# file...... output/compare.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,Bus249:measured_real_energy,Bus556:measured_real_energy,Bus886:measured_real_energy
2019-04-21 22:22:00 GMT,+49022.1,+53433.2,+58541.2
2019-04-21 22:23:00 GMT,+49070.5,+53483.2,+58588.5
2019-04-21 22:24:00 GMT,+49119,+53533.2,+58635.8
2019-04-21 22:25:00 GMT,+49167.4,+53583.2,+58683
2019-04-21 22:26:00 GMT,+49215.6,+53633.2,+58730.7
2019-04-21 22:27:00 GMT,+49263.8,+53683.2,+58778.4
2019-04-21 22:28:00 GMT,+49312,+53733.2,+58826.1
2019-04-21 22:29:00 GMT,+49360.2,+53783.2,+58873.8
2019-04-21 22:30:00 GMT,+49408.4,+53833.3,+58921.6
2019-04-21 22:31:00 GMT,+49457,+53889.5,+58969.9
2019-04-21 22:32:00 GMT,+49505.6,+53945.7,+59018.3
2019-04-21 22:33:00 GMT,+49554.2,+54001.9,+59066.6
2019-04-21 22:34:00 GMT,+49602.8,+54058,+59115
2019-04-21 22:35:00 GMT,+49651.4,+54114.5,+59163.4
2019-04-21 22:36:00 GMT,+49700.1,+54187.7,+59212.7
2019-04-21 22:37:00 GMT,+49748.8,+54261,+59262.1
2019-04-21 22:38:00 GMT,+49797.5,+54334.2,+59311.5
2019-04-21 22:39:00 GMT,+49846.1,+54407.4,+59360.8
2019-04-21 22:40:00 GMT,+49894.8,+54480.9,+59410.2
2019-04-21 22:41:00 GMT,+49943.6,+54571.6,+59460.2
2019-04-21 22:42:00 GMT,+49992.4,+54662.3,+59510.2
2019-04-21 22:43:00 GMT,+50041.2,+54753,+59560.2
2019-04-21 22:44:00 GMT,+50089.9,+54843.7,+59610.2
2019-04-21 22:45:00 GMT,+50138.7,+54934.6,+59660.2
2019-04-21 22:46:00 GMT,+50188,+55042.2,+59710.2
2019-04-21 22:47:00 GMT,+50237.4,+55149.7,+59760.2
2019-04-21 22:48:00 GMT,+50286.7,+55257.3,+59810.2
2019-04-21 22:49:00 GMT,+50336,+55364.8,+59860.2
2019-04-21 22:50:00 GMT,+50385.3,+55472.5,+59910.2
2019-04-21 22:51:00 GMT,+50433.3,+55587.3,+59959.7
2019-04-21 22:52:00 GMT,+50481.3,+55702.2,+60009.2
2019-04-21 22:53:00 GMT,+50529.4,+55817.1,+60058.7
2019-04-21 22:54:00 GMT,+50577.4,+55932,+60108.2
2019-04-21 22:55:00 GMT,+50625.4,+56046.8,+60157.7
2019-04-21 22:56:00 GMT,+50673.7,+56163,+60207.3
2019-04-21 22:57:00 GMT,+50721.9,+56279.2,+60256.8
2019-04-21 22:58:00 GMT,+50770.1,+56395.3,+60306.4
2019-04-21 22:59:00 GMT,+50818.4,+56511.5,+60355.9
2019-04-21 23:00:00 GMT,+50866.6,+56627.5,+60405.4
2019-04-21 23:01:00 GMT,+50914.1,+56736.1,+60453.8
2019-04-21 23:02:00 GMT,+50961.6,+56844.7,+60502.2
2019-04-21 23:03:00 GMT,+51009.1,+56953.2,+60550.7
2019-04-21 23:04:00 GMT,+51056.6,+57061.8,+60599.1
2019-04-21 23:05:00 GMT,+51104,+57170.3,+60647.5
2019-04-21 23:06:00 GMT,+51151,+57277.1,+60695.3
2019-04-21 23:07:00 GMT,+51198,+57383.9,+60743.2
2019-04-21 23:08:00 GMT,+51244.9,+57490.7,+60791
2019-04-21 23:09:00 GMT,+51291.9,+57597.5,+60838.9
2019-04-21 23:10:00 GMT,+51338.8,+57704.3,+60886.8
2019-04-21 23:11:00 GMT,+51383.4,+57811.8,+60935.1
2019-04-21 23:12:00 GMT,+51427.9,+57919.3,+60983.4
2019-04-21 23:13:00 GMT,+51472.4,+58026.8,+61031.7
2019-04-21 23:14:00 GMT,+51517,+58134.3,+61080.1
2019-04-21 23:15:00 GMT,+51561.5,+58241.8,+61128.4
2019-04-21 23:16:00 GMT,+51606.1,+58347.8,+61177.9
2019-04-21 23:17:00 GMT,+51650.7,+58453.7,+61227.4
2019-04-21 23:18:00 GMT,+51695.4,+58559.6,+61276.9
2019-04-21 23:19:00 GMT,+51740,+58665.6,+61326.3
2019-04-21 23:20:00 GMT,+51784.7,+58771.5,+61375.8
2019-04-21 23:21:00 GMT,+51832.8,+58874.5,+61425.8
2019-04-21 23:22:00 GMT,+51880.9,+58977.5,+61475.8
2019-04-21 23:23:00 GMT,+51929,+59080.5,+61525.8
2019-04-21 23:24:00 GMT,+51977.1,+59183.5,+61575.8
2019-04-21 23:25:00 GMT,+52025.2,+59286.5,+61625.8
2019-04-21 23:26:00 GMT,+52075.1,+59387.3,+61675.3
2019-04-21 23:27:00 GMT,+52125.1,+59488.2,+61724.8
2019-04-21 23:28:00 GMT,+52175,+59589.1,+61774.2
2019-04-21 23:29:00 GMT,+52225,+59690,+61823.7
2019-04-21 23:30:00 GMT,+52275,+59790.9,+61873.2
2019-04-21 23:31:00 GMT,+52325,+59891.4,+61920.9
2019-04-21 23:32:00 GMT,+52375,+59991.9,+61968.5
2019-04-21 23:33:00 GMT,+52425,+60092.4,+62016.2
2019-04-21 23:34:00 GMT,+52475,+60192.9,+62063.9
2019-04-21 23:35:00 GMT,+52525,+60293.5,+62111.5
2019-04-21 23:36:00 GMT,+52575,+60394.3,+62155.1
2019-04-21 23:37:00 GMT,+52625,+60495.1,+62198.8
2019-04-21 23:38:00 GMT,+52675,+60596,+62242.5
2019-04-21 23:39:00 GMT,+52725,+60696.8,+62286.2
2019-04-21 23:40:00 GMT,+52775,+60797.6,+62329.8
2019-04-21 23:41:00 GMT,+52825,+60898,+62369.8
2019-04-21 23:42:00 GMT,+52875,+60998.4,+62409.7
2019-04-21 23:43:00 GMT,+52925,+61098.8,+62449.7
2019-04-21 23:44:00 GMT,+52975,+61199.2,+62489.6
2019-04-21 23:45:00 GMT,+53025,+61299.6,+62529.5
2019-04-21 23:46:00 GMT,+53075,+61399.3,+62564.6
2019-04-21 23:47:00 GMT,+53125,+61499,+62599.7
2019-04-21 23:48:00 GMT,+53175,+61598.8,+62634.9
2019-04-21 23:49:00 GMT,+53225,+61698.5,+62670
2019-04-21 23:50:00 GMT,+53275,+61798.2,+62705.3
2019-04-21 23:51:00 GMT,+53325.6,+61897.1,+62755.3
2019-04-21 23:52:00 GMT,+53376.2,+61995.9,+62805.3
2019-04-21 23:53:00 GMT,+53426.9,+62094.7,+62855.3
2019-04-21 23:54:00 GMT,+53477.5,+62193.6,+62905.3
2019-04-21 23:55:00 GMT,+53528.2,+62292.4,+62955.2
2019-04-21 23:56:00 GMT,+53580,+62390.1,+62998.2
2019-04-21 23:57:00 GMT,+53631.9,+62487.8,+63041.2
2019-04-21 23:58:00 GMT,+53683.8,+62585.5,+63084.2
