# file...... output/LOAD19_data.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD19:base_power_C, Bus342:measured_power.real, Bus342:measured_power.imag, Bus342:measured_voltage_C.real, Bus342:measured_voltage_C.imag, Bus342:measured_current_C.real, Bus342:measured_current_C.imag
2019-04-21 01:22:00 GMT,+8238.41,+3590.73,+4943.05,-7.27071,+239.774,+19.8901,+23.9198
2019-04-21 01:23:00 GMT,+8238.41,+3590.73,+4943.05,-7.27071,+239.774,+19.8901,+23.9198
2019-04-21 01:24:00 GMT,+8238.41,+3590.73,+4943.05,-7.27071,+239.774,+19.8901,+23.9198
2019-04-21 01:25:00 GMT,+8171.72,+3537.37,+4903.03,-7.26206,+239.715,+19.7356,+23.6977
2019-04-21 01:26:00 GMT,+8171.72,+3537.37,+4903.03,-7.26206,+239.715,+19.7356,+23.6977
2019-04-21 01:27:00 GMT,+8171.72,+3537.37,+4903.03,-7.26206,+239.715,+19.7356,+23.6977
2019-04-21 01:28:00 GMT,+8171.72,+3537.37,+4903.03,-7.26206,+239.715,+19.7356,+23.6977
2019-04-21 01:29:00 GMT,+8171.72,+3537.37,+4903.03,-7.26206,+239.715,+19.7356,+23.6977
2019-04-21 01:30:00 GMT,+8143.05,+3514.44,+4885.83,-7.29701,+239.592,+19.673,+23.6151
2019-04-21 01:31:00 GMT,+8143.05,+3514.44,+4885.83,-7.29701,+239.592,+19.673,+23.6151
2019-04-21 01:32:00 GMT,+8143.05,+3514.44,+4885.83,-7.29701,+239.592,+19.673,+23.6151
2019-04-21 01:33:00 GMT,+8143.05,+3514.44,+4885.83,-7.29701,+239.592,+19.673,+23.6151
2019-04-21 01:34:00 GMT,+8143.05,+3514.44,+4885.83,-7.29701,+239.592,+19.673,+23.6151
2019-04-21 01:35:00 GMT,+8110.27,+3488.22,+4866.16,-7.40454,+239.556,+19.5864,+23.5153
2019-04-21 01:36:00 GMT,+8110.27,+3488.22,+4866.16,-7.40454,+239.556,+19.5864,+23.5153
2019-04-21 01:37:00 GMT,+8110.27,+3488.22,+4866.16,-7.40454,+239.556,+19.5864,+23.5153
2019-04-21 01:38:00 GMT,+8110.27,+3488.22,+4866.16,-7.40454,+239.556,+19.5864,+23.5153
2019-04-21 01:39:00 GMT,+8110.27,+3488.22,+4866.16,-7.40454,+239.556,+19.5864,+23.5153
2019-04-21 01:40:00 GMT,+8089.06,+3471.25,+4853.44,-7.39409,+239.625,+19.5311,+23.4352
2019-04-21 01:41:00 GMT,+8089.06,+3471.25,+4853.44,-7.39409,+239.625,+19.5311,+23.4352
2019-04-21 01:42:00 GMT,+8089.06,+3471.25,+4853.44,-7.39409,+239.625,+19.5311,+23.4352
2019-04-21 01:43:00 GMT,+8089.06,+3471.25,+4853.44,-7.39409,+239.625,+19.5311,+23.4352
2019-04-21 01:44:00 GMT,+8089.06,+3471.25,+4853.44,-7.39409,+239.625,+19.5311,+23.4352
2019-04-21 01:45:00 GMT,+8126.26,+3501.01,+4875.76,-7.3911,+239.63,+19.6203,+23.5614
2019-04-21 01:46:00 GMT,+8126.26,+3501.01,+4875.76,-7.3911,+239.63,+19.6203,+23.5614
2019-04-21 01:47:00 GMT,+8126.26,+3501.01,+4875.76,-7.3911,+239.63,+19.6203,+23.5614
2019-04-21 01:48:00 GMT,+8126.26,+3501.01,+4875.76,-7.3911,+239.63,+19.6203,+23.5614
2019-04-21 01:49:00 GMT,+8126.26,+3501.01,+4875.76,-7.3911,+239.63,+19.6203,+23.5614
2019-04-21 01:50:00 GMT,+8162.46,+3529.97,+4897.48,-7.37483,+239.782,+19.6968,+23.6683
2019-04-21 01:51:00 GMT,+8162.46,+3529.97,+4897.48,-7.37483,+239.782,+19.6968,+23.6683
2019-04-21 01:52:00 GMT,+8162.46,+3529.97,+4897.48,-7.37483,+239.782,+19.6968,+23.6683
2019-04-21 01:53:00 GMT,+8162.46,+3529.97,+4897.48,-7.37483,+239.782,+19.6968,+23.6683
2019-04-21 01:54:00 GMT,+8162.46,+3529.97,+4897.48,-7.37483,+239.782,+19.6968,+23.6683
2019-04-21 01:55:00 GMT,+8209.97,+3567.98,+4925.98,-7.31355,+239.981,+19.8011,+23.8052
2019-04-21 01:56:00 GMT,+8209.97,+3567.98,+4925.98,-7.31355,+239.981,+19.8011,+23.8052
2019-04-21 01:57:00 GMT,+8209.97,+3567.98,+4925.98,-7.31355,+239.981,+19.8011,+23.8052
2019-04-21 01:58:00 GMT,+8209.97,+3567.98,+4925.98,-7.31355,+239.981,+19.8011,+23.8052
2019-04-21 01:59:00 GMT,+8209.97,+3567.98,+4925.98,-7.31355,+239.981,+19.8011,+23.8052
2019-04-21 02:00:00 GMT,+8244.29,+3595.44,+4946.58,-7.29758,+240.1,+19.8755,+23.9087
2019-04-21 02:01:00 GMT,+8244.29,+3595.44,+4946.58,-7.29758,+240.1,+19.8755,+23.9087
2019-04-21 02:02:00 GMT,+8244.29,+3595.44,+4946.58,-7.29758,+240.1,+19.8755,+23.9087
2019-04-21 02:03:00 GMT,+8244.29,+3595.44,+4946.58,-7.29758,+240.1,+19.8755,+23.9087
2019-04-21 02:04:00 GMT,+8244.29,+3595.44,+4946.58,-7.29758,+240.1,+19.8755,+23.9087
2019-04-21 02:05:00 GMT,+8192.82,+3554.25,+4915.69,-7.27042,+240.205,+19.7466,+23.7207
2019-04-21 02:06:00 GMT,+8192.82,+3554.25,+4915.69,-7.27042,+240.205,+19.7466,+23.7207
2019-04-21 02:07:00 GMT,+8192.82,+3554.25,+4915.69,-7.27042,+240.205,+19.7466,+23.7207
2019-04-21 02:08:00 GMT,+8192.82,+3554.25,+4915.69,-7.27042,+240.205,+19.7466,+23.7207
2019-04-21 02:09:00 GMT,+8192.82,+3554.25,+4915.69,-7.27042,+240.205,+19.7466,+23.7207
2019-04-21 02:10:00 GMT,+8057.03,+3445.62,+4834.22,-7.25453,+240.291,+19.4163,+23.2488
2019-04-21 02:11:00 GMT,+8057.03,+3445.62,+4834.22,-7.25453,+240.291,+19.4163,+23.2488
2019-04-21 02:12:00 GMT,+8057.03,+3445.62,+4834.22,-7.25453,+240.291,+19.4163,+23.2488
2019-04-21 02:13:00 GMT,+8057.03,+3445.62,+4834.22,-7.25453,+240.291,+19.4163,+23.2488
2019-04-21 02:14:00 GMT,+8057.03,+3445.62,+4834.22,-7.25453,+240.291,+19.4163,+23.2488
2019-04-21 02:15:00 GMT,+8031.4,+3425.12,+4818.84,-7.17228,+240.305,+19.362,+23.1539
2019-04-21 02:16:00 GMT,+8031.4,+3425.12,+4818.84,-7.17228,+240.305,+19.362,+23.1539
2019-04-21 02:17:00 GMT,+8031.4,+3425.12,+4818.84,-7.17228,+240.305,+19.362,+23.1539
2019-04-21 02:18:00 GMT,+8031.4,+3425.12,+4818.84,-7.17228,+240.305,+19.362,+23.1539
2019-04-21 02:19:00 GMT,+8031.4,+3425.12,+4818.84,-7.17228,+240.305,+19.362,+23.1539
2019-04-21 02:20:00 GMT,+8069.48,+3455.58,+4841.69,-7.19127,+240.278,+19.4534,+23.2875
2019-04-21 02:21:00 GMT,+8069.48,+3455.58,+4841.69,-7.19127,+240.278,+19.4534,+23.2875
2019-04-21 02:22:00 GMT,+8069.48,+3455.58,+4841.69,-7.19127,+240.278,+19.4534,+23.2875
2019-04-21 02:23:00 GMT,+8069.48,+3455.58,+4841.69,-7.19127,+240.278,+19.4534,+23.2875
2019-04-21 02:24:00 GMT,+8069.48,+3455.58,+4841.69,-7.19127,+240.278,+19.4534,+23.2875
2019-04-21 02:25:00 GMT,+8042.03,+3433.62,+4825.22,-7.27932,+240.22,+19.3834,+23.2067
2019-04-21 02:26:00 GMT,+8042.03,+3433.62,+4825.22,-7.27932,+240.22,+19.3834,+23.2067
2019-04-21 02:27:00 GMT,+8042.03,+3433.62,+4825.22,-7.27932,+240.22,+19.3834,+23.2067
2019-04-21 02:28:00 GMT,+8042.03,+3433.62,+4825.22,-7.27932,+240.22,+19.3834,+23.2067
2019-04-21 02:29:00 GMT,+8042.03,+3433.62,+4825.22,-7.27932,+240.22,+19.3834,+23.2067
2019-04-21 02:30:00 GMT,+7977.96,+3382.37,+4786.78,-7.19154,+240.357,+19.228,+22.9685
2019-04-21 02:31:00 GMT,+7977.96,+3382.37,+4786.78,-7.19154,+240.357,+19.228,+22.9685
2019-04-21 02:32:00 GMT,+7977.96,+3382.37,+4786.78,-7.19154,+240.357,+19.228,+22.9685
2019-04-21 02:33:00 GMT,+7977.96,+3382.37,+4786.78,-7.19154,+240.357,+19.228,+22.9685
2019-04-21 02:34:00 GMT,+7977.96,+3382.37,+4786.78,-7.19154,+240.357,+19.228,+22.9685
2019-04-21 02:35:00 GMT,+7959.75,+3367.8,+4775.85,-7.18447,+240.269,+19.1919,+22.9147
2019-04-21 02:36:00 GMT,+7959.75,+3367.8,+4775.85,-7.18447,+240.269,+19.1919,+22.9147
2019-04-21 02:37:00 GMT,+7959.75,+3367.8,+4775.85,-7.18447,+240.269,+19.1919,+22.9147
2019-04-21 02:38:00 GMT,+7959.75,+3367.8,+4775.85,-7.18447,+240.269,+19.1919,+22.9147
2019-04-21 02:39:00 GMT,+7959.75,+3367.8,+4775.85,-7.18447,+240.269,+19.1919,+22.9147
2019-04-21 02:40:00 GMT,+7969.51,+3375.61,+4781.7,-7.15618,+240.298,+19.2158,+22.9429
2019-04-21 02:41:00 GMT,+7969.51,+3375.61,+4781.7,-7.15618,+240.298,+19.2158,+22.9429
2019-04-21 02:42:00 GMT,+7969.51,+3375.61,+4781.7,-7.15618,+240.298,+19.2158,+22.9429
2019-04-21 02:43:00 GMT,+7969.51,+3375.61,+4781.7,-7.15618,+240.298,+19.2158,+22.9429
2019-04-21 02:44:00 GMT,+7969.51,+3375.61,+4781.7,-7.15618,+240.298,+19.2158,+22.9429
2019-04-21 02:45:00 GMT,+7973.52,+3378.81,+4784.11,-7.11316,+240.311,+19.2287,+22.9519
2019-04-21 02:46:00 GMT,+7973.52,+3378.81,+4784.11,-7.11316,+240.311,+19.2287,+22.9519
2019-04-21 02:47:00 GMT,+7973.52,+3378.81,+4784.11,-7.11316,+240.311,+19.2287,+22.9519
2019-04-21 02:48:00 GMT,+7973.52,+3378.81,+4784.11,-7.11316,+240.311,+19.2287,+22.9519
2019-04-21 02:49:00 GMT,+7973.52,+3378.81,+4784.11,-7.11316,+240.311,+19.2287,+22.9519
2019-04-21 02:50:00 GMT,+7979.45,+3383.56,+4787.67,-7.08085,+240.333,+19.2443,+22.9674
2019-04-21 02:51:00 GMT,+7979.45,+3383.56,+4787.67,-7.08085,+240.333,+19.2443,+22.9674
2019-04-21 02:52:00 GMT,+7979.45,+3383.56,+4787.67,-7.08085,+240.333,+19.2443,+22.9674
2019-04-21 02:53:00 GMT,+7979.45,+3383.56,+4787.67,-7.08085,+240.333,+19.2443,+22.9674
2019-04-21 02:54:00 GMT,+7979.45,+3383.56,+4787.67,-7.08085,+240.333,+19.2443,+22.9674
2019-04-21 02:55:00 GMT,+7880.38,+3304.3,+4728.23,-7.03656,+240.361,+19.009,+22.6246
2019-04-21 02:56:00 GMT,+7880.38,+3304.3,+4728.23,-7.03656,+240.361,+19.009,+22.6246
2019-04-21 02:57:00 GMT,+7880.38,+3304.3,+4728.23,-7.03656,+240.361,+19.009,+22.6246
2019-04-21 02:58:00 GMT,+7880.38,+3304.3,+4728.23,-7.03656,+240.361,+19.009,+22.6246
2019-04-21 02:59:00 GMT,+7880.38,+3304.3,+4728.23,-7.03656,+240.361,+19.009,+22.6246
2019-04-21 03:00:00 GMT,+7767.08,+3213.67,+4660.25,-6.97134,+240.432,+18.7384,+22.2279
2019-04-21 03:01:00 GMT,+7767.08,+3213.67,+4660.25,-6.97134,+240.432,+18.7384,+22.2279
2019-04-21 03:02:00 GMT,+7767.08,+3213.67,+4660.25,-6.97134,+240.432,+18.7384,+22.2279
2019-04-21 03:03:00 GMT,+7767.08,+3213.67,+4660.25,-6.97134,+240.432,+18.7384,+22.2279
2019-04-21 03:04:00 GMT,+7767.08,+3213.67,+4660.25,-6.97134,+240.432,+18.7384,+22.2279
2019-04-21 03:05:00 GMT,+7784.44,+3227.55,+4670.66,-6.94159,+240.441,+18.7821,+22.2838
2019-04-21 03:06:00 GMT,+7784.44,+3227.55,+4670.66,-6.94159,+240.441,+18.7821,+22.2838
2019-04-21 03:07:00 GMT,+7784.44,+3227.55,+4670.66,-6.94159,+240.441,+18.7821,+22.2838
2019-04-21 03:08:00 GMT,+7784.44,+3227.55,+4670.66,-6.94159,+240.441,+18.7821,+22.2838
2019-04-21 03:09:00 GMT,+7784.44,+3227.55,+4670.66,-6.94159,+240.441,+18.7821,+22.2838
2019-04-21 03:10:00 GMT,+7879.75,+3303.8,+4727.85,-6.99286,+240.322,+19.0147,+22.6229
2019-04-21 03:11:00 GMT,+7879.75,+3303.8,+4727.85,-6.99286,+240.322,+19.0147,+22.6229
2019-04-21 03:12:00 GMT,+7879.75,+3303.8,+4727.85,-6.99286,+240.322,+19.0147,+22.6229
2019-04-21 03:13:00 GMT,+7879.75,+3303.8,+4727.85,-6.99286,+240.322,+19.0147,+22.6229
2019-04-21 03:14:00 GMT,+7879.75,+3303.8,+4727.85,-6.99286,+240.322,+19.0147,+22.6229
2019-04-21 03:15:00 GMT,+7854.18,+3283.34,+4712.51,-7.00827,+240.459,+18.9415,+22.524
2019-04-21 03:16:00 GMT,+7854.18,+3283.34,+4712.51,-7.00827,+240.459,+18.9415,+22.524
2019-04-21 03:17:00 GMT,+7854.18,+3283.34,+4712.51,-7.00827,+240.459,+18.9415,+22.524
2019-04-21 03:18:00 GMT,+7854.18,+3283.34,+4712.51,-7.00827,+240.459,+18.9415,+22.524
2019-04-21 03:19:00 GMT,+7854.18,+3283.34,+4712.51,-7.00827,+240.459,+18.9415,+22.524
2019-04-21 03:20:00 GMT,+7895.52,+3316.41,+4737.31,-6.99184,+240.551,+19.0351,+22.6542
2019-04-21 03:21:00 GMT,+7895.52,+3316.41,+4737.31,-6.99184,+240.551,+19.0351,+22.6542
2019-04-21 03:22:00 GMT,+7895.52,+3316.41,+4737.31,-6.99184,+240.551,+19.0351,+22.6542
2019-04-21 03:23:00 GMT,+7895.52,+3316.41,+4737.31,-6.99184,+240.551,+19.0351,+22.6542
2019-04-21 03:24:00 GMT,+7895.52,+3316.41,+4737.31,-6.99184,+240.551,+19.0351,+22.6542
2019-04-21 03:25:00 GMT,+8039.22,+3431.38,+4823.53,-7.03177,+240.597,+19.3718,+23.1407
2019-04-21 03:26:00 GMT,+8039.22,+3431.38,+4823.53,-7.03177,+240.597,+19.3718,+23.1407
2019-04-21 03:27:00 GMT,+8039.22,+3431.38,+4823.53,-7.03177,+240.597,+19.3718,+23.1407
2019-04-21 03:28:00 GMT,+8039.22,+3431.38,+4823.53,-7.03177,+240.597,+19.3718,+23.1407
2019-04-21 03:29:00 GMT,+8039.22,+3431.38,+4823.53,-7.03177,+240.597,+19.3718,+23.1407
2019-04-21 03:30:00 GMT,+8149.34,+3519.47,+4889.6,-7.09492,+240.432,+19.6422,+23.5361
2019-04-21 03:31:00 GMT,+8149.34,+3519.47,+4889.6,-7.09492,+240.432,+19.6422,+23.5361
2019-04-21 03:32:00 GMT,+8149.34,+3519.47,+4889.6,-7.09492,+240.432,+19.6422,+23.5361
2019-04-21 03:33:00 GMT,+8149.34,+3519.47,+4889.6,-7.09492,+240.432,+19.6422,+23.5361
2019-04-21 03:34:00 GMT,+8149.34,+3519.43,+4889.6,-7.09497,+240.432,+19.6422,+23.536
2019-04-21 03:35:00 GMT,+8190.22,+3552.15,+4914.13,-7.17118,+240.353,+19.7387,+23.689
2019-04-21 03:36:00 GMT,+8190.22,+3552.18,+4914.13,-7.17114,+240.352,+19.7387,+23.6891
2019-04-21 03:37:00 GMT,+8190.22,+3552.18,+4914.13,-7.17114,+240.352,+19.7387,+23.6891
2019-04-21 03:38:00 GMT,+8190.22,+3552.18,+4914.13,-7.17114,+240.352,+19.7387,+23.6891
2019-04-21 03:39:00 GMT,+8190.22,+3552.18,+4914.13,-7.17114,+240.352,+19.7387,+23.6891
2019-04-21 03:40:00 GMT,+8245.17,+3596.14,+4947.1,-7.19551,+240.178,+19.8818,+23.8956
2019-04-21 03:41:00 GMT,+8245.17,+3596.14,+4947.1,-7.19551,+240.178,+19.8818,+23.8956
2019-04-21 03:42:00 GMT,+8245.17,+3596.14,+4947.1,-7.19551,+240.178,+19.8818,+23.8956
2019-04-21 03:43:00 GMT,+8245.17,+3596.14,+4947.1,-7.19551,+240.178,+19.8818,+23.8956
2019-04-21 03:44:00 GMT,+8245.17,+3596.14,+4947.1,-7.19551,+240.178,+19.8818,+23.8956
2019-04-21 03:45:00 GMT,+8321.39,+3657.12,+4992.84,-7.20385,+240.016,+20.0766,+24.1723
2019-04-21 03:46:00 GMT,+8321.39,+3657.12,+4992.84,-7.20385,+240.016,+20.0766,+24.1723
2019-04-21 03:47:00 GMT,+8321.39,+3657.12,+4992.84,-7.20385,+240.016,+20.0766,+24.1723
2019-04-21 03:48:00 GMT,+8321.39,+3657.12,+4992.84,-7.20385,+240.016,+20.0766,+24.1723
2019-04-21 03:49:00 GMT,+8321.39,+3657.12,+4992.84,-7.20385,+240.016,+20.0766,+24.1723
2019-04-21 03:50:00 GMT,+8345.81,+3676.65,+5007.49,-7.23993,+239.857,+20.1443,+24.2749
2019-04-21 03:51:00 GMT,+8345.81,+3676.58,+5007.49,-7.24002,+239.857,+20.1442,+24.2748
2019-04-21 03:52:00 GMT,+8345.81,+3676.38,+5007.49,-7.24029,+239.858,+20.1442,+24.2744
2019-04-21 03:53:00 GMT,+8345.81,+3676.34,+5007.49,-7.24035,+239.858,+20.1442,+24.2744
2019-04-21 03:54:00 GMT,+8345.81,+3676.47,+5007.49,-7.24018,+239.857,+20.1442,+24.2746
