# file...... output/LOAD10_data.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD10:base_power_B, Bus248:measured_power.real, Bus248:measured_power.imag, Bus248:measured_voltage_B.real, Bus248:measured_voltage_B.imag, Bus248:measured_current_B.real, Bus248:measured_current_B.imag
2019-04-21 01:16:00 GMT,+7273.71,+2818.97,+4364.23,-201.237,-122.417,-27.1079,+5.19659
2019-04-21 01:17:00 GMT,+7273.71,+2818.97,+4364.23,-201.237,-122.417,-27.1079,+5.19659
2019-04-21 01:18:00 GMT,+7273.71,+2818.97,+4364.23,-201.237,-122.417,-27.1079,+5.19659
2019-04-21 01:19:00 GMT,+7273.71,+2818.97,+4364.23,-201.237,-122.417,-27.1079,+5.19659
2019-04-21 01:20:00 GMT,+7256.32,+2805.06,+4353.79,-201.351,-122.448,-27.0207,+5.19074
2019-04-21 01:21:00 GMT,+7256.32,+2805.06,+4353.79,-201.351,-122.448,-27.0207,+5.19074
2019-04-21 01:22:00 GMT,+7256.32,+2805.06,+4353.79,-201.351,-122.448,-27.0207,+5.19074
2019-04-21 01:23:00 GMT,+7256.32,+2805.06,+4353.79,-201.351,-122.448,-27.0207,+5.19074
2019-04-21 01:24:00 GMT,+7256.32,+2805.06,+4353.79,-201.351,-122.448,-27.0207,+5.19074
2019-04-21 01:25:00 GMT,+7295.54,+2836.43,+4377.32,-201.376,-122.49,-27.1819,+5.20323
2019-04-21 01:26:00 GMT,+7295.54,+2836.43,+4377.32,-201.376,-122.49,-27.1819,+5.20323
2019-04-21 01:27:00 GMT,+7295.54,+2836.43,+4377.32,-201.376,-122.49,-27.1819,+5.20323
2019-04-21 01:28:00 GMT,+7295.54,+2836.43,+4377.32,-201.376,-122.49,-27.1819,+5.20323
2019-04-21 01:29:00 GMT,+7295.54,+2836.43,+4377.32,-201.376,-122.49,-27.1819,+5.20323
2019-04-21 01:30:00 GMT,+7265.1,+2812.08,+4359.06,-201.422,-122.542,-27.0462,+5.18691
2019-04-21 01:31:00 GMT,+7265.1,+2812.08,+4359.06,-201.422,-122.542,-27.0462,+5.18691
2019-04-21 01:32:00 GMT,+7265.1,+2812.08,+4359.06,-201.422,-122.542,-27.0462,+5.18691
2019-04-21 01:33:00 GMT,+7265.1,+2812.08,+4359.06,-201.422,-122.542,-27.0462,+5.18691
2019-04-21 01:34:00 GMT,+7265.1,+2812.08,+4359.06,-201.422,-122.542,-27.0462,+5.18691
2019-04-21 01:35:00 GMT,+7202.21,+2761.76,+4321.32,-201.623,-122.585,-26.7571,+5.16457
2019-04-21 01:36:00 GMT,+7202.21,+2761.76,+4321.32,-201.623,-122.585,-26.7571,+5.16457
2019-04-21 01:37:00 GMT,+7202.21,+2761.76,+4321.32,-201.623,-122.585,-26.7571,+5.16457
2019-04-21 01:38:00 GMT,+7202.21,+2761.76,+4321.32,-201.623,-122.585,-26.7571,+5.16457
2019-04-21 01:39:00 GMT,+7202.21,+2761.76,+4321.32,-201.623,-122.585,-26.7571,+5.16457
2019-04-21 01:40:00 GMT,+7272.13,+2817.7,+4363.28,-201.674,-122.599,-27.046,+5.19384
2019-04-21 01:41:00 GMT,+7272.13,+2817.7,+4363.28,-201.674,-122.599,-27.046,+5.19384
2019-04-21 01:42:00 GMT,+7272.13,+2817.7,+4363.28,-201.674,-122.599,-27.046,+5.19384
2019-04-21 01:43:00 GMT,+7272.13,+2817.7,+4363.28,-201.674,-122.599,-27.046,+5.19384
2019-04-21 01:44:00 GMT,+7272.13,+2817.7,+4363.28,-201.674,-122.599,-27.046,+5.19384
2019-04-21 01:45:00 GMT,+7314.67,+2851.73,+4388.8,-201.658,-122.594,-27.2273,+5.21132
2019-04-21 01:46:00 GMT,+7314.67,+2851.73,+4388.8,-201.658,-122.594,-27.2273,+5.21132
2019-04-21 01:47:00 GMT,+7314.67,+2851.73,+4388.8,-201.658,-122.594,-27.2273,+5.21132
2019-04-21 01:48:00 GMT,+7314.67,+2851.73,+4388.8,-201.658,-122.594,-27.2273,+5.21132
2019-04-21 01:49:00 GMT,+7314.67,+2851.73,+4388.8,-201.658,-122.594,-27.2273,+5.21132
2019-04-21 01:50:00 GMT,+7333.55,+2866.84,+4400.13,-201.711,-122.579,-27.3017,+5.22292
2019-04-21 01:51:00 GMT,+7333.55,+2866.84,+4400.13,-201.711,-122.579,-27.3017,+5.22292
2019-04-21 01:52:00 GMT,+7333.55,+2866.84,+4400.13,-201.711,-122.579,-27.3017,+5.22292
2019-04-21 01:53:00 GMT,+7333.55,+2866.84,+4400.13,-201.711,-122.579,-27.3017,+5.22292
2019-04-21 01:54:00 GMT,+7333.55,+2866.84,+4400.13,-201.711,-122.579,-27.3017,+5.22292
2019-04-21 01:55:00 GMT,+7316.52,+2853.22,+4389.91,-201.7,-122.541,-27.2327,+5.21963
2019-04-21 01:56:00 GMT,+7316.52,+2853.22,+4389.91,-201.7,-122.541,-27.2327,+5.21963
2019-04-21 01:57:00 GMT,+7316.52,+2853.22,+4389.91,-201.7,-122.541,-27.2327,+5.21963
2019-04-21 01:58:00 GMT,+7316.52,+2853.22,+4389.91,-201.7,-122.541,-27.2327,+5.21963
2019-04-21 01:59:00 GMT,+7316.52,+2853.22,+4389.91,-201.7,-122.541,-27.2327,+5.21963
2019-04-21 02:00:00 GMT,+7283.47,+2826.78,+4370.08,-201.764,-122.547,-27.0861,+5.2079
2019-04-21 02:01:00 GMT,+7283.47,+2826.78,+4370.08,-201.764,-122.547,-27.0861,+5.2079
2019-04-21 02:02:00 GMT,+7283.47,+2826.78,+4370.08,-201.764,-122.547,-27.0861,+5.2079
2019-04-21 02:03:00 GMT,+7283.47,+2826.78,+4370.08,-201.764,-122.547,-27.0861,+5.2079
2019-04-21 02:04:00 GMT,+7283.47,+2826.78,+4370.08,-201.764,-122.547,-27.0861,+5.2079
2019-04-21 02:05:00 GMT,+7231.25,+2785,+4338.75,-201.848,-122.582,-26.8554,+5.18594
2019-04-21 02:06:00 GMT,+7231.25,+2785,+4338.75,-201.848,-122.582,-26.8554,+5.18594
2019-04-21 02:07:00 GMT,+7231.25,+2785,+4338.75,-201.848,-122.582,-26.8554,+5.18594
2019-04-21 02:08:00 GMT,+7231.25,+2785,+4338.75,-201.848,-122.582,-26.8554,+5.18594
2019-04-21 02:09:00 GMT,+7231.25,+2785,+4338.75,-201.848,-122.582,-26.8554,+5.18594
2019-04-21 02:10:00 GMT,+7240.67,+2792.54,+4344.4,-201.956,-122.634,-26.8812,+5.18853
2019-04-21 02:11:00 GMT,+7240.67,+2792.54,+4344.4,-201.956,-122.634,-26.8812,+5.18853
2019-04-21 02:12:00 GMT,+7240.67,+2792.54,+4344.4,-201.956,-122.634,-26.8812,+5.18853
2019-04-21 02:13:00 GMT,+7240.67,+2792.54,+4344.4,-201.956,-122.634,-26.8812,+5.18853
2019-04-21 02:14:00 GMT,+7240.67,+2792.54,+4344.4,-201.956,-122.634,-26.8812,+5.18853
2019-04-21 02:15:00 GMT,+7278.05,+2822.44,+4366.83,-201.906,-122.677,-27.0424,+5.19723
2019-04-21 02:16:00 GMT,+7278.05,+2822.44,+4366.83,-201.906,-122.677,-27.0424,+5.19723
2019-04-21 02:17:00 GMT,+7278.05,+2822.44,+4366.83,-201.906,-122.677,-27.0424,+5.19723
2019-04-21 02:18:00 GMT,+7278.05,+2822.44,+4366.83,-201.906,-122.677,-27.0424,+5.19723
2019-04-21 02:19:00 GMT,+7278.05,+2822.44,+4366.83,-201.906,-122.677,-27.0424,+5.19723
2019-04-21 02:20:00 GMT,+7302.28,+2841.82,+4381.37,-201.934,-122.716,-27.1398,+5.20409
2019-04-21 02:21:00 GMT,+7302.28,+2841.82,+4381.37,-201.934,-122.716,-27.1398,+5.20409
2019-04-21 02:22:00 GMT,+7302.28,+2841.82,+4381.37,-201.934,-122.716,-27.1398,+5.20409
2019-04-21 02:23:00 GMT,+7302.28,+2841.82,+4381.37,-201.934,-122.716,-27.1398,+5.20409
2019-04-21 02:24:00 GMT,+7302.28,+2841.82,+4381.37,-201.934,-122.716,-27.1398,+5.20409
2019-04-21 02:25:00 GMT,+7338.85,+2871.08,+4403.31,-202.093,-122.785,-27.2735,+5.21808
2019-04-21 02:26:00 GMT,+7338.85,+2871.08,+4403.31,-202.093,-122.785,-27.2735,+5.21808
2019-04-21 02:27:00 GMT,+7338.85,+2871.08,+4403.31,-202.093,-122.785,-27.2735,+5.21808
2019-04-21 02:28:00 GMT,+7338.85,+2871.08,+4403.31,-202.093,-122.785,-27.2735,+5.21808
2019-04-21 02:29:00 GMT,+7338.85,+2871.08,+4403.31,-202.093,-122.785,-27.2735,+5.21808
2019-04-21 02:30:00 GMT,+7386.1,+2908.88,+4431.66,-201.993,-122.747,-27.485,+5.23756
2019-04-21 02:31:00 GMT,+7386.1,+2908.88,+4431.66,-201.993,-122.747,-27.485,+5.23756
2019-04-21 02:32:00 GMT,+7386.1,+2908.88,+4431.66,-201.993,-122.747,-27.485,+5.23756
2019-04-21 02:33:00 GMT,+7386.1,+2908.88,+4431.66,-201.993,-122.747,-27.485,+5.23756
2019-04-21 02:34:00 GMT,+7386.1,+2908.88,+4431.66,-201.993,-122.747,-27.485,+5.23756
2019-04-21 02:35:00 GMT,+7376.14,+2900.91,+4425.68,-201.92,-122.74,-27.4515,+5.23122
2019-04-21 02:36:00 GMT,+7376.14,+2900.91,+4425.68,-201.92,-122.74,-27.4515,+5.23122
2019-04-21 02:37:00 GMT,+7376.14,+2900.91,+4425.68,-201.92,-122.74,-27.4515,+5.23122
2019-04-21 02:38:00 GMT,+7376.14,+2900.91,+4425.68,-201.92,-122.74,-27.4515,+5.23122
2019-04-21 02:39:00 GMT,+7376.14,+2900.91,+4425.68,-201.92,-122.74,-27.4515,+5.23122
2019-04-21 02:40:00 GMT,+7394.83,+2915.86,+4436.9,-201.881,-122.727,-27.5351,+5.23878
2019-04-21 02:41:00 GMT,+7394.83,+2915.86,+4436.9,-201.881,-122.727,-27.5351,+5.23878
2019-04-21 02:42:00 GMT,+7394.83,+2915.86,+4436.9,-201.881,-122.727,-27.5351,+5.23878
2019-04-21 02:43:00 GMT,+7394.83,+2915.86,+4436.9,-201.881,-122.727,-27.5351,+5.23878
2019-04-21 02:44:00 GMT,+7394.83,+2915.86,+4436.9,-201.881,-122.727,-27.5351,+5.23878
2019-04-21 02:45:00 GMT,+7391.53,+2913.23,+4434.92,-201.831,-122.715,-27.5272,+5.23663
2019-04-21 02:46:00 GMT,+7391.53,+2913.23,+4434.92,-201.831,-122.715,-27.5272,+5.23663
2019-04-21 02:47:00 GMT,+7391.53,+2913.23,+4434.92,-201.831,-122.715,-27.5272,+5.23663
2019-04-21 02:48:00 GMT,+7391.53,+2913.23,+4434.92,-201.831,-122.715,-27.5272,+5.23663
2019-04-21 02:49:00 GMT,+7391.53,+2913.23,+4434.92,-201.831,-122.715,-27.5272,+5.23663
2019-04-21 02:50:00 GMT,+7354.88,+2883.91,+4412.93,-201.831,-122.72,-27.3726,+5.22104
2019-04-21 02:51:00 GMT,+7354.88,+2883.91,+4412.93,-201.831,-122.72,-27.3726,+5.22104
2019-04-21 02:52:00 GMT,+7354.88,+2883.91,+4412.93,-201.831,-122.72,-27.3726,+5.22104
2019-04-21 02:53:00 GMT,+7354.88,+2883.91,+4412.93,-201.831,-122.72,-27.3726,+5.22104
2019-04-21 02:54:00 GMT,+7354.88,+2883.91,+4412.93,-201.831,-122.72,-27.3726,+5.22104
2019-04-21 02:55:00 GMT,+7428.42,+2942.74,+4457.05,-201.788,-122.714,-27.6875,+5.25016
2019-04-21 02:56:00 GMT,+7428.42,+2942.74,+4457.05,-201.788,-122.714,-27.6875,+5.25016
2019-04-21 02:57:00 GMT,+7428.42,+2942.74,+4457.05,-201.788,-122.714,-27.6875,+5.25016
2019-04-21 02:58:00 GMT,+7428.42,+2942.74,+4457.05,-201.788,-122.714,-27.6875,+5.25016
2019-04-21 02:59:00 GMT,+7428.42,+2942.74,+4457.05,-201.788,-122.714,-27.6875,+5.25016
2019-04-21 03:00:00 GMT,+7464.56,+2971.64,+4478.73,-201.706,-122.687,-27.8501,+5.2645
2019-04-21 03:01:00 GMT,+7464.56,+2971.64,+4478.73,-201.706,-122.687,-27.8501,+5.2645
2019-04-21 03:02:00 GMT,+7464.56,+2971.64,+4478.73,-201.706,-122.687,-27.8501,+5.2645
2019-04-21 03:03:00 GMT,+7464.56,+2971.64,+4478.73,-201.706,-122.687,-27.8501,+5.2645
2019-04-21 03:04:00 GMT,+7464.56,+2971.64,+4478.73,-201.706,-122.687,-27.8501,+5.2645
2019-04-21 03:05:00 GMT,+7513.64,+3010.91,+4508.18,-201.622,-122.668,-28.0673,+5.28324
2019-04-21 03:06:00 GMT,+7513.64,+3010.91,+4508.18,-201.622,-122.668,-28.0673,+5.28324
2019-04-21 03:07:00 GMT,+7513.64,+3010.91,+4508.18,-201.622,-122.668,-28.0673,+5.28324
2019-04-21 03:08:00 GMT,+7513.64,+3010.91,+4508.18,-201.622,-122.668,-28.0673,+5.28324
2019-04-21 03:09:00 GMT,+7513.64,+3010.91,+4508.18,-201.622,-122.668,-28.0673,+5.28324
2019-04-21 03:10:00 GMT,+7501.66,+3001.33,+4501,-201.595,-122.655,-28.0205,+5.27863
2019-04-21 03:11:00 GMT,+7501.66,+3001.33,+4501,-201.595,-122.655,-28.0205,+5.27863
2019-04-21 03:12:00 GMT,+7501.66,+3001.33,+4501,-201.595,-122.655,-28.0205,+5.27863
2019-04-21 03:13:00 GMT,+7501.66,+3001.33,+4501,-201.595,-122.655,-28.0205,+5.27863
2019-04-21 03:14:00 GMT,+7501.66,+3001.33,+4501,-201.595,-122.655,-28.0205,+5.27863
2019-04-21 03:15:00 GMT,+7428.06,+2942.45,+4456.84,-201.807,-122.718,-27.6837,+5.25037
2019-04-21 03:16:00 GMT,+7428.06,+2942.45,+4456.84,-201.807,-122.718,-27.6837,+5.25037
2019-04-21 03:17:00 GMT,+7428.06,+2942.45,+4456.84,-201.807,-122.718,-27.6837,+5.25037
2019-04-21 03:18:00 GMT,+7428.06,+2942.45,+4456.84,-201.807,-122.718,-27.6837,+5.25037
2019-04-21 03:19:00 GMT,+7428.06,+2942.45,+4456.84,-201.807,-122.718,-27.6837,+5.25037
2019-04-21 03:20:00 GMT,+7371.59,+2897.27,+4422.96,-201.873,-122.734,-27.4377,+5.22808
2019-04-21 03:21:00 GMT,+7371.59,+2897.27,+4422.96,-201.873,-122.734,-27.4377,+5.22808
2019-04-21 03:22:00 GMT,+7371.59,+2897.27,+4422.96,-201.873,-122.734,-27.4377,+5.22808
2019-04-21 03:23:00 GMT,+7371.59,+2897.27,+4422.96,-201.873,-122.734,-27.4377,+5.22808
2019-04-21 03:24:00 GMT,+7371.59,+2897.27,+4422.96,-201.873,-122.734,-27.4377,+5.22808
2019-04-21 03:25:00 GMT,+7297.05,+2837.64,+4378.23,-201.894,-122.683,-27.1235,+5.20389
2019-04-21 03:26:00 GMT,+7297.05,+2837.64,+4378.23,-201.894,-122.683,-27.1235,+5.20389
2019-04-21 03:27:00 GMT,+7297.05,+2837.64,+4378.23,-201.894,-122.683,-27.1235,+5.20389
2019-04-21 03:28:00 GMT,+7297.05,+2837.64,+4378.23,-201.894,-122.683,-27.1235,+5.20389
2019-04-21 03:29:00 GMT,+7297.05,+2837.64,+4378.23,-201.894,-122.683,-27.1235,+5.20389
2019-04-21 03:30:00 GMT,+7213.13,+2770.5,+4327.88,-201.902,-122.701,-26.7684,+5.16766
2019-04-21 03:31:00 GMT,+7213.13,+2770.5,+4327.88,-201.902,-122.701,-26.7684,+5.16766
2019-04-21 03:32:00 GMT,+7213.13,+2770.5,+4327.88,-201.902,-122.701,-26.7684,+5.16766
2019-04-21 03:33:00 GMT,+7213.13,+2770.5,+4327.88,-201.902,-122.701,-26.7684,+5.16766
2019-04-21 03:34:00 GMT,+7213.13,+2770.46,+4327.88,-201.902,-122.702,-26.7683,+5.16769
2019-04-21 03:35:00 GMT,+7202.96,+2762.34,+4321.78,-201.95,-122.691,-26.7207,+5.16654
2019-04-21 03:36:00 GMT,+7202.96,+2762.37,+4321.78,-201.95,-122.691,-26.7208,+5.16652
2019-04-21 03:37:00 GMT,+7202.96,+2762.37,+4321.78,-201.95,-122.691,-26.7208,+5.16652
2019-04-21 03:38:00 GMT,+7202.96,+2762.37,+4321.78,-201.95,-122.691,-26.7208,+5.16652
2019-04-21 03:39:00 GMT,+7202.96,+2762.37,+4321.78,-201.95,-122.691,-26.7208,+5.16652
2019-04-21 03:40:00 GMT,+7243.98,+2795.18,+4346.39,-201.85,-122.679,-26.9048,+5.18073
2019-04-21 03:41:00 GMT,+7243.98,+2795.18,+4346.39,-201.85,-122.679,-26.9048,+5.18073
2019-04-21 03:42:00 GMT,+7243.98,+2795.18,+4346.39,-201.85,-122.679,-26.9048,+5.18073
2019-04-21 03:43:00 GMT,+7243.98,+2795.18,+4346.39,-201.85,-122.679,-26.9048,+5.18073
2019-04-21 03:44:00 GMT,+7243.98,+2795.18,+4346.39,-201.85,-122.679,-26.9048,+5.18073
2019-04-21 03:45:00 GMT,+7344.45,+2875.56,+4406.67,-201.683,-122.642,-27.3481,+5.21929
2019-04-21 03:46:00 GMT,+7344.45,+2875.56,+4406.67,-201.683,-122.642,-27.3481,+5.21929
2019-04-21 03:47:00 GMT,+7344.45,+2875.56,+4406.67,-201.683,-122.642,-27.3481,+5.21929
2019-04-21 03:48:00 GMT,+7344.45,+2875.56,+4406.67,-201.683,-122.642,-27.3481,+5.21929
2019-04-21 03:49:00 GMT,+7344.45,+2875.56,+4406.67,-201.683,-122.642,-27.3481,+5.21929
2019-04-21 03:50:00 GMT,+7363.29,+2890.63,+4417.97,-201.574,-122.609,-27.4411,+5.22612
2019-04-21 03:51:00 GMT,+7363.29,+2890.57,+4417.97,-201.574,-122.609,-27.441,+5.22615
2019-04-21 03:52:00 GMT,+7363.29,+2890.36,+4417.97,-201.574,-122.61,-27.4407,+5.22626
2019-04-21 03:53:00 GMT,+7363.29,+2890.32,+4417.97,-201.574,-122.61,-27.4406,+5.22628
2019-04-21 03:54:00 GMT,+7363.29,+2890.45,+4417.97,-201.574,-122.609,-27.4408,+5.22621
2019-04-21 03:55:00 GMT,+7400.09,+2920.07,+4440.05,-201.415,-122.595,-27.6146,+5.23614
2019-04-21 03:56:00 GMT,+7400.09,+2920.07,+4440.05,-201.415,-122.595,-27.6146,+5.23614
2019-04-21 03:57:00 GMT,+7400.09,+2920.07,+4440.05,-201.415,-122.595,-27.6146,+5.23614
2019-04-21 03:58:00 GMT,+7400.09,+2920.07,+4440.05,-201.415,-122.595,-27.6146,+5.23614
2019-04-21 03:59:00 GMT,+7400.09,+2920.07,+4440.05,-201.415,-122.595,-27.6146,+5.23614
