# file...... output/LOAD9_data.csv
# date...... Fri May  6 17:40:23 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD9:base_power_A, Bus225:measured_power.real, inv_9_sol:VA_Out.real, inv_9_batt:VA_Out.real, Bus225:measured_voltage_A.real, Bus225:measured_current_A.real
2019-04-21 00:00:00 GMT,+7183.72,+2923.33,+377.124,+2436.87,+210.17,+9.1399
2019-04-21 00:01:00 GMT,+7183.72,+2918.85,+391.256,+2436.87,+210.173,+9.13375
2019-04-21 00:02:00 GMT,+7183.72,+2886.79,+423.166,+2436.87,+210.264,+9.09502
2019-04-21 00:03:00 GMT,+7183.72,+2872.1,+437.936,+2436.87,+210.306,+9.07726
2019-04-21 00:04:00 GMT,+7183.72,+2832.22,+477.686,+2436.87,+210.419,+9.02912
2019-04-21 00:05:00 GMT,+7464.06,+2998.3,+490.295,+2482.63,+209.651,+9.52176
2019-04-21 00:06:00 GMT,+7464.06,+2985.44,+503.116,+2482.63,+209.688,+9.50615
2019-04-21 00:07:00 GMT,+7464.06,+2971.64,+516.91,+2482.63,+209.728,+9.48939
2019-04-21 00:08:00 GMT,+7464.06,+2956.52,+532.021,+2482.63,+209.771,+9.47103
2019-04-21 00:09:00 GMT,+7464.06,+2942.7,+545.841,+2482.63,+209.81,+9.45426
2019-04-21 00:10:00 GMT,+7675.98,+2998.45,+559.75,+2582.52,+209.221,+9.74906
2019-04-21 00:11:00 GMT,+7675.98,+2986.21,+571.975,+2582.52,+209.256,+9.73415
2019-04-21 00:12:00 GMT,+7675.98,+2973.13,+585.054,+2582.52,+209.294,+9.7182
2019-04-21 00:13:00 GMT,+7675.98,+2958.93,+599.245,+2582.52,+209.335,+9.70089
2019-04-21 00:14:00 GMT,+7675.98,+2945.06,+613.109,+2582.52,+209.374,+9.684
2019-04-21 00:15:00 GMT,+7819.46,+2998.85,+625.31,+2631.37,+208.931,+9.91079
2019-04-21 00:16:00 GMT,+7819.46,+2985.43,+638.67,+2631.37,+208.969,+9.8944
2019-04-21 00:17:00 GMT,+7819.46,+2972.11,+651.99,+2631.37,+209.008,+9.87811
2019-04-21 00:18:00 GMT,+7819.46,+2957.1,+666.984,+2631.37,+209.051,+9.85977
2019-04-21 00:19:00 GMT,+7819.46,+2942.4,+681.684,+2631.37,+209.094,+9.84181
2019-04-21 00:20:00 GMT,+7894.51,+2988.9,+696.124,+2631.37,+208.807,+9.99239
2019-04-21 00:21:00 GMT,+7894.51,+2976.89,+707.245,+2631.37,+208.844,+9.97709
2019-04-21 00:22:00 GMT,+7894.51,+2968.05,+716.117,+2631.37,+208.87,+9.96627
2019-04-21 00:23:00 GMT,+7894.51,+2954.9,+729.228,+2631.37,+208.908,+9.95017
2019-04-21 00:24:00 GMT,+7894.51,+2944.08,+740.069,+2631.37,+208.939,+9.93692
2019-04-21 00:25:00 GMT,+7901.12,+2940.13,+749.701,+2631.37,+208.812,+9.95542
2019-04-21 00:26:00 GMT,+7901.12,+2929.63,+759.811,+2631.37,+208.844,+9.9421
2019-04-21 00:27:00 GMT,+7901.12,+2917,+772.417,+2631.37,+208.881,+9.92664
2019-04-21 00:28:00 GMT,+7901.12,+2905.73,+783.701,+2631.37,+208.913,+9.91283
2019-04-21 00:29:00 GMT,+7901.12,+2896.47,+792.974,+2631.37,+208.94,+9.90149
2019-04-21 00:30:00 GMT,+7694.49,+2722.01,+801.243,+2631.37,+209.143,+9.49601
2019-04-21 00:31:00 GMT,+7694.49,+2713.4,+810.747,+2631.37,+209.168,+9.4857
2019-04-21 00:32:00 GMT,+7694.49,+2702.75,+821.374,+2631.37,+209.199,+9.47269
2019-04-21 00:33:00 GMT,+7694.49,+2692.31,+831.821,+2631.37,+209.229,+9.45994
2019-04-21 00:34:00 GMT,+7694.49,+2681.9,+842.228,+2631.37,+209.259,+9.44723
2019-04-21 00:35:00 GMT,+7586.9,+2586.78,+849.881,+2631.37,+209.612,+9.22707
2019-04-21 00:36:00 GMT,+7586.9,+2578.76,+859.323,+2631.37,+209.634,+9.21718
2019-04-21 00:37:00 GMT,+7586.9,+2567.7,+870.343,+2631.37,+209.666,+9.20373
2019-04-21 00:38:00 GMT,+7586.9,+2558.86,+879.209,+2631.37,+209.691,+9.19296
2019-04-21 00:39:00 GMT,+7586.9,+2550.93,+887.142,+2631.37,+209.714,+9.18331
2019-04-21 00:40:00 GMT,+7436.65,+2418.26,+898.421,+2631.37,+210.008,+8.88292
2019-04-21 00:41:00 GMT,+7436.65,+2410.83,+907.051,+2631.37,+210.029,+8.874
2019-04-21 00:42:00 GMT,+7436.65,+2398.94,+918.896,+2631.37,+210.063,+8.85956
2019-04-21 00:43:00 GMT,+7436.65,+2389.32,+928.541,+2631.37,+210.09,+8.84788
2019-04-21 00:44:00 GMT,+7436.65,+2381.31,+936.563,+2631.37,+210.113,+8.83817
2019-04-21 00:45:00 GMT,+7386.46,+2330.88,+945.645,+2631.37,+210.382,+8.7252
2019-04-21 00:46:00 GMT,+7386.46,+2326.06,+951.692,+2631.37,+210.395,+8.71922
2019-04-21 00:47:00 GMT,+7386.46,+2320.91,+956.834,+2631.37,+210.409,+8.71299
2019-04-21 00:48:00 GMT,+7386.46,+2312.84,+964.873,+2631.37,+210.432,+8.70322
2019-04-21 00:49:00 GMT,+7386.46,+2306.28,+971.447,+2631.37,+210.451,+8.69527
2019-04-21 00:50:00 GMT,+7319.19,+2244.84,+977.946,+2631.37,+210.76,+8.54447
2019-04-21 00:51:00 GMT,+7319.19,+2238.43,+985.485,+2631.37,+210.775,+8.5373
2019-04-21 00:52:00 GMT,+7319.19,+2232.55,+991.368,+2631.37,+210.792,+8.53018
