# file...... output/voltage1.csv
# date...... Sat May  7 09:16:15 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD1:voltage_A.real, LOAD2:voltage_B.real, LOAD3:voltage_A.real, LOAD4:voltage_A.real, LOAD5:voltage_A.real, LOAD6:voltage_B.real, LOAD7:voltage_B.real, LOAD8:voltage_C.real, LOAD9:voltage_A.real, LOAD10:voltage_B.real, LOAD11:voltage_B.real, LOAD12:voltage_C.real, LOAD13:voltage_B.real, LOAD14:voltage_A.real, LOAD15:voltage_B.real, LOAD16:voltage_C.real, LOAD17:voltage_C.real, LOAD18:voltage_C.real, LOAD19:voltage_C.real, LOAD20:voltage_A.real, LOAD21:voltage_A.real, LOAD22:voltage_A.real, LOAD23:voltage_B.real, LOAD24:voltage_C.real, LOAD25:voltage_A.real, LOAD26:voltage_B.real, LOAD27:voltage_C.real, LOAD28:voltage_C.real, LOAD29:voltage_A.real, LOAD30:voltage_A.real
2019-04-21 06:05:00 GMT,+213.91,-211.448,+213.897,+212.543,+212.543,-211.452,-206.919,-0.834293,+212.218,-206.319,-206.317,-0.857369,-205.83,+211.828,-205.886,-0.751502,-0.72987,-1.28558,-1.1799,+210.402,+210.886,+210.384,-204.404,-1.34365,+209.623,-203.511,-1.43334,-1.45733,+209.622,+209.629
2019-04-21 06:06:00 GMT,+213.91,-211.448,+213.897,+212.543,+212.543,-211.452,-206.919,-0.834293,+212.218,-206.319,-206.317,-0.857369,-205.83,+211.828,-205.886,-0.751502,-0.72987,-1.28558,-1.1799,+210.402,+210.886,+210.384,-204.404,-1.34365,+209.623,-203.511,-1.43334,-1.45733,+209.622,+209.629
2019-04-21 06:07:00 GMT,+213.91,-211.448,+213.897,+212.543,+212.543,-211.452,-206.919,-0.834293,+212.218,-206.319,-206.317,-0.857369,-205.83,+211.828,-205.886,-0.751502,-0.72987,-1.28558,-1.1799,+210.402,+210.886,+210.384,-204.404,-1.34365,+209.623,-203.511,-1.43334,-1.45733,+209.622,+209.629
2019-04-21 06:08:00 GMT,+213.91,-211.448,+213.897,+212.543,+212.543,-211.452,-206.919,-0.834293,+212.218,-206.319,-206.317,-0.857369,-205.83,+211.828,-205.886,-0.751502,-0.72987,-1.28558,-1.1799,+210.402,+210.886,+210.384,-204.404,-1.34365,+209.623,-203.511,-1.43334,-1.45733,+209.622,+209.629
2019-04-21 06:09:00 GMT,+213.91,-211.448,+213.897,+212.543,+212.543,-211.452,-206.919,-0.834293,+212.218,-206.319,-206.317,-0.857369,-205.83,+211.828,-205.886,-0.751502,-0.72987,-1.28558,-1.1799,+210.402,+210.886,+210.384,-204.404,-1.34365,+209.623,-203.511,-1.43334,-1.45733,+209.622,+209.629
2019-04-21 06:10:00 GMT,+213.861,-211.851,+213.85,+212.308,+212.307,-211.852,-207.463,-0.919393,+211.833,-206.963,-206.963,-0.940836,-206.397,+211.452,-206.446,-0.931998,-0.908711,-1.49047,-1.37799,+209.944,+210.45,+209.923,-204.831,-1.54955,+209.11,-203.953,-1.64308,-1.66871,+209.105,+209.117
2019-04-21 06:11:00 GMT,+213.861,-211.851,+213.85,+212.308,+212.307,-211.852,-207.463,-0.919393,+211.833,-206.963,-206.963,-0.940836,-206.397,+211.452,-206.446,-0.931998,-0.908711,-1.49047,-1.37799,+209.944,+210.45,+209.923,-204.831,-1.54955,+209.11,-203.953,-1.64308,-1.66871,+209.105,+209.117
2019-04-21 06:12:00 GMT,+213.861,-211.851,+213.85,+212.308,+212.307,-211.852,-207.463,-0.919393,+211.833,-206.963,-206.963,-0.940836,-206.397,+211.452,-206.446,-0.931998,-0.908711,-1.49047,-1.37799,+209.944,+210.45,+209.923,-204.831,-1.54955,+209.11,-203.953,-1.64308,-1.66871,+209.105,+209.117
2019-04-21 06:13:00 GMT,+213.861,-211.851,+213.85,+212.308,+212.307,-211.852,-207.463,-0.919393,+211.833,-206.963,-206.963,-0.940836,-206.397,+211.452,-206.446,-0.931998,-0.908711,-1.49047,-1.37799,+209.944,+210.45,+209.923,-204.831,-1.54955,+209.11,-203.953,-1.64308,-1.66871,+209.105,+209.117
2019-04-21 06:14:00 GMT,+213.861,-211.851,+213.85,+212.308,+212.307,-211.852,-207.463,-0.919393,+211.833,-206.963,-206.963,-0.940836,-206.397,+211.452,-206.446,-0.931998,-0.908711,-1.49047,-1.37799,+209.944,+210.45,+209.923,-204.831,-1.54955,+209.11,-203.953,-1.64308,-1.66871,+209.105,+209.117
2019-04-21 06:15:00 GMT,+213.695,-212.097,+213.682,+211.975,+211.974,-212.086,-207.851,-0.955512,+211.486,-207.409,-207.409,-0.974857,-206.821,+211.038,-206.866,-1.04821,-1.02246,-1.62775,-1.50778,+209.478,+210.007,+209.457,-205.073,-1.68723,+208.587,-204.216,-1.78642,-1.81436,+208.583,+208.595
2019-04-21 06:16:00 GMT,+213.695,-212.097,+213.682,+211.975,+211.974,-212.086,-207.851,-0.955512,+211.486,-207.409,-207.409,-0.974857,-206.821,+211.038,-206.866,-1.04821,-1.02246,-1.62775,-1.50778,+209.478,+210.007,+209.457,-205.073,-1.68723,+208.587,-204.216,-1.78642,-1.81436,+208.583,+208.595
2019-04-21 06:17:00 GMT,+213.695,-212.097,+213.682,+211.975,+211.974,-212.086,-207.851,-0.955512,+211.486,-207.409,-207.409,-0.974857,-206.821,+211.038,-206.866,-1.04821,-1.02246,-1.62775,-1.50778,+209.478,+210.007,+209.457,-205.073,-1.68723,+208.587,-204.216,-1.78642,-1.81436,+208.583,+208.595
2019-04-21 06:18:00 GMT,+213.695,-212.097,+213.682,+211.975,+211.974,-212.086,-207.851,-0.955512,+211.486,-207.409,-207.409,-0.974857,-206.821,+211.038,-206.866,-1.04821,-1.02246,-1.62775,-1.50778,+209.478,+210.007,+209.457,-205.073,-1.68723,+208.587,-204.216,-1.78642,-1.81436,+208.583,+208.595
2019-04-21 06:19:00 GMT,+213.695,-212.097,+213.682,+211.975,+211.974,-212.086,-207.851,-0.955512,+211.486,-207.409,-207.409,-0.974857,-206.821,+211.038,-206.866,-1.04821,-1.02246,-1.62775,-1.50778,+209.478,+210.007,+209.457,-205.073,-1.68723,+208.587,-204.216,-1.78642,-1.81436,+208.583,+208.595
2019-04-21 06:20:00 GMT,+213.566,-212.069,+213.555,+211.762,+211.762,-212.064,-207.83,-1.06173,+211.239,-207.401,-207.4,-1.07919,-206.797,+210.767,-206.842,-1.19403,-1.1665,-1.80458,-1.67635,+209.136,+209.69,+209.114,-204.962,-1.86582,+208.187,-204.122,-1.97117,-2.00124,+208.185,+208.195
2019-04-21 06:21:00 GMT,+213.566,-212.069,+213.555,+211.762,+211.762,-212.064,-207.83,-1.06173,+211.239,-207.401,-207.4,-1.07919,-206.797,+210.767,-206.842,-1.19403,-1.1665,-1.80458,-1.67635,+209.136,+209.69,+209.114,-204.962,-1.86582,+208.187,-204.122,-1.97117,-2.00124,+208.185,+208.195
2019-04-21 06:22:00 GMT,+213.566,-212.069,+213.555,+211.762,+211.762,-212.064,-207.83,-1.06173,+211.239,-207.401,-207.4,-1.07919,-206.797,+210.767,-206.842,-1.19403,-1.1665,-1.80458,-1.67635,+209.136,+209.69,+209.114,-204.962,-1.86582,+208.187,-204.122,-1.97117,-2.00124,+208.185,+208.195
2019-04-21 06:23:00 GMT,+213.566,-212.069,+213.555,+211.762,+211.762,-212.064,-207.83,-1.06173,+211.239,-207.401,-207.4,-1.07919,-206.797,+210.767,-206.842,-1.19403,-1.1665,-1.80458,-1.67635,+209.136,+209.69,+209.114,-204.962,-1.86582,+208.187,-204.122,-1.97117,-2.00124,+208.185,+208.195
2019-04-21 06:24:00 GMT,+213.566,-212.069,+213.555,+211.762,+211.762,-212.064,-207.83,-1.06173,+211.239,-207.401,-207.4,-1.07919,-206.797,+210.767,-206.842,-1.19403,-1.1665,-1.80458,-1.67635,+209.136,+209.69,+209.114,-204.962,-1.86582,+208.187,-204.122,-1.97117,-2.00124,+208.185,+208.195
2019-04-21 06:25:00 GMT,+213.452,-212.068,+213.442,+211.531,+211.533,-212.06,-207.789,-1.07017,+210.935,-207.325,-207.323,-1.08566,-206.762,+210.463,-206.805,-1.25517,-1.22609,-1.88234,-1.75131,+208.776,+209.347,+208.752,-204.818,-1.94651,+207.787,-204.001,-2.05802,-2.08994,+207.787,+207.795
2019-04-21 06:26:00 GMT,+213.452,-212.068,+213.442,+211.531,+211.533,-212.06,-207.789,-1.07017,+210.935,-207.325,-207.323,-1.08566,-206.762,+210.463,-206.805,-1.25517,-1.22609,-1.88234,-1.75131,+208.776,+209.347,+208.752,-204.818,-1.94651,+207.787,-204.001,-2.05802,-2.08994,+207.787,+207.795
2019-04-21 06:27:00 GMT,+213.452,-212.068,+213.442,+211.531,+211.533,-212.06,-207.789,-1.07017,+210.935,-207.325,-207.323,-1.08566,-206.762,+210.463,-206.805,-1.25517,-1.22609,-1.88234,-1.75131,+208.776,+209.347,+208.752,-204.818,-1.94651,+207.787,-204.001,-2.05802,-2.08994,+207.787,+207.795
2019-04-21 06:28:00 GMT,+213.452,-212.068,+213.442,+211.531,+211.533,-212.06,-207.789,-1.07017,+210.935,-207.325,-207.323,-1.08566,-206.762,+210.463,-206.805,-1.25517,-1.22609,-1.88234,-1.75131,+208.776,+209.347,+208.752,-204.818,-1.94651,+207.787,-204.001,-2.05802,-2.08994,+207.787,+207.795
2019-04-21 06:29:00 GMT,+213.452,-212.068,+213.442,+211.531,+211.533,-212.06,-207.789,-1.07017,+210.935,-207.325,-207.323,-1.08566,-206.762,+210.463,-206.805,-1.25517,-1.22609,-1.88234,-1.75131,+208.776,+209.347,+208.752,-204.818,-1.94651,+207.787,-204.001,-2.05802,-2.08994,+207.787,+207.795
2019-04-21 06:30:00 GMT,+213.415,-212.069,+213.404,+211.465,+211.466,-212.059,-207.776,-1.1257,+210.851,-207.323,-207.322,-1.14074,-206.75,+210.367,-206.791,-1.33547,-1.30495,-1.96833,-1.8373,+208.649,+209.231,+208.624,-204.72,-2.03562,+207.636,-203.905,-2.15022,-2.18312,+207.64,+207.644
2019-04-21 06:31:00 GMT,+213.415,-212.069,+213.404,+211.465,+211.466,-212.059,-207.776,-1.1257,+210.851,-207.323,-207.322,-1.14074,-206.75,+210.367,-206.791,-1.33547,-1.30495,-1.96833,-1.8373,+208.649,+209.231,+208.624,-204.72,-2.03562,+207.636,-203.905,-2.15022,-2.18312,+207.64,+207.644
2019-04-21 06:32:00 GMT,+213.415,-212.069,+213.404,+211.465,+211.466,-212.059,-207.776,-1.1257,+210.851,-207.323,-207.322,-1.14074,-206.75,+210.367,-206.791,-1.33547,-1.30495,-1.96833,-1.8373,+208.649,+209.231,+208.624,-204.72,-2.03562,+207.636,-203.905,-2.15022,-2.18312,+207.64,+207.644
2019-04-21 06:33:00 GMT,+213.415,-212.069,+213.404,+211.465,+211.466,-212.059,-207.776,-1.1257,+210.851,-207.323,-207.322,-1.14074,-206.75,+210.367,-206.791,-1.33547,-1.30495,-1.96833,-1.8373,+208.649,+209.231,+208.624,-204.72,-2.03562,+207.636,-203.905,-2.15022,-2.18312,+207.64,+207.644
2019-04-21 06:34:00 GMT,+213.415,-212.069,+213.404,+211.465,+211.466,-212.059,-207.776,-1.1257,+210.851,-207.323,-207.322,-1.14074,-206.75,+210.367,-206.791,-1.33547,-1.30495,-1.96833,-1.8373,+208.649,+209.231,+208.624,-204.72,-2.03562,+207.636,-203.905,-2.15022,-2.18312,+207.64,+207.644
2019-04-21 06:35:00 GMT,+213.558,-212.443,+213.549,+211.595,+211.597,-212.432,-208.352,-1.2006,+210.925,-207.949,-207.949,-1.21305,-207.371,+210.464,-207.408,-1.46732,-1.43629,-2.08901,-1.95815,+208.734,+209.315,+208.709,-205.217,-2.15603,+207.716,-204.391,-2.27031,-2.304,+207.719,+207.724
2019-04-21 06:36:00 GMT,+213.558,-212.443,+213.549,+211.595,+211.597,-212.432,-208.352,-1.2006,+210.925,-207.949,-207.949,-1.21305,-207.371,+210.464,-207.408,-1.46732,-1.43629,-2.08901,-1.95815,+208.734,+209.315,+208.709,-205.217,-2.15603,+207.716,-204.391,-2.27031,-2.304,+207.719,+207.724
2019-04-21 06:37:00 GMT,+213.558,-212.443,+213.549,+211.595,+211.597,-212.432,-208.352,-1.2006,+210.925,-207.949,-207.949,-1.21305,-207.371,+210.464,-207.408,-1.46732,-1.43629,-2.08901,-1.95815,+208.734,+209.315,+208.709,-205.217,-2.15603,+207.716,-204.391,-2.27031,-2.304,+207.719,+207.724
2019-04-21 06:38:00 GMT,+213.558,-212.443,+213.549,+211.595,+211.597,-212.432,-208.352,-1.2006,+210.925,-207.949,-207.949,-1.21305,-207.371,+210.464,-207.408,-1.46732,-1.43629,-2.08901,-1.95815,+208.734,+209.315,+208.709,-205.217,-2.15603,+207.716,-204.391,-2.27031,-2.304,+207.719,+207.724
2019-04-21 06:39:00 GMT,+213.558,-212.443,+213.549,+211.595,+211.597,-212.432,-208.352,-1.2006,+210.925,-207.949,-207.949,-1.21305,-207.371,+210.464,-207.408,-1.46732,-1.43629,-2.08901,-1.95815,+208.734,+209.315,+208.709,-205.217,-2.15603,+207.716,-204.391,-2.27031,-2.304,+207.719,+207.724
2019-04-21 06:40:00 GMT,+213.641,-212.876,+213.632,+211.608,+211.609,-212.871,-208.988,-1.13097,+210.91,-208.676,-208.676,-1.14172,-208.054,+210.426,-208.086,-1.45124,-1.42099,-2.05249,-1.92888,+208.726,+209.294,+208.702,-205.852,-2.12152,+207.729,-205.013,-2.23425,-2.26809,+207.735,+207.736
2019-04-21 06:41:00 GMT,+213.641,-212.876,+213.632,+211.608,+211.609,-212.871,-208.988,-1.13097,+210.91,-208.676,-208.676,-1.14172,-208.054,+210.426,-208.086,-1.45124,-1.42099,-2.05249,-1.92888,+208.726,+209.294,+208.702,-205.852,-2.12152,+207.729,-205.013,-2.23425,-2.26809,+207.735,+207.736
2019-04-21 06:42:00 GMT,+213.641,-212.876,+213.632,+211.608,+211.609,-212.871,-208.988,-1.13097,+210.91,-208.676,-208.676,-1.14172,-208.054,+210.426,-208.086,-1.45124,-1.42099,-2.05249,-1.92888,+208.726,+209.294,+208.702,-205.852,-2.12152,+207.729,-205.013,-2.23425,-2.26809,+207.735,+207.736
2019-04-21 06:43:00 GMT,+213.641,-212.876,+213.632,+211.608,+211.609,-212.871,-208.988,-1.13097,+210.91,-208.676,-208.676,-1.14172,-208.054,+210.426,-208.086,-1.45124,-1.42099,-2.05249,-1.92888,+208.726,+209.294,+208.702,-205.852,-2.12152,+207.729,-205.013,-2.23425,-2.26809,+207.735,+207.736
2019-04-21 06:44:00 GMT,+213.641,-212.876,+213.632,+211.608,+211.609,-212.871,-208.988,-1.13097,+210.91,-208.676,-208.676,-1.14172,-208.054,+210.426,-208.086,-1.45124,-1.42099,-2.05249,-1.92888,+208.726,+209.294,+208.702,-205.852,-2.12152,+207.729,-205.013,-2.23425,-2.26809,+207.735,+207.736
2019-04-21 06:45:00 GMT,+213.822,-213.388,+213.815,+211.768,+211.769,-213.38,-209.795,-1.20024,+211.035,-209.533,-209.533,-1.20882,-208.939,+210.544,-208.964,-1.5871,-1.55769,-2.17106,-2.05059,+208.831,+209.395,+208.807,-206.636,-2.24215,+207.841,-205.788,-2.35118,-2.38406,+207.848,+207.848
2019-04-21 06:46:00 GMT,+213.822,-213.388,+213.815,+211.768,+211.769,-213.38,-209.795,-1.20024,+211.035,-209.533,-209.533,-1.20882,-208.939,+210.544,-208.964,-1.5871,-1.55769,-2.17106,-2.05059,+208.831,+209.395,+208.807,-206.636,-2.24215,+207.841,-205.788,-2.35118,-2.38406,+207.848,+207.848
2019-04-21 06:47:00 GMT,+213.822,-213.388,+213.815,+211.768,+211.769,-213.38,-209.795,-1.20024,+211.035,-209.533,-209.533,-1.20882,-208.939,+210.544,-208.964,-1.5871,-1.55769,-2.17106,-2.05059,+208.831,+209.395,+208.807,-206.636,-2.24215,+207.841,-205.788,-2.35118,-2.38406,+207.848,+207.848
2019-04-21 06:48:00 GMT,+213.822,-213.388,+213.815,+211.768,+211.769,-213.38,-209.795,-1.20024,+211.035,-209.533,-209.533,-1.20882,-208.939,+210.544,-208.964,-1.5871,-1.55769,-2.17106,-2.05059,+208.831,+209.395,+208.807,-206.636,-2.24215,+207.841,-205.788,-2.35118,-2.38406,+207.848,+207.848
2019-04-21 06:49:00 GMT,+213.822,-213.388,+213.815,+211.768,+211.769,-213.38,-209.795,-1.20024,+211.035,-209.533,-209.533,-1.20882,-208.939,+210.544,-208.964,-1.5871,-1.55769,-2.17106,-2.05059,+208.831,+209.395,+208.807,-206.636,-2.24215,+207.841,-205.788,-2.35118,-2.38406,+207.848,+207.848
2019-04-21 06:50:00 GMT,+214.023,-213.91,+214.018,+211.963,+211.963,-213.905,-210.625,-1.30257,+211.207,-210.428,-210.429,-1.30922,-209.837,+210.709,-209.854,-1.75383,-1.72503,-2.32942,-2.20881,+208.977,+209.542,+208.953,-207.44,-2.40298,+207.987,-206.613,-2.5105,-2.54344,+207.994,+207.994
2019-04-21 06:51:00 GMT,+214.023,-213.91,+214.018,+211.963,+211.963,-213.905,-210.625,-1.30257,+211.207,-210.428,-210.429,-1.30922,-209.837,+210.709,-209.854,-1.75383,-1.72503,-2.32942,-2.20881,+208.977,+209.542,+208.953,-207.44,-2.40298,+207.987,-206.613,-2.5105,-2.54344,+207.994,+207.994
2019-04-21 06:52:00 GMT,+214.023,-213.91,+214.018,+211.963,+211.963,-213.905,-210.625,-1.30257,+211.207,-210.428,-210.429,-1.30922,-209.837,+210.709,-209.854,-1.75383,-1.72503,-2.32942,-2.20881,+208.977,+209.542,+208.953,-207.44,-2.40298,+207.987,-206.613,-2.5105,-2.54344,+207.994,+207.994
2019-04-21 06:53:00 GMT,+214.023,-213.91,+214.018,+211.963,+211.963,-213.905,-210.625,-1.30257,+211.207,-210.428,-210.429,-1.30922,-209.837,+210.709,-209.854,-1.75383,-1.72503,-2.32942,-2.20881,+208.977,+209.542,+208.953,-207.44,-2.40298,+207.987,-206.613,-2.5105,-2.54344,+207.994,+207.994
2019-04-21 06:54:00 GMT,+214.023,-213.91,+214.018,+211.963,+211.963,-213.905,-210.625,-1.30257,+211.207,-210.428,-210.429,-1.30922,-209.837,+210.709,-209.854,-1.75383,-1.72503,-2.32942,-2.20881,+208.977,+209.542,+208.953,-207.44,-2.40298,+207.987,-206.613,-2.5105,-2.54344,+207.994,+207.994
2019-04-21 06:55:00 GMT,+214.137,-214.351,+214.132,+212.026,+212.026,-214.348,-211.315,-1.24709,+211.231,-211.167,-211.167,-1.25139,-210.587,+210.744,-210.6,-1.75031,-1.72196,-2.31228,-2.19322,+209.048,+209.6,+209.025,-208.181,-2.38499,+208.071,-207.376,-2.48733,-2.51891,+208.076,+208.078
2019-04-21 06:56:00 GMT,+214.137,-214.351,+214.132,+212.026,+212.026,-214.348,-211.315,-1.24709,+211.231,-211.167,-211.167,-1.25139,-210.587,+210.744,-210.6,-1.75031,-1.72196,-2.31228,-2.19322,+209.048,+209.6,+209.025,-208.181,-2.38499,+208.071,-207.376,-2.48733,-2.51891,+208.076,+208.078
2019-04-21 06:57:00 GMT,+214.137,-214.351,+214.132,+212.026,+212.026,-214.348,-211.315,-1.24709,+211.231,-211.167,-211.167,-1.25139,-210.587,+210.744,-210.6,-1.75031,-1.72196,-2.31228,-2.19322,+209.048,+209.6,+209.025,-208.181,-2.38499,+208.071,-207.376,-2.48733,-2.51891,+208.076,+208.078
2019-04-21 06:58:00 GMT,+214.137,-214.351,+214.132,+212.026,+212.026,-214.348,-211.315,-1.24709,+211.231,-211.167,-211.167,-1.25139,-210.587,+210.744,-210.6,-1.75031,-1.72196,-2.31228,-2.19322,+209.048,+209.6,+209.025,-208.181,-2.38499,+208.071,-207.376,-2.48733,-2.51891,+208.076,+208.078
2019-04-21 06:59:00 GMT,+214.137,-214.351,+214.132,+212.026,+212.026,-214.348,-211.315,-1.24709,+211.231,-211.167,-211.167,-1.25139,-210.587,+210.744,-210.6,-1.75031,-1.72196,-2.31228,-2.19322,+209.048,+209.6,+209.025,-208.181,-2.38499,+208.071,-207.376,-2.48733,-2.51891,+208.076,+208.078
2019-04-21 07:00:00 GMT,+214.171,-214.635,+214.167,+212.002,+212.002,-214.632,-211.758,-1.22121,+211.173,-211.639,-211.641,-1.2242,-211.072,+210.686,-211.082,-1.7607,-1.73256,-2.32681,-2.20646,+208.988,+209.54,+208.966,-208.666,-2.3997,+208.005,-207.875,-2.49993,-2.5313,+208.006,+208.012
2019-04-21 07:01:00 GMT,+214.171,-214.635,+214.167,+212.002,+212.002,-214.632,-211.758,-1.22121,+211.173,-211.639,-211.641,-1.2242,-211.072,+210.686,-211.082,-1.7607,-1.73256,-2.32681,-2.20646,+208.988,+209.54,+208.966,-208.666,-2.3997,+208.005,-207.875,-2.49993,-2.5313,+208.006,+208.012
2019-04-21 07:02:00 GMT,+214.195,-214.646,+214.19,+212.045,+212.045,-214.644,-211.787,-1.24193,+211.224,-211.667,-211.669,-1.24492,-211.104,+210.742,-211.115,-1.78229,-1.75415,-2.35186,-2.23057,+209.059,+209.606,+209.038,-208.713,-2.42458,+208.087,-207.924,-2.52516,-2.55654,+208.089,+208.093
2019-04-21 07:03:00 GMT,+214.226,-214.662,+214.222,+212.104,+212.104,-214.66,-211.826,-1.27049,+211.293,-211.707,-211.708,-1.27347,-211.149,+210.819,-211.16,-1.81204,-1.7839,-2.38638,-2.26382,+209.158,+209.698,+209.137,-208.777,-2.45887,+208.199,-207.992,-2.55995,-2.59133,+208.203,+208.205
2019-04-21 07:04:00 GMT,+214.255,-214.676,+214.251,+212.158,+212.158,-214.674,-211.861,-1.29649,+211.357,-211.742,-211.744,-1.29948,-211.19,+210.889,-211.201,-1.83914,-1.81099,-2.41782,-2.29409,+209.248,+209.781,+209.226,-208.836,-2.4901,+208.301,-208.053,-2.59163,-2.62301,+208.307,+208.307
2019-04-21 07:05:00 GMT,+214.183,-214.674,+214.179,+212.036,+212.036,-214.673,-211.862,-1.35257,+211.213,-211.747,-211.748,-1.35539,-211.192,+210.735,-211.204,-1.91501,-1.88628,-2.51638,-2.38652,+209.062,+209.604,+209.041,-208.806,-2.58925,+208.099,-208.01,-2.69257,-2.72403,+208.107,+208.106
2019-04-21 07:06:00 GMT,+214.212,-214.688,+214.208,+212.089,+212.089,-214.688,-211.897,-1.3786,+211.276,-211.782,-211.783,-1.38142,-211.232,+210.803,-211.244,-1.94184,-1.91311,-2.5469,-2.41603,+209.147,+209.684,+209.127,-208.861,-2.61958,+208.195,-208.068,-2.72328,-2.75474,+208.205,+208.202
2019-04-21 07:07:00 GMT,+214.239,-214.702,+214.234,+212.138,+212.138,-214.701,-211.929,-1.40239,+211.334,-211.815,-211.816,-1.4052,-211.269,+210.867,-211.281,-1.96662,-1.93789,-2.57565,-2.44372,+209.23,+209.76,+209.209,-208.915,-2.64815,+208.289,-208.124,-2.75226,-2.78371,+208.3,+208.295
2019-04-21 07:08:00 GMT,+214.274,-214.719,+214.27,+212.204,+212.204,-214.718,-211.973,-1.43409,+211.412,-211.858,-211.859,-1.43691,-211.319,+210.953,-211.331,-1.99966,-1.97093,-2.614,-2.48064,+209.339,+209.862,+209.319,-208.986,-2.68623,+208.414,-208.199,-2.79089,-2.82235,+208.427,+208.42
2019-04-21 07:09:00 GMT,+214.306,-214.735,+214.301,+212.263,+212.263,-214.734,-212.012,-1.46274,+211.482,-211.897,-211.898,-1.46555,-211.364,+211.03,-211.376,-2.02951,-2.00078,-2.64864,-2.514,+209.438,+209.954,+209.418,-209.051,-2.72064,+208.526,-208.266,-2.8258,-2.85726,+208.542,+208.533
2019-04-21 07:10:00 GMT,+214.043,-214.395,+214.037,+211.904,+211.904,-214.395,-211.476,-1.60894,+211.1,-211.333,-211.334,-1.61245,-210.776,+210.621,-210.791,-2.18427,-2.154,-2.8589,-2.70901,+208.92,+209.472,+208.897,-208.396,-2.93346,+207.942,-207.574,-3.04727,-3.07962,+207.959,+207.949
2019-04-21 07:11:00 GMT,+214.078,-214.412,+214.071,+211.967,+211.967,-214.412,-211.515,-1.63897,+211.173,-211.373,-211.374,-1.64249,-210.822,+210.7,-210.837,-2.21531,-2.18503,-2.8941,-2.74307,+209.018,+209.564,+208.995,-208.459,-2.96844,+208.052,-207.64,-3.08268,-3.11503,+208.071,+208.06
2019-04-21 07:12:00 GMT,+214.11,-214.429,+214.104,+212.026,+212.026,-214.428,-211.553,-1.66766,+211.243,-211.411,-211.412,-1.67117,-210.866,+210.775,-210.881,-2.24504,-2.21476,-2.92796,-2.7758,+209.112,+209.652,+209.09,-208.52,-3.00208,+208.159,-207.703,-3.11675,-3.1491,+208.18,+208.166
2019-04-21 07:13:00 GMT,+214.141,-214.444,+214.135,+212.083,+212.083,-214.443,-211.59,-1.6951,+211.31,-211.448,-211.449,-1.69861,-210.908,+210.847,-210.923,-2.27348,-2.2432,-2.96035,-2.80711,+209.202,+209.737,+209.18,-208.578,-3.03427,+208.261,-207.764,-3.14934,-3.18169,+208.283,+208.268
2019-04-21 07:14:00 GMT,+214.172,-214.46,+214.166,+212.14,+212.14,-214.459,-211.626,-1.72267,+211.377,-211.484,-211.485,-1.72618,-210.951,+210.919,-210.965,-2.30205,-2.27177,-2.9929,-2.83857,+209.293,+209.822,+209.271,-208.636,-3.06661,+208.363,-207.825,-3.18209,-3.21444,+208.387,+208.37
2019-04-21 07:15:00 GMT,+213.907,-214.225,+213.901,+211.742,+211.742,-214.224,-211.225,-1.82353,+210.928,-211.078,-211.079,-1.82716,-210.505,+210.435,-210.519,-2.42947,-2.39855,-3.15987,-2.9959,+208.695,+209.257,+208.672,-208.049,-3.23434,+207.727,-207.17,-3.3589,-3.39216,+207.753,+207.736
2019-04-21 07:16:00 GMT,+213.937,-214.24,+213.931,+211.795,+211.795,-214.239,-211.259,-1.84953,+210.991,-211.112,-211.113,-1.85315,-210.544,+210.502,-210.558,-2.45606,-2.42514,-3.18961,-3.02476,+208.777,+209.334,+208.754,-208.1,-3.26389,+207.819,-207.224,-3.38878,-3.42203,+207.845,+207.827
2019-04-21 07:17:00 GMT,+213.966,-214.254,+213.96,+211.849,+211.849,-214.254,-211.293,-1.87549,+211.054,-211.147,-211.148,-1.87911,-210.584,+210.571,-210.598,-2.48296,-2.45204,-3.2202,-3.05434,+208.862,+209.414,+208.839,-208.155,-3.29429,+207.915,-207.282,-3.41955,-3.45281,+207.944,+207.924
2019-04-21 07:18:00 GMT,+213.992,-214.267,+213.986,+211.896,+211.896,-214.266,-211.323,-1.89788,+211.109,-211.176,-211.177,-1.90149,-210.618,+210.63,-210.632,-2.50616,-2.47524,-3.24661,-3.07987,+208.936,+209.483,+208.914,-208.203,-3.32053,+207.999,-207.331,-3.44613,-3.47938,+208.029,+208.007
2019-04-21 07:19:00 GMT,+214.019,-214.281,+214.013,+211.946,+211.946,-214.279,-211.355,-1.92171,+211.167,-211.208,-211.209,-1.92533,-210.655,+210.693,-210.669,-2.53086,-2.49994,-3.27475,-3.10707,+209.015,+209.557,+208.992,-208.253,-3.34849,+208.088,-207.384,-3.47444,-3.5077,+208.119,+208.096
2019-04-21 07:20:00 GMT,+213.885,-214.121,+213.879,+211.765,+211.765,-214.119,-211.09,-1.98543,+210.969,-210.937,-210.938,-1.98948,-210.364,+210.481,-210.379,-2.60172,-2.57064,-3.36986,-3.19853,+208.756,+209.31,+208.732,-207.898,-3.44679,+207.832,-206.977,-3.57809,-3.61172,+207.864,+207.841
