# file...... output/LOAD35_data.csv
# date...... Fri May  6 19:23:13 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD35:base_power_B, Bus639:measured_power.real, Bus639:measured_power.imag, inv_35_sol:VA_Out.real, inv_35_batt:VA_Out.real, Bus639:measured_voltage_B.real, Bus639:measured_voltage_B.imag, Bus639:measured_current_B.real, Bus639:measured_current_B.imag
2019-04-21 23:20:00 GMT,+11324.1,+6059.25,+6794.44,+0,+3000,-185.898,-115.956,-47.6222,+6.84428
2019-04-21 23:21:00 GMT,+11324.1,+6059.25,+6794.44,+0,+3000,-185.898,-115.956,-47.6222,+6.84428
2019-04-21 23:22:00 GMT,+11324.1,+6059.25,+6794.44,+0,+3000,-185.898,-115.956,-47.6222,+6.84428
2019-04-21 23:23:00 GMT,+11324.1,+6059.25,+6794.44,+0,+3000,-185.898,-115.956,-47.6222,+6.84428
2019-04-21 23:24:00 GMT,+11324.1,+6058.26,+6794.44,+0.989899,+3000,-185.901,-115.96,-47.62,+6.84464
2019-04-21 23:25:00 GMT,+11266.6,+6008.73,+6759.95,+4.53029,+3000,-185.402,-115.943,-47.4554,+6.78419
2019-04-21 23:26:00 GMT,+11266.6,+6008.98,+6759.95,+4.27865,+3000,-185.402,-115.943,-47.4559,+6.7841
2019-04-21 23:27:00 GMT,+11266.6,+6007.71,+6759.95,+5.54733,+3000,-185.406,-115.947,-47.4531,+6.78457
2019-04-21 23:28:00 GMT,+11266.6,+6010.3,+6759.95,+2.95828,+3000,-185.397,-115.938,-47.4589,+6.78362
2019-04-21 23:29:00 GMT,+11266.6,+6012.59,+6759.95,+0.668141,+3000,-185.39,-115.93,-47.4639,+6.78274
2019-04-21 23:30:00 GMT,+11238.7,+5990.76,+6743.19,+0.169385,+3000,-184.846,-116.098,-47.4314,+6.68945
2019-04-21 23:31:00 GMT,+11238.7,+5990.9,+6743.19,+0.0262126,+3000,-184.845,-116.097,-47.4317,+6.68939
2019-04-21 23:32:00 GMT,+11238.7,+5990.93,+6743.19,+0,+3000,-184.845,-116.097,-47.4318,+6.68937
2019-04-21 23:33:00 GMT,+11238.7,+5990.93,+6743.19,+0,+3000,-184.845,-116.097,-47.4318,+6.68937
2019-04-21 23:34:00 GMT,+11238.7,+5990.93,+6743.19,+0,+3000,-184.845,-116.097,-47.4318,+6.68937
2019-04-21 23:35:00 GMT,+11357.2,+6085.79,+6814.34,+0,+3000,-184.298,-116.319,-48.0638,+6.63918
2019-04-21 23:36:00 GMT,+11357.2,+6085.7,+6814.34,+0.0891089,+3000,-184.298,-116.32,-48.0636,+6.63921
2019-04-21 23:37:00 GMT,+11357.2,+6085.79,+6814.34,+0,+3000,-184.298,-116.319,-48.0638,+6.63918
2019-04-21 23:38:00 GMT,+11357.2,+6085.71,+6814.34,+0.0767992,+3000,-184.298,-116.32,-48.0636,+6.63921
2019-04-21 23:39:00 GMT,+11357.2,+6085.79,+6814.34,+0,+3000,-184.298,-116.319,-48.0638,+6.63918
2019-04-21 23:40:00 GMT,+11340.3,+6072.23,+6804.17,+0,+3000,-184.426,-116.597,-47.9348,+6.58864
2019-04-21 23:41:00 GMT,+11340.3,+6072.23,+6804.17,+0,+3000,-184.426,-116.597,-47.9348,+6.58864
2019-04-21 23:42:00 GMT,+11340.3,+6072.23,+6804.17,+0,+3000,-184.426,-116.597,-47.9348,+6.58864
2019-04-21 23:43:00 GMT,+11340.3,+6072.23,+6804.17,+0,+3000,-184.426,-116.597,-47.9348,+6.58864
2019-04-21 23:44:00 GMT,+11340.3,+6072.23,+6804.17,+0,+3000,-184.426,-116.597,-47.9348,+6.58864
2019-04-21 23:45:00 GMT,+11297.1,+6037.71,+6778.29,+0.00497541,+3000,-184.862,-116.981,-47.6153,+6.53568
2019-04-21 23:46:00 GMT,+11297.1,+6037.72,+6778.29,+0,+3000,-184.862,-116.981,-47.6153,+6.53568
2019-04-21 23:47:00 GMT,+11297.1,+6037.72,+6778.29,+0,+3000,-184.862,-116.981,-47.6153,+6.53568
2019-04-21 23:48:00 GMT,+11297.1,+6037.72,+6778.29,+0,+3000,-184.862,-116.981,-47.6153,+6.53568
2019-04-21 23:49:00 GMT,+11297.1,+6037.72,+6778.29,+0,+3000,-184.862,-116.981,-47.6153,+6.53568
2019-04-21 23:50:00 GMT,+11227.8,+5982.23,+6736.69,+0.0179366,+3000,-184.602,-116.331,-47.4099,+6.61673
2019-04-21 23:51:00 GMT,+11227.8,+5982.16,+6736.69,+0.0929073,+3000,-184.602,-116.331,-47.4098,+6.61676
2019-04-21 23:52:00 GMT,+11227.8,+5982.25,+6736.69,+0,+3000,-184.602,-116.331,-47.41,+6.61672
2019-04-21 23:53:00 GMT,+11227.8,+5982.25,+6736.69,+0,+3000,-184.602,-116.331,-47.41,+6.61672
2019-04-21 23:54:00 GMT,+11227.8,+5982.17,+6736.69,+0.0870066,+3000,-184.602,-116.331,-47.4098,+6.61675
2019-04-21 23:55:00 GMT,+11132.3,+5904.5,+6679.38,+1.33764,+3000,-185.632,-116.903,-46.7179,+6.56077
2019-04-21 23:56:00 GMT,+11132.3,+5905.83,+6679.38,+0,+3000,-185.628,-116.899,-46.7209,+6.56025
2019-04-21 23:57:00 GMT,+11132.3,+5905.83,+6679.38,+0,+3000,-185.628,-116.899,-46.7209,+6.56025
2019-04-21 23:58:00 GMT,+11132.3,+5905.83,+6679.38,+0,+3000,-185.628,-116.899,-46.7209,+6.56025
