# file...... output/LOAD28_data.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD28:base_power_C, Bus556:measured_power.real, Bus556:measured_power.imag, Bus556:measured_voltage_C.real, Bus556:measured_voltage_C.imag, Bus556:measured_current_C.real, Bus556:measured_current_C.imag
2019-04-21 00:00:00 GMT,+8393.72,+3714.98,+5036.23,-7.83539,+237.186,+20.415,+24.7693
2019-04-21 00:01:00 GMT,+8393.72,+3714.98,+5036.23,-7.83539,+237.186,+20.415,+24.7693
2019-04-21 00:02:00 GMT,+8393.72,+3714.98,+5036.23,-7.83539,+237.186,+20.415,+24.7693
2019-04-21 00:03:00 GMT,+8393.72,+3714.98,+5036.23,-7.83539,+237.186,+20.415,+24.7693
2019-04-21 00:04:00 GMT,+8393.72,+3714.98,+5036.23,-7.83539,+237.186,+20.415,+24.7693
2019-04-21 00:05:00 GMT,+8690.79,+3952.63,+5214.47,-8.08968,+236.419,+21.1698,+25.9027
2019-04-21 00:06:00 GMT,+8690.79,+3952.63,+5214.47,-8.08968,+236.419,+21.1698,+25.9027
2019-04-21 00:07:00 GMT,+8690.79,+3952.63,+5214.47,-8.08968,+236.419,+21.1698,+25.9027
2019-04-21 00:08:00 GMT,+8690.79,+3952.63,+5214.47,-8.08968,+236.419,+21.1698,+25.9027
2019-04-21 00:09:00 GMT,+8690.79,+3952.63,+5214.47,-8.08968,+236.419,+21.1698,+25.9027
2019-04-21 00:10:00 GMT,+8921.72,+4137.38,+5353.03,-8.2968,+235.873,+21.7524,+26.785
2019-04-21 00:11:00 GMT,+8921.72,+4137.38,+5353.03,-8.2968,+235.873,+21.7524,+26.785
2019-04-21 00:12:00 GMT,+8921.72,+4137.38,+5353.03,-8.2968,+235.873,+21.7524,+26.785
2019-04-21 00:13:00 GMT,+8921.72,+4137.38,+5353.03,-8.2968,+235.873,+21.7524,+26.785
2019-04-21 00:14:00 GMT,+8921.72,+4137.38,+5353.03,-8.2968,+235.873,+21.7524,+26.785
2019-04-21 00:15:00 GMT,+9086.52,+4269.22,+5451.91,-8.49262,+235.632,+22.1497,+27.4043
2019-04-21 00:16:00 GMT,+9086.52,+4269.22,+5451.91,-8.49262,+235.632,+22.1497,+27.4043
2019-04-21 00:17:00 GMT,+9086.52,+4269.22,+5451.91,-8.49262,+235.632,+22.1497,+27.4043
2019-04-21 00:18:00 GMT,+9086.52,+4269.22,+5451.91,-8.49262,+235.632,+22.1497,+27.4043
2019-04-21 00:19:00 GMT,+9086.52,+4269.22,+5451.91,-8.49262,+235.632,+22.1497,+27.4043
2019-04-21 00:20:00 GMT,+9185.18,+4348.15,+5511.11,-8.61956,+235.543,+22.3812,+27.7701
2019-04-21 00:21:00 GMT,+9185.18,+4348.15,+5511.11,-8.61956,+235.543,+22.3812,+27.7701
2019-04-21 00:22:00 GMT,+9185.18,+4348.15,+5511.11,-8.61956,+235.543,+22.3812,+27.7701
2019-04-21 00:23:00 GMT,+9185.18,+4348.15,+5511.11,-8.61956,+235.543,+22.3812,+27.7701
2019-04-21 00:24:00 GMT,+9185.18,+4348.15,+5511.11,-8.61956,+235.543,+22.3812,+27.7701
2019-04-21 00:25:00 GMT,+9217.71,+4374.17,+5530.63,-8.67754,+235.606,+22.4472,+27.8811
2019-04-21 00:26:00 GMT,+9217.71,+4374.17,+5530.63,-8.67754,+235.606,+22.4472,+27.8811
2019-04-21 00:27:00 GMT,+9217.71,+4374.17,+5530.63,-8.67754,+235.606,+22.4472,+27.8811
2019-04-21 00:28:00 GMT,+9217.71,+4374.17,+5530.63,-8.67754,+235.606,+22.4472,+27.8811
2019-04-21 00:29:00 GMT,+9217.71,+4374.17,+5530.63,-8.67754,+235.606,+22.4472,+27.8811
2019-04-21 00:30:00 GMT,+9238.81,+4391.05,+5543.29,-8.72084,+235.75,+22.4798,+27.941
2019-04-21 00:31:00 GMT,+9238.81,+4391.05,+5543.29,-8.72084,+235.75,+22.4798,+27.941
2019-04-21 00:32:00 GMT,+9238.81,+4391.05,+5543.29,-8.72084,+235.75,+22.4798,+27.941
2019-04-21 00:33:00 GMT,+9238.81,+4391.05,+5543.29,-8.72084,+235.75,+22.4798,+27.941
2019-04-21 00:34:00 GMT,+9238.81,+4391.05,+5543.29,-8.72084,+235.75,+22.4798,+27.941
2019-04-21 00:35:00 GMT,+9017.07,+4213.66,+5410.24,-8.54202,+236.44,+21.9041,+27.0714
2019-04-21 00:36:00 GMT,+9017.07,+4213.66,+5410.24,-8.54202,+236.44,+21.9041,+27.0714
2019-04-21 00:37:00 GMT,+9017.07,+4213.41,+5410.24,-8.54236,+236.441,+21.904,+27.071
2019-04-21 00:38:00 GMT,+9017.07,+4212.1,+5410.24,-8.54413,+236.445,+21.9034,+27.0688
2019-04-21 00:39:00 GMT,+9017.07,+4209.72,+5410.24,-8.54736,+236.453,+21.9025,+27.0648
2019-04-21 00:40:00 GMT,+8913.35,+4119.48,+5348.02,-8.47773,+236.883,+21.6233,+26.6388
2019-04-21 00:41:00 GMT,+8913.35,+4116.12,+5348.01,-8.48226,+236.894,+21.6219,+26.6331
2019-04-21 00:42:00 GMT,+8913.35,+4109.59,+5348.01,-8.49112,+236.916,+21.6193,+26.6222
2019-04-21 00:43:00 GMT,+8913.35,+4110.17,+5348.01,-8.49033,+236.914,+21.6195,+26.6232
2019-04-21 00:44:00 GMT,+8913.35,+4122.79,+5348.01,-8.47324,+236.872,+21.6246,+26.6443
2019-04-21 00:45:00 GMT,+8628.73,+3902.98,+5177.24,-8.31902,+237.37,+20.9136,+25.6013
2019-04-21 00:46:00 GMT,+8628.73,+3902.98,+5177.24,-8.31902,+237.37,+20.9136,+25.6013
2019-04-21 00:47:00 GMT,+8628.73,+3902.98,+5177.24,-8.31902,+237.37,+20.9136,+25.6013
2019-04-21 00:48:00 GMT,+8628.73,+3902.98,+5177.24,-8.31902,+237.37,+20.9136,+25.6013
2019-04-21 00:49:00 GMT,+8628.73,+3902.98,+5177.24,-8.31902,+237.37,+20.9136,+25.6013
2019-04-21 00:50:00 GMT,+8470.39,+3776.32,+5082.24,-8.22758,+237.626,+20.5213,+25.019
2019-04-21 00:51:00 GMT,+8470.39,+3776.32,+5082.24,-8.22758,+237.626,+20.5213,+25.019
2019-04-21 00:52:00 GMT,+8470.39,+3776.32,+5082.24,-8.22758,+237.626,+20.5213,+25.019
2019-04-21 00:53:00 GMT,+8470.39,+3775.15,+5082.24,-8.22915,+237.63,+20.5208,+25.017
2019-04-21 00:54:00 GMT,+8470.39,+3769.41,+5082.24,-8.23694,+237.649,+20.5187,+25.0076
2019-04-21 00:55:00 GMT,+8344.68,+3667.55,+5006.81,-8.08917,+238.035,+20.2006,+24.5191
2019-04-21 00:56:00 GMT,+8344.68,+3672,+5006.81,-8.08311,+238.021,+20.2023,+24.5264
2019-04-21 00:57:00 GMT,+8344.68,+3675.74,+5006.81,-8.07803,+238.008,+20.2037,+24.5326
2019-04-21 00:58:00 GMT,+8344.68,+3675.74,+5006.81,-8.07803,+238.008,+20.2037,+24.5326
2019-04-21 00:59:00 GMT,+8344.68,+3673.14,+5006.81,-8.08157,+238.017,+20.2027,+24.5283
