# file...... output/LOAD45_data.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD45:base_power_B, Bus813:measured_power.real, Bus813:measured_power.imag, Bus813:measured_voltage_B.real, Bus813:measured_voltage_B.imag, Bus813:measured_current_B.real, Bus813:measured_current_B.imag
2019-04-21 00:00:00 GMT,+3301.61,+2641.29,+1980.97,-194.479,-122.623,-14.3134,+1.16113
2019-04-21 00:01:00 GMT,+3301.61,+2641.29,+1980.97,-194.479,-122.623,-14.3134,+1.16113
2019-04-21 00:02:00 GMT,+3301.61,+2641.29,+1980.97,-194.479,-122.623,-14.3134,+1.16113
2019-04-21 00:03:00 GMT,+3301.61,+2641.29,+1980.97,-194.479,-122.623,-14.3134,+1.16113
2019-04-21 00:04:00 GMT,+3301.61,+2641.29,+1980.97,-194.479,-122.623,-14.3134,+1.16113
2019-04-21 00:05:00 GMT,+3594.48,+2875.58,+2156.69,-193.049,-122.032,-15.6886,+1.25448
2019-04-21 00:06:00 GMT,+3594.48,+2875.58,+2156.69,-193.049,-122.032,-15.6886,+1.25448
2019-04-21 00:07:00 GMT,+3594.48,+2875.58,+2156.69,-193.049,-122.032,-15.6886,+1.25448
2019-04-21 00:08:00 GMT,+3594.48,+2875.58,+2156.69,-193.049,-122.032,-15.6886,+1.25448
2019-04-21 00:09:00 GMT,+3594.48,+2875.58,+2156.69,-193.049,-122.032,-15.6886,+1.25448
2019-04-21 00:10:00 GMT,+3833.61,+3000,+2300.17,-191.958,-121.594,-16.7359,+1.3815
2019-04-21 00:11:00 GMT,+3833.61,+3000,+2300.17,-191.958,-121.594,-16.7359,+1.3815
2019-04-21 00:12:00 GMT,+3833.61,+3000,+2300.17,-191.958,-121.594,-16.7359,+1.3815
2019-04-21 00:13:00 GMT,+3833.61,+3000,+2300.17,-191.958,-121.594,-16.7359,+1.3815
2019-04-21 00:14:00 GMT,+3833.61,+3000,+2300.17,-191.958,-121.594,-16.7359,+1.3815
2019-04-21 00:15:00 GMT,+4019.02,+3000,+2411.41,-191.286,-121.402,-17.4182,+1.55164
2019-04-21 00:16:00 GMT,+4019.02,+3000,+2411.41,-191.286,-121.402,-17.4182,+1.55164
2019-04-21 00:17:00 GMT,+4019.02,+3000,+2411.41,-191.286,-121.402,-17.4182,+1.55164
2019-04-21 00:18:00 GMT,+4019.02,+3000,+2411.41,-191.286,-121.402,-17.4182,+1.55164
2019-04-21 00:19:00 GMT,+4019.02,+3000,+2411.41,-191.286,-121.402,-17.4182,+1.55164
2019-04-21 00:20:00 GMT,+4150.7,+3000,+2490.42,-190.867,-121.273,-17.901,+1.67403
2019-04-21 00:21:00 GMT,+4150.7,+3000,+2490.42,-190.867,-121.273,-17.901,+1.67403
2019-04-21 00:22:00 GMT,+4150.7,+3000,+2490.42,-190.867,-121.273,-17.901,+1.67403
2019-04-21 00:23:00 GMT,+4150.7,+3000,+2490.42,-190.867,-121.273,-17.901,+1.67403
2019-04-21 00:24:00 GMT,+4150.7,+3000,+2490.42,-190.867,-121.273,-17.901,+1.67403
2019-04-21 00:25:00 GMT,+4228.65,+3000,+2537.19,-190.704,-121.206,-18.1813,+1.7488
2019-04-21 00:26:00 GMT,+4228.65,+3000,+2537.19,-190.704,-121.206,-18.1813,+1.7488
2019-04-21 00:27:00 GMT,+4228.65,+3000,+2537.19,-190.704,-121.206,-18.1813,+1.7488
2019-04-21 00:28:00 GMT,+4228.65,+3000,+2537.19,-190.704,-121.206,-18.1813,+1.7488
2019-04-21 00:29:00 GMT,+4228.65,+3000,+2537.19,-190.704,-121.206,-18.1813,+1.7488
2019-04-21 00:30:00 GMT,+4125.55,+2917.52,+2475.33,-191.302,-121.447,-17.6759,+1.71793
2019-04-21 00:31:00 GMT,+4125.55,+2917.52,+2475.33,-191.302,-121.447,-17.6759,+1.71793
2019-04-21 00:32:00 GMT,+4125.55,+2917.52,+2475.33,-191.302,-121.447,-17.6759,+1.71793
2019-04-21 00:33:00 GMT,+4125.55,+2917.52,+2475.33,-191.302,-121.447,-17.6759,+1.71793
2019-04-21 00:34:00 GMT,+4125.55,+2917.52,+2475.33,-191.302,-121.447,-17.6759,+1.71793
