# file...... output/LOAD42_data.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD42:base_power_C, Bus778:measured_power.real, Bus778:measured_power.imag, Bus778:measured_voltage_C.real, Bus778:measured_voltage_C.imag, Bus778:measured_current_C.real, Bus778:measured_current_C.imag
2019-04-21 00:00:00 GMT,+3168.12,+2534.5,+1900.87,-7.45394,+236.358,+7.69653,+10.9659
2019-04-21 00:01:00 GMT,+3168.12,+2534.5,+1900.87,-7.45394,+236.358,+7.69653,+10.9659
2019-04-21 00:02:00 GMT,+3168.12,+2534.5,+1900.87,-7.45394,+236.358,+7.69653,+10.9659
2019-04-21 00:03:00 GMT,+3168.12,+2534.5,+1900.87,-7.45394,+236.358,+7.69653,+10.9659
2019-04-21 00:04:00 GMT,+3168.12,+2534.5,+1900.87,-7.45394,+236.358,+7.69653,+10.9659
2019-04-21 00:05:00 GMT,+3491.62,+2793.3,+2094.97,-7.70294,+235.528,+8.49783,+12.1376
2019-04-21 00:06:00 GMT,+3491.62,+2793.3,+2094.97,-7.70294,+235.528,+8.49783,+12.1376
2019-04-21 00:07:00 GMT,+3491.62,+2793.3,+2094.97,-7.70294,+235.528,+8.49783,+12.1376
2019-04-21 00:08:00 GMT,+3491.62,+2793.3,+2094.97,-7.70294,+235.528,+8.49783,+12.1376
2019-04-21 00:09:00 GMT,+3491.62,+2793.3,+2094.97,-7.70294,+235.528,+8.49783,+12.1376
2019-04-21 00:10:00 GMT,+3756.65,+3000,+2253.99,-7.91164,+234.953,+9.15252,+13.0918
2019-04-21 00:11:00 GMT,+3756.65,+3000,+2253.99,-7.91164,+234.953,+9.15252,+13.0918
2019-04-21 00:12:00 GMT,+3756.65,+3000,+2253.99,-7.91164,+234.953,+9.15252,+13.0918
2019-04-21 00:13:00 GMT,+3756.65,+3000,+2253.99,-7.91164,+234.953,+9.15252,+13.0918
2019-04-21 00:14:00 GMT,+3756.65,+3000,+2253.99,-7.91164,+234.953,+9.15252,+13.0918
2019-04-21 00:15:00 GMT,+3963.2,+3000,+2377.92,-8.11972,+234.73,+9.66003,+13.5992
2019-04-21 00:16:00 GMT,+3963.2,+3000,+2377.92,-8.11972,+234.73,+9.66003,+13.5992
2019-04-21 00:17:00 GMT,+3963.2,+3000,+2377.92,-8.11972,+234.73,+9.66003,+13.5992
