# file...... output/source_voltage.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,SourceBus:voltage_A.real, SourceBus:voltage_B.real, SourceBus:voltage_C.real, SourceBus_1:measured_current_A.real, SourceBus_1:measured_current_B.real, SourceBus_1:measured_current_C.real
2019-04-21 20:09:00 GMT,+6668.4,-3334.2,-3334.2,+9.00424,-10.9164,+1.91216
2019-04-21 20:10:00 GMT,+6668.4,-3334.2,-3334.2,+9.28228,-11.203,+1.92075
2019-04-21 20:11:00 GMT,+6668.4,-3334.2,-3334.2,+9.28228,-11.203,+1.92075
2019-04-21 20:12:00 GMT,+6668.4,-3334.2,-3334.2,+9.28228,-11.203,+1.92075
2019-04-21 20:13:00 GMT,+6668.4,-3334.2,-3334.2,+9.28228,-11.203,+1.92075
2019-04-21 20:14:00 GMT,+6668.4,-3334.2,-3334.2,+9.28228,-11.203,+1.92075
2019-04-21 20:15:00 GMT,+6668.4,-3334.2,-3334.2,+9.03953,-10.9624,+1.92283
2019-04-21 20:16:00 GMT,+6668.4,-3334.2,-3334.2,+9.03953,-10.9624,+1.92283
2019-04-21 20:17:00 GMT,+6668.4,-3334.2,-3334.2,+9.03953,-10.9624,+1.92283
2019-04-21 20:18:00 GMT,+6668.4,-3334.2,-3334.2,+9.03953,-10.9624,+1.92283
2019-04-21 20:19:00 GMT,+6668.4,-3334.2,-3334.2,+9.03953,-10.9624,+1.92283
2019-04-21 20:20:00 GMT,+6668.4,-3334.2,-3334.2,+8.48083,-10.3424,+1.86159
2019-04-21 20:21:00 GMT,+6668.4,-3334.2,-3334.2,+8.48083,-10.3424,+1.86159
2019-04-21 20:22:00 GMT,+6668.4,-3334.2,-3334.2,+8.48083,-10.3424,+1.86159
2019-04-21 20:23:00 GMT,+6668.4,-3334.2,-3334.2,+8.48083,-10.3424,+1.86159
2019-04-21 20:24:00 GMT,+6668.4,-3334.2,-3334.2,+8.48083,-10.3424,+1.86159
2019-04-21 20:25:00 GMT,+6668.4,-3334.2,-3334.2,+9.66858,-10.3414,+0.67286
2019-04-21 20:26:00 GMT,+6668.4,-3334.2,-3334.2,+9.66858,-10.3414,+0.67286
2019-04-21 20:27:00 GMT,+6668.4,-3334.2,-3334.2,+9.66858,-10.3414,+0.67286
2019-04-21 20:28:00 GMT,+6668.4,-3334.2,-3334.2,+9.66858,-10.3414,+0.67286
2019-04-21 20:29:00 GMT,+6668.4,-3334.2,-3334.2,+9.66858,-10.3414,+0.67286
2019-04-21 20:30:00 GMT,+6668.4,-3334.2,-3334.2,+8.34709,-8.64839,+0.301297
2019-04-21 20:31:00 GMT,+6668.4,-3334.2,-3334.2,+8.34709,-8.64839,+0.301297
2019-04-21 20:32:00 GMT,+6668.4,-3334.2,-3334.2,+8.34709,-8.64839,+0.301297
2019-04-21 20:33:00 GMT,+6668.4,-3334.2,-3334.2,+8.34709,-8.64839,+0.301297
2019-04-21 20:34:00 GMT,+6668.4,-3334.2,-3334.2,+8.34709,-8.64839,+0.301297
2019-04-21 20:35:00 GMT,+6668.4,-3334.2,-3334.2,+7.826,-8.05913,+0.233127
2019-04-21 20:36:00 GMT,+6668.4,-3334.2,-3334.2,+7.826,-8.05913,+0.233127
2019-04-21 20:37:00 GMT,+6668.4,-3334.2,-3334.2,+7.826,-8.05913,+0.233127
2019-04-21 20:38:00 GMT,+6668.4,-3334.2,-3334.2,+7.826,-8.05913,+0.233127
2019-04-21 20:39:00 GMT,+6668.4,-3334.2,-3334.2,+7.826,-8.05913,+0.233127
2019-04-21 20:40:00 GMT,+6668.4,-3334.2,-3334.2,+8.15514,-8.4836,+0.32846
2019-04-21 20:41:00 GMT,+6668.4,-3334.2,-3334.2,+8.15514,-8.4836,+0.32846
2019-04-21 20:42:00 GMT,+6668.4,-3334.2,-3334.2,+8.15514,-8.4836,+0.32846
2019-04-21 20:43:00 GMT,+6668.4,-3334.2,-3334.2,+8.15514,-8.4836,+0.32846
2019-04-21 20:44:00 GMT,+6668.4,-3334.2,-3334.2,+8.15514,-8.4836,+0.32846
2019-04-21 20:45:00 GMT,+6668.4,-3334.2,-3334.2,+8.03469,-8.3463,+0.311604
2019-04-21 20:46:00 GMT,+6668.4,-3334.2,-3334.2,+8.03469,-8.3463,+0.311604
2019-04-21 20:47:00 GMT,+6668.4,-3334.2,-3334.2,+8.03469,-8.3463,+0.311604
2019-04-21 20:48:00 GMT,+6668.4,-3334.2,-3334.2,+8.03469,-8.3463,+0.311604
2019-04-21 20:49:00 GMT,+6668.4,-3334.2,-3334.2,+8.03469,-8.3463,+0.311604
2019-04-21 20:50:00 GMT,+6668.4,-3334.2,-3334.2,+7.83542,-8.15705,+0.321634
2019-04-21 20:51:00 GMT,+6668.4,-3334.2,-3334.2,+7.83542,-8.15705,+0.321634
2019-04-21 20:52:00 GMT,+6668.4,-3334.2,-3334.2,+7.83542,-8.15705,+0.321634
2019-04-21 20:53:00 GMT,+6668.4,-3334.2,-3334.2,+7.83542,-8.15705,+0.321634
2019-04-21 20:54:00 GMT,+6668.4,-3334.2,-3334.2,+7.83542,-8.15705,+0.321634
2019-04-21 20:55:00 GMT,+6668.4,-3334.2,-3334.2,+7.88859,-8.23185,+0.343254
2019-04-21 20:56:00 GMT,+6668.4,-3334.2,-3334.2,+7.88859,-8.23185,+0.343254
2019-04-21 20:57:00 GMT,+6668.4,-3334.2,-3334.2,+7.88859,-8.23185,+0.343254
2019-04-21 20:58:00 GMT,+6668.4,-3334.2,-3334.2,+7.88859,-8.23185,+0.343254
2019-04-21 20:59:00 GMT,+6668.4,-3334.2,-3334.2,+7.88859,-8.23185,+0.343254
2019-04-21 21:00:00 GMT,+6668.4,-3334.2,-3334.2,+8.36723,-8.76526,+0.398031
2019-04-21 21:01:00 GMT,+6668.4,-3334.2,-3334.2,+8.36723,-8.76526,+0.398031
2019-04-21 21:02:00 GMT,+6668.4,-3334.2,-3334.2,+8.36723,-8.76526,+0.398031
2019-04-21 21:03:00 GMT,+6668.4,-3334.2,-3334.2,+8.36723,-8.76526,+0.398031
2019-04-21 21:04:00 GMT,+6668.4,-3334.2,-3334.2,+8.36723,-8.76526,+0.398031
2019-04-21 21:05:00 GMT,+6668.4,-3334.2,-3334.2,+8.96709,-9.40941,+0.44233
2019-04-21 21:06:00 GMT,+6668.4,-3334.2,-3334.2,+8.96709,-9.40941,+0.44233
2019-04-21 21:07:00 GMT,+6668.4,-3334.2,-3334.2,+8.96709,-9.40941,+0.44233
2019-04-21 21:08:00 GMT,+6668.4,-3334.2,-3334.2,+8.96709,-9.40941,+0.44233
2019-04-21 21:09:00 GMT,+6668.4,-3334.2,-3334.2,+8.96709,-9.40941,+0.44233
2019-04-21 21:10:00 GMT,+6668.4,-3334.2,-3334.2,+9.71539,-10.2056,+0.490224
2019-04-21 21:11:00 GMT,+6668.4,-3334.2,-3334.2,+9.71539,-10.2056,+0.490224
2019-04-21 21:12:00 GMT,+6668.4,-3334.2,-3334.2,+9.71539,-10.2056,+0.490224
2019-04-21 21:13:00 GMT,+6668.4,-3334.2,-3334.2,+9.71539,-10.2056,+0.490224
2019-04-21 21:14:00 GMT,+6668.4,-3334.2,-3334.2,+9.71539,-10.2056,+0.490224
2019-04-21 21:15:00 GMT,+6668.4,-3334.2,-3334.2,+9.97325,-10.7063,+0.733066
2019-04-21 21:16:00 GMT,+6668.4,-3334.2,-3334.2,+9.97325,-10.7063,+0.733066
2019-04-21 21:17:00 GMT,+6668.4,-3334.2,-3334.2,+9.97325,-10.7063,+0.733066
2019-04-21 21:18:00 GMT,+6668.4,-3334.2,-3334.2,+9.97325,-10.7063,+0.733066
2019-04-21 21:19:00 GMT,+6668.4,-3334.2,-3334.2,+9.97325,-10.7063,+0.733066
2019-04-21 21:20:00 GMT,+6668.4,-3334.2,-3334.2,+10.0858,-11.0842,+0.998393
2019-04-21 21:21:00 GMT,+6668.4,-3334.2,-3334.2,+10.0858,-11.0842,+0.998393
2019-04-21 21:22:00 GMT,+6668.4,-3334.2,-3334.2,+10.0858,-11.0842,+0.998393
2019-04-21 21:23:00 GMT,+6668.4,-3334.2,-3334.2,+10.0858,-11.0842,+0.998393
2019-04-21 21:24:00 GMT,+6668.4,-3334.2,-3334.2,+10.0858,-11.0842,+0.998393
2019-04-21 21:25:00 GMT,+6668.4,-3334.2,-3334.2,+10.1598,-11.4311,+1.2713
2019-04-21 21:26:00 GMT,+6668.4,-3334.2,-3334.2,+10.1598,-11.4311,+1.2713
2019-04-21 21:27:00 GMT,+6668.4,-3334.2,-3334.2,+10.1598,-11.4311,+1.2713
2019-04-21 21:28:00 GMT,+6668.4,-3334.2,-3334.2,+10.1598,-11.4311,+1.2713
2019-04-21 21:29:00 GMT,+6668.4,-3334.2,-3334.2,+10.1598,-11.4311,+1.2713
2019-04-21 21:30:00 GMT,+6668.4,-3334.2,-3334.2,+10.2263,-11.649,+1.42271
2019-04-21 21:31:00 GMT,+6668.4,-3334.2,-3334.2,+10.2263,-11.649,+1.42271
2019-04-21 21:32:00 GMT,+6668.4,-3334.2,-3334.2,+10.2263,-11.649,+1.42271
2019-04-21 21:33:00 GMT,+6668.4,-3334.2,-3334.2,+10.2263,-11.649,+1.42271
2019-04-21 21:34:00 GMT,+6668.4,-3334.2,-3334.2,+10.2263,-11.649,+1.42271
2019-04-21 21:35:00 GMT,+6668.4,-3334.2,-3334.2,+10.242,-11.6701,+1.42809
2019-04-21 21:36:00 GMT,+6668.4,-3334.2,-3334.2,+10.242,-11.6701,+1.42809
2019-04-21 21:37:00 GMT,+6668.4,-3334.2,-3334.2,+10.242,-11.6701,+1.42809
2019-04-21 21:38:00 GMT,+6668.4,-3334.2,-3334.2,+10.242,-11.6701,+1.42809
2019-04-21 21:39:00 GMT,+6668.4,-3334.2,-3334.2,+10.242,-11.6701,+1.42809
2019-04-21 21:40:00 GMT,+6668.4,-3334.2,-3334.2,+9.82957,-11.2073,+1.37773
2019-04-21 21:41:00 GMT,+6668.4,-3334.2,-3334.2,+9.82957,-11.2073,+1.37773
2019-04-21 21:42:00 GMT,+6668.4,-3334.2,-3334.2,+9.82957,-11.2073,+1.37773
2019-04-21 21:43:00 GMT,+6668.4,-3334.2,-3334.2,+9.82957,-11.2073,+1.37773
2019-04-21 21:44:00 GMT,+6668.4,-3334.2,-3334.2,+9.82957,-11.2073,+1.37773
2019-04-21 21:45:00 GMT,+6668.4,-3334.2,-3334.2,+9.52619,-10.871,+1.34484
2019-04-21 21:46:00 GMT,+6668.4,-3334.2,-3334.2,+9.52619,-10.871,+1.34484
2019-04-21 21:47:00 GMT,+6668.4,-3334.2,-3334.2,+9.52619,-10.871,+1.34484
2019-04-21 21:48:00 GMT,+6668.4,-3334.2,-3334.2,+9.52619,-10.871,+1.34484
2019-04-21 21:49:00 GMT,+6668.4,-3334.2,-3334.2,+9.52619,-10.871,+1.34484
2019-04-21 21:50:00 GMT,+6668.4,-3334.2,-3334.2,+9.49068,-10.8201,+1.32945
2019-04-21 21:51:00 GMT,+6668.4,-3334.2,-3334.2,+9.49068,-10.8201,+1.32945
2019-04-21 21:52:00 GMT,+6668.4,-3334.2,-3334.2,+9.49068,-10.8201,+1.32945
2019-04-21 21:53:00 GMT,+6668.4,-3334.2,-3334.2,+9.49068,-10.8201,+1.32945
2019-04-21 21:54:00 GMT,+6668.4,-3334.2,-3334.2,+9.49068,-10.8201,+1.32945
2019-04-21 21:55:00 GMT,+6668.4,-3334.2,-3334.2,+9.6221,-10.9714,+1.34932
2019-04-21 21:56:00 GMT,+6668.4,-3334.2,-3334.2,+9.6221,-10.9714,+1.34932
2019-04-21 21:57:00 GMT,+6668.4,-3334.2,-3334.2,+9.6221,-10.9714,+1.34932
2019-04-21 21:58:00 GMT,+6668.4,-3334.2,-3334.2,+9.6221,-10.9714,+1.34932
2019-04-21 21:59:00 GMT,+6668.4,-3334.2,-3334.2,+9.6221,-10.9714,+1.34932
2019-04-21 22:00:00 GMT,+6668.4,-3334.2,-3334.2,+9.66647,-11.0629,+1.3964
2019-04-21 22:01:00 GMT,+6668.4,-3334.2,-3334.2,+9.66647,-11.0629,+1.3964
2019-04-21 22:02:00 GMT,+6668.4,-3334.2,-3334.2,+9.66647,-11.0629,+1.3964
2019-04-21 22:03:00 GMT,+6668.4,-3334.2,-3334.2,+9.66647,-11.0629,+1.3964
2019-04-21 22:04:00 GMT,+6668.4,-3334.2,-3334.2,+9.66647,-11.0629,+1.3964
2019-04-21 22:05:00 GMT,+6668.4,-3334.2,-3334.2,+9.84349,-11.2913,+1.44785
2019-04-21 22:06:00 GMT,+6668.4,-3334.2,-3334.2,+9.84349,-11.2913,+1.44785
2019-04-21 22:07:00 GMT,+6668.4,-3334.2,-3334.2,+9.84349,-11.2913,+1.44785
2019-04-21 22:08:00 GMT,+6668.4,-3334.2,-3334.2,+9.84349,-11.2913,+1.44785
2019-04-21 22:09:00 GMT,+6668.4,-3334.2,-3334.2,+9.84349,-11.2913,+1.44785
2019-04-21 22:10:00 GMT,+6668.4,-3334.2,-3334.2,+9.64658,-11.0873,+1.44074
2019-04-21 22:11:00 GMT,+6668.4,-3334.2,-3334.2,+9.64658,-11.0873,+1.44074
2019-04-21 22:12:00 GMT,+6668.4,-3334.2,-3334.2,+9.64658,-11.0873,+1.44074
2019-04-21 22:13:00 GMT,+6668.4,-3334.2,-3334.2,+9.64658,-11.0873,+1.44074
2019-04-21 22:14:00 GMT,+6668.4,-3334.2,-3334.2,+9.64658,-11.0873,+1.44074
2019-04-21 22:15:00 GMT,+6668.4,-3334.2,-3334.2,+9.90795,-11.4416,+1.5336
2019-04-21 22:16:00 GMT,+6668.4,-3334.2,-3334.2,+9.90795,-11.4416,+1.5336
2019-04-21 22:17:00 GMT,+6668.4,-3334.2,-3334.2,+9.90795,-11.4416,+1.5336
2019-04-21 22:18:00 GMT,+6668.4,-3334.2,-3334.2,+9.90795,-11.4416,+1.5336
2019-04-21 22:19:00 GMT,+6668.4,-3334.2,-3334.2,+9.90795,-11.4416,+1.5336
2019-04-21 22:20:00 GMT,+6668.4,-3334.2,-3334.2,+9.89818,-11.9842,+2.08599
2019-04-21 22:21:00 GMT,+6668.4,-3334.2,-3334.2,+9.89818,-11.9842,+2.08599
2019-04-21 22:22:00 GMT,+6668.4,-3334.2,-3334.2,+9.89818,-11.9842,+2.08599
2019-04-21 22:23:00 GMT,+6668.4,-3334.2,-3334.2,+9.89818,-11.9842,+2.08599
2019-04-21 22:24:00 GMT,+6668.4,-3334.2,-3334.2,+9.89818,-11.9842,+2.08599
2019-04-21 22:25:00 GMT,+6668.4,-3334.2,-3334.2,+9.87976,-12.7294,+2.84968
2019-04-21 22:26:00 GMT,+6668.4,-3334.2,-3334.2,+9.87976,-12.7294,+2.84968
2019-04-21 22:27:00 GMT,+6668.4,-3334.2,-3334.2,+9.87976,-12.7294,+2.84968
2019-04-21 22:28:00 GMT,+6668.4,-3334.2,-3334.2,+9.87976,-12.7294,+2.84968
2019-04-21 22:29:00 GMT,+6668.4,-3334.2,-3334.2,+9.87976,-12.7294,+2.84968
2019-04-21 22:30:00 GMT,+6668.4,-3334.2,-3334.2,+10.3725,-13.7945,+3.42204
2019-04-21 22:31:00 GMT,+6668.4,-3334.2,-3334.2,+10.3725,-13.7945,+3.42204
2019-04-21 22:32:00 GMT,+6668.4,-3334.2,-3334.2,+10.3725,-13.7945,+3.42204
2019-04-21 22:33:00 GMT,+6668.4,-3334.2,-3334.2,+10.3725,-13.7945,+3.42204
2019-04-21 22:34:00 GMT,+6668.4,-3334.2,-3334.2,+10.3725,-13.7945,+3.42204
2019-04-21 22:35:00 GMT,+6668.4,-3334.2,-3334.2,+11.9011,-15.5478,+3.64676
2019-04-21 22:36:00 GMT,+6668.4,-3334.2,-3334.2,+11.9011,-15.5478,+3.64676
2019-04-21 22:37:00 GMT,+6668.4,-3334.2,-3334.2,+11.9011,-15.5478,+3.64676
2019-04-21 22:38:00 GMT,+6668.4,-3334.2,-3334.2,+11.9011,-15.5478,+3.64676
2019-04-21 22:39:00 GMT,+6668.4,-3334.2,-3334.2,+11.9011,-15.5478,+3.64676
2019-04-21 22:40:00 GMT,+6668.4,-3334.2,-3334.2,+13.4798,-17.3094,+3.82965
2019-04-21 22:41:00 GMT,+6668.4,-3334.2,-3334.2,+13.4798,-17.3094,+3.82965
2019-04-21 22:42:00 GMT,+6668.4,-3334.2,-3334.2,+13.4798,-17.3094,+3.82965
2019-04-21 22:43:00 GMT,+6668.4,-3334.2,-3334.2,+13.4798,-17.3094,+3.82965
2019-04-21 22:44:00 GMT,+6668.4,-3334.2,-3334.2,+13.4798,-17.3094,+3.82965
2019-04-21 22:45:00 GMT,+6668.4,-3334.2,-3334.2,+15.0431,-19.0205,+3.97737
2019-04-21 22:46:00 GMT,+6668.4,-3334.2,-3334.2,+15.0431,-19.0205,+3.97737
2019-04-21 22:47:00 GMT,+6668.4,-3334.2,-3334.2,+15.0431,-19.0205,+3.97737
2019-04-21 22:48:00 GMT,+6668.4,-3334.2,-3334.2,+15.0431,-19.0205,+3.97737
2019-04-21 22:49:00 GMT,+6668.4,-3334.2,-3334.2,+15.0431,-19.0205,+3.97737
2019-04-21 22:50:00 GMT,+6668.4,-3334.2,-3334.2,+15.5515,-19.6374,+4.08591
2019-04-21 22:51:00 GMT,+6668.4,-3334.2,-3334.2,+15.5515,-19.6374,+4.08591
2019-04-21 22:52:00 GMT,+6668.4,-3334.2,-3334.2,+15.5515,-19.6374,+4.08591
2019-04-21 22:53:00 GMT,+6668.4,-3334.2,-3334.2,+15.5515,-19.6374,+4.08591
2019-04-21 22:54:00 GMT,+6668.4,-3334.2,-3334.2,+15.5515,-19.6374,+4.08591
2019-04-21 22:55:00 GMT,+6668.4,-3334.2,-3334.2,+15.6685,-19.79,+4.12146
2019-04-21 22:56:00 GMT,+6668.4,-3334.2,-3334.2,+15.6685,-19.79,+4.12146
2019-04-21 22:57:00 GMT,+6668.4,-3334.2,-3334.2,+15.6685,-19.79,+4.12146
2019-04-21 22:58:00 GMT,+6668.4,-3334.2,-3334.2,+15.6685,-19.79,+4.12146
2019-04-21 22:59:00 GMT,+6668.4,-3334.2,-3334.2,+15.6685,-19.79,+4.12146
2019-04-21 23:00:00 GMT,+6668.4,-3334.2,-3334.2,+15.0251,-19.0941,+4.06901
2019-04-21 23:01:00 GMT,+6668.4,-3334.2,-3334.2,+15.0251,-19.0941,+4.06901
2019-04-21 23:02:00 GMT,+6668.4,-3334.2,-3334.2,+15.0251,-19.0941,+4.06901
2019-04-21 23:03:00 GMT,+6668.4,-3334.2,-3334.2,+15.0251,-19.0941,+4.06901
2019-04-21 23:04:00 GMT,+6668.4,-3334.2,-3334.2,+15.0251,-19.0941,+4.06901
2019-04-21 23:05:00 GMT,+6668.4,-3334.2,-3334.2,+14.9253,-18.9741,+4.04876
2019-04-21 23:06:00 GMT,+6668.4,-3334.2,-3334.2,+14.9253,-18.9741,+4.04876
2019-04-21 23:07:00 GMT,+6668.4,-3334.2,-3334.2,+14.9253,-18.9741,+4.04876
2019-04-21 23:08:00 GMT,+6668.4,-3334.2,-3334.2,+14.9253,-18.9741,+4.04876
2019-04-21 23:09:00 GMT,+6668.4,-3334.2,-3334.2,+14.9253,-18.9741,+4.04876
2019-04-21 23:10:00 GMT,+6668.4,-3334.2,-3334.2,+14.7587,-18.8167,+4.05807
2019-04-21 23:11:00 GMT,+6668.4,-3334.2,-3334.2,+14.7587,-18.8167,+4.05807
2019-04-21 23:12:00 GMT,+6668.4,-3334.2,-3334.2,+14.7587,-18.8167,+4.05807
2019-04-21 23:13:00 GMT,+6668.4,-3334.2,-3334.2,+14.7587,-18.8167,+4.05807
2019-04-21 23:14:00 GMT,+6668.4,-3334.2,-3334.2,+14.7587,-18.8167,+4.05807
2019-04-21 23:15:00 GMT,+6668.4,-3334.2,-3334.2,+14.724,-18.7331,+4.00906
2019-04-21 23:16:00 GMT,+6668.4,-3334.2,-3334.2,+14.724,-18.7331,+4.00906
2019-04-21 23:17:00 GMT,+6668.4,-3334.2,-3334.2,+14.724,-18.7331,+4.00906
2019-04-21 23:18:00 GMT,+6668.4,-3334.2,-3334.2,+14.724,-18.7331,+4.00906
2019-04-21 23:19:00 GMT,+6668.4,-3334.2,-3334.2,+14.724,-18.7331,+4.00906
2019-04-21 23:20:00 GMT,+6668.4,-3334.2,-3334.2,+15.0022,-18.9246,+3.92246
2019-04-21 23:21:00 GMT,+6668.4,-3334.2,-3334.2,+15.0022,-18.9246,+3.92246
2019-04-21 23:22:00 GMT,+6668.4,-3334.2,-3334.2,+15.0022,-18.9246,+3.92246
2019-04-21 23:23:00 GMT,+6668.4,-3334.2,-3334.2,+15.0022,-18.9246,+3.92246
2019-04-21 23:24:00 GMT,+6668.4,-3334.2,-3334.2,+14.9989,-18.9229,+3.92399
2019-04-21 23:25:00 GMT,+6668.4,-3334.2,-3334.2,+15.0874,-19.0715,+3.9841
2019-04-21 23:26:00 GMT,+6668.4,-3334.2,-3334.2,+15.0882,-19.0719,+3.98371
2019-04-21 23:27:00 GMT,+6668.4,-3334.2,-3334.2,+15.084,-19.0697,+3.98567
2019-04-21 23:28:00 GMT,+6668.4,-3334.2,-3334.2,+15.0926,-19.0743,+3.98166
2019-04-21 23:29:00 GMT,+6668.4,-3334.2,-3334.2,+15.0998,-19.0781,+3.97829
2019-04-21 23:30:00 GMT,+6668.4,-3334.2,-3334.2,+15.0654,-19.1937,+4.12833
2019-04-21 23:31:00 GMT,+6668.4,-3334.2,-3334.2,+15.0658,-19.1939,+4.12816
2019-04-21 23:32:00 GMT,+6668.4,-3334.2,-3334.2,+15.0658,-19.194,+4.12813
2019-04-21 23:33:00 GMT,+6668.4,-3334.2,-3334.2,+15.0658,-19.194,+4.12813
2019-04-21 23:34:00 GMT,+6668.4,-3334.2,-3334.2,+15.0658,-19.194,+4.12813
2019-04-21 23:35:00 GMT,+6668.4,-3334.2,-3334.2,+14.9439,-19.2291,+4.28514
2019-04-21 23:36:00 GMT,+6668.4,-3334.2,-3334.2,+14.9436,-19.2289,+4.28527
2019-04-21 23:37:00 GMT,+6668.4,-3334.2,-3334.2,+14.9439,-19.2291,+4.28514
2019-04-21 23:38:00 GMT,+6668.4,-3334.2,-3334.2,+14.9437,-19.2289,+4.28526
2019-04-21 23:39:00 GMT,+6668.4,-3334.2,-3334.2,+14.9439,-19.2291,+4.28514
2019-04-21 23:40:00 GMT,+6668.4,-3334.2,-3334.2,+14.6949,-19.0816,+4.38672
2019-04-21 23:41:00 GMT,+6668.4,-3334.2,-3334.2,+14.6949,-19.0816,+4.38672
2019-04-21 23:42:00 GMT,+6668.4,-3334.2,-3334.2,+14.6949,-19.0816,+4.38672
2019-04-21 23:43:00 GMT,+6668.4,-3334.2,-3334.2,+14.6949,-19.0816,+4.38672
2019-04-21 23:44:00 GMT,+6668.4,-3334.2,-3334.2,+14.6949,-19.0816,+4.38672
2019-04-21 23:45:00 GMT,+6668.4,-3334.2,-3334.2,+14.3246,-18.8118,+4.48726
2019-04-21 23:46:00 GMT,+6668.4,-3334.2,-3334.2,+14.3246,-18.8118,+4.48725
2019-04-21 23:47:00 GMT,+6668.4,-3334.2,-3334.2,+14.3246,-18.8118,+4.48725
2019-04-21 23:48:00 GMT,+6668.4,-3334.2,-3334.2,+14.3246,-18.8118,+4.48725
2019-04-21 23:49:00 GMT,+6668.4,-3334.2,-3334.2,+14.3246,-18.8118,+4.48725
2019-04-21 23:50:00 GMT,+6668.4,-3334.2,-3334.2,+14.9333,-19.0164,+4.08311
2019-04-21 23:51:00 GMT,+6668.4,-3334.2,-3334.2,+14.933,-19.0163,+4.08322
2019-04-21 23:52:00 GMT,+6668.4,-3334.2,-3334.2,+14.9334,-19.0164,+4.08308
2019-04-21 23:53:00 GMT,+6668.4,-3334.2,-3334.2,+14.9334,-19.0164,+4.08308
2019-04-21 23:54:00 GMT,+6668.4,-3334.2,-3334.2,+14.9331,-19.0163,+4.08321
2019-04-21 23:55:00 GMT,+6668.4,-3334.2,-3334.2,+14.3541,-18.5183,+4.16424
2019-04-21 23:56:00 GMT,+6668.4,-3334.2,-3334.2,+14.3584,-18.5206,+4.16223
2019-04-21 23:57:00 GMT,+6668.4,-3334.2,-3334.2,+14.3584,-18.5206,+4.16223
2019-04-21 23:58:00 GMT,+6668.4,-3334.2,-3334.2,+14.3584,-18.5206,+4.16223
