# file...... output/LOAD37_data.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD37:base_power_B, Bus682:measured_power.real, Bus682:measured_power.imag, Bus682:measured_voltage_B.real, Bus682:measured_voltage_B.imag, Bus682:measured_current_B.real, Bus682:measured_current_B.imag
2019-04-21 00:00:00 GMT,+8543.4,+3834.72,+5126.04,-192.497,-120.304,-33.765,+5.52728
2019-04-21 00:01:00 GMT,+8543.4,+3834.72,+5126.04,-192.497,-120.304,-33.765,+5.52728
2019-04-21 00:02:00 GMT,+8543.4,+3834.72,+5126.04,-192.497,-120.304,-33.765,+5.52728
2019-04-21 00:03:00 GMT,+8543.4,+3834.72,+5126.04,-192.497,-120.304,-33.765,+5.52728
2019-04-21 00:04:00 GMT,+8543.4,+3834.72,+5126.04,-192.497,-120.304,-33.765,+5.52728
2019-04-21 00:05:00 GMT,+8731.89,+3985.51,+5239.14,-191.169,-119.653,-34.8218,+5.61075
2019-04-21 00:06:00 GMT,+8731.89,+3985.51,+5239.14,-191.169,-119.653,-34.8218,+5.61075
2019-04-21 00:07:00 GMT,+8731.89,+3985.51,+5239.14,-191.169,-119.653,-34.8218,+5.61075
2019-04-21 00:08:00 GMT,+8731.89,+3985.51,+5239.14,-191.169,-119.653,-34.8218,+5.61075
2019-04-21 00:09:00 GMT,+8731.89,+3985.51,+5239.14,-191.169,-119.653,-34.8218,+5.61075
2019-04-21 00:10:00 GMT,+8877.39,+4101.91,+5326.44,-190.149,-119.141,-35.6469,+5.67671
2019-04-21 00:11:00 GMT,+8877.39,+4101.91,+5326.44,-190.149,-119.141,-35.6469,+5.67671
2019-04-21 00:12:00 GMT,+8877.39,+4101.91,+5326.44,-190.149,-119.141,-35.6469,+5.67671
2019-04-21 00:13:00 GMT,+8877.39,+4101.91,+5326.44,-190.149,-119.141,-35.6469,+5.67671
2019-04-21 00:14:00 GMT,+8877.39,+4101.91,+5326.44,-190.149,-119.141,-35.6469,+5.67671
2019-04-21 00:15:00 GMT,+8979.9,+4183.92,+5387.94,-189.505,-118.849,-36.2178,+5.71755
2019-04-21 00:16:00 GMT,+8979.9,+4183.92,+5387.94,-189.505,-118.849,-36.2178,+5.71755
2019-04-21 00:17:00 GMT,+8979.9,+4183.92,+5387.94,-189.505,-118.849,-36.2178,+5.71755
2019-04-21 00:18:00 GMT,+8979.9,+4183.92,+5387.94,-189.505,-118.849,-36.2178,+5.71755
2019-04-21 00:19:00 GMT,+8979.9,+4183.92,+5387.94,-189.505,-118.849,-36.2178,+5.71755
2019-04-21 00:20:00 GMT,+9039.42,+4231.54,+5423.65,-189.131,-118.655,-36.5524,+5.7449
2019-04-21 00:21:00 GMT,+9039.42,+4231.54,+5423.65,-189.131,-118.655,-36.5524,+5.7449
2019-04-21 00:22:00 GMT,+9039.42,+4231.54,+5423.65,-189.131,-118.655,-36.5524,+5.7449
2019-04-21 00:23:00 GMT,+9039.42,+4231.54,+5423.65,-189.131,-118.655,-36.5524,+5.7449
2019-04-21 00:24:00 GMT,+9039.42,+4231.54,+5423.65,-189.131,-118.655,-36.5524,+5.7449
2019-04-21 00:25:00 GMT,+9055.94,+4244.76,+5433.57,-189.03,-118.561,-36.6477,+5.75874
2019-04-21 00:26:00 GMT,+9055.94,+4244.76,+5433.57,-189.03,-118.561,-36.6477,+5.75874
2019-04-21 00:27:00 GMT,+9055.94,+4244.76,+5433.57,-189.03,-118.561,-36.6477,+5.75874
2019-04-21 00:28:00 GMT,+9055.94,+4244.76,+5433.57,-189.03,-118.561,-36.6477,+5.75874
2019-04-21 00:29:00 GMT,+9055.94,+4244.76,+5433.57,-189.03,-118.561,-36.6477,+5.75874
2019-04-21 00:30:00 GMT,+9067.84,+4254.27,+5440.7,-189.633,-118.771,-36.595,+5.77052
2019-04-21 00:31:00 GMT,+9067.84,+4254.27,+5440.7,-189.633,-118.771,-36.595,+5.77052
2019-04-21 00:32:00 GMT,+9067.84,+4254.27,+5440.7,-189.633,-118.771,-36.595,+5.77052
2019-04-21 00:33:00 GMT,+9067.84,+4254.27,+5440.7,-189.633,-118.771,-36.595,+5.77052
2019-04-21 00:34:00 GMT,+9067.84,+4254.27,+5440.7,-189.633,-118.771,-36.595,+5.77052
2019-04-21 00:35:00 GMT,+8867.57,+4094.06,+5320.54,-190.316,-118.95,-35.5907,+5.71165
2019-04-21 00:36:00 GMT,+8867.57,+4094.06,+5320.54,-190.316,-118.95,-35.5907,+5.71165
2019-04-21 00:37:00 GMT,+8867.57,+4093.81,+5320.54,-190.316,-118.951,-35.5902,+5.71177
2019-04-21 00:38:00 GMT,+8867.57,+4092.5,+5320.54,-190.32,-118.956,-35.5877,+5.71238
2019-04-21 00:39:00 GMT,+8867.57,+4090.12,+5320.54,-190.328,-118.964,-35.5831,+5.71348
2019-04-21 00:40:00 GMT,+8828.16,+4051.32,+5296.9,-190.917,-119.194,-35.2983,+5.70706
2019-04-21 00:41:00 GMT,+8828.16,+4047.97,+5296.9,-190.927,-119.205,-35.2919,+5.70861
2019-04-21 00:42:00 GMT,+8828.16,+4041.43,+5296.9,-190.947,-119.227,-35.2794,+5.71165
2019-04-21 00:43:00 GMT,+8828.16,+4042.02,+5296.9,-190.945,-119.225,-35.2805,+5.71138
2019-04-21 00:44:00 GMT,+8828.16,+4054.64,+5296.9,-190.907,-119.182,-35.3046,+5.70551
2019-04-21 00:45:00 GMT,+8694.99,+3955.99,+5216.99,-191.331,-119.303,-34.6566,+5.65694
2019-04-21 00:46:00 GMT,+8694.99,+3955.99,+5216.99,-191.331,-119.303,-34.6566,+5.65694
2019-04-21 00:47:00 GMT,+8694.99,+3955.99,+5216.99,-191.331,-119.303,-34.6566,+5.65694
2019-04-21 00:48:00 GMT,+8694.99,+3955.99,+5216.99,-191.331,-119.303,-34.6566,+5.65694
2019-04-21 00:49:00 GMT,+8694.99,+3955.99,+5216.99,-191.331,-119.303,-34.6566,+5.65694
2019-04-21 00:50:00 GMT,+8592.47,+3873.98,+5155.48,-191.715,-119.57,-34.1335,+5.60274
2019-04-21 00:51:00 GMT,+8592.47,+3873.98,+5155.48,-191.715,-119.57,-34.1335,+5.60274
2019-04-21 00:52:00 GMT,+8592.47,+3873.98,+5155.48,-191.715,-119.57,-34.1335,+5.60274
2019-04-21 00:53:00 GMT,+8592.47,+3872.82,+5155.48,-191.719,-119.574,-34.1313,+5.60329
2019-04-21 00:54:00 GMT,+8592.47,+3867.08,+5155.48,-191.736,-119.594,-34.1205,+5.606
