# file...... output/LOAD24_data.csv
# date...... Sat May  7 09:16:15 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD24:base_power_C, Bus458:measured_power.real, Bus458:measured_power.imag, inv_24_sol:VA_Out.real, inv_24_batt:VA_Out.real, Bus458:measured_voltage_C.real, Bus458:measured_voltage_C.imag, Bus458:measured_current_C.real, Bus458:measured_current_C.imag, batt_24:state_of_charge
2019-04-21 00:44:00 GMT,+8810.54,+4040.54,+5286.32,+7.89366,+3000,-8.13976,+237.638,+21.3488,+26.1725,+0.452205
2019-04-21 00:45:00 GMT,+8571.69,+3857.36,+5143.02,+0,+3000,-7.99268,+238.114,+20.7499,+25.2954,+0.451118
2019-04-21 00:46:00 GMT,+8571.69,+3857.36,+5143.02,+0,+3000,-7.99268,+238.114,+20.7499,+25.2954,+0.450032
2019-04-21 00:47:00 GMT,+8571.69,+3857.36,+5143.02,+0,+3000,-7.99268,+238.114,+20.7499,+25.2954,+0.448946
2019-04-21 00:48:00 GMT,+8571.69,+3857.36,+5143.02,+0,+3000,-7.99268,+238.114,+20.7499,+25.2954,+0.447859
2019-04-21 00:49:00 GMT,+8571.69,+3857.36,+5143.02,+0,+3000,-7.99268,+238.114,+20.7499,+25.2954,+0.446773
2019-04-21 00:50:00 GMT,+8421.88,+3737.5,+5053.13,+0,+3000,-7.89986,+238.364,+20.379,+24.7457,+0.445687
2019-04-21 00:51:00 GMT,+8421.88,+3737.5,+5053.13,+0,+3000,-7.89986,+238.364,+20.379,+24.7457,+0.444601
2019-04-21 00:52:00 GMT,+8421.88,+3737.5,+5053.13,+0,+3000,-7.89986,+238.364,+20.379,+24.7457,+0.443514
2019-04-21 00:53:00 GMT,+8421.88,+3736.34,+5053.13,+1.16067,+3000,-7.90142,+238.368,+20.3786,+24.7438,+0.442428
2019-04-21 00:54:00 GMT,+8421.88,+3730.6,+5053.13,+6.90232,+3000,-7.90914,+238.387,+20.3765,+24.7344,+0.441342
2019-04-21 00:55:00 GMT,+8220.4,+3568.12,+4932.24,+8.18774,+3000,-7.76106,+238.767,+19.8774,+23.9894,+0.440256
2019-04-21 00:56:00 GMT,+8220.4,+3572.58,+4932.24,+3.74313,+3000,-7.75505,+238.752,+19.879,+23.9966,+0.439169
2019-04-21 00:57:00 GMT,+8220.4,+3576.32,+4932.24,+0,+3000,-7.75001,+238.74,+19.8803,+24.0027,+0.438083
2019-04-21 00:58:00 GMT,+8220.4,+3576.32,+4932.24,+0,+3000,-7.75001,+238.74,+19.8803,+24.0027,+0.436997
2019-04-21 00:59:00 GMT,+8220.4,+3573.71,+4932.24,+2.60582,+3000,-7.75352,+238.748,+19.8794,+23.9984,+0.435911
2019-04-21 01:00:00 GMT,+8173.41,+3536.16,+4904.05,+2.57009,+3000,-7.65936,+239,+19.7561,+23.8041,+0.434824
2019-04-21 01:01:00 GMT,+8173.41,+3537.27,+4904.05,+1.4599,+3000,-7.65786,+238.997,+19.7565,+23.8059,+0.433738
2019-04-21 01:02:00 GMT,+8173.41,+3538.72,+4904.05,+0.0116787,+3000,-7.65591,+238.992,+19.757,+23.8082,+0.432652
2019-04-21 01:03:00 GMT,+8173.41,+3538.73,+4904.05,+0,+3000,-7.6559,+238.992,+19.757,+23.8083,+0.431566
2019-04-21 01:04:00 GMT,+8173.41,+3538.73,+4904.05,+0,+3000,-7.6559,+238.992,+19.757,+23.8083,+0.430479
2019-04-21 01:05:00 GMT,+8172.97,+3538.38,+4903.78,+0,+3000,-7.60158,+239.091,+19.7537,+23.7924,+0.429393
2019-04-21 01:06:00 GMT,+8172.97,+3538.38,+4903.78,+0,+3000,-7.60158,+239.091,+19.7537,+23.7924,+0.428307
2019-04-21 01:07:00 GMT,+8172.97,+3538.38,+4903.78,+0,+3000,-7.60158,+239.091,+19.7537,+23.7924,+0.427221
2019-04-21 01:08:00 GMT,+8172.97,+3538.38,+4903.78,+0,+3000,-7.60158,+239.091,+19.7537,+23.7924,+0.426134
2019-04-21 01:09:00 GMT,+8172.97,+3538.38,+4903.78,+0,+3000,-7.60158,+239.091,+19.7537,+23.7924,+0.425048
2019-04-21 01:10:00 GMT,+8313.71,+3650.97,+4988.22,+0,+3000,-7.70772,+238.91,+20.0951,+24.3014,+0.423962
2019-04-21 01:11:00 GMT,+8313.71,+3650.97,+4988.22,+0,+3000,-7.70772,+238.91,+20.0951,+24.3014,+0.422876
2019-04-21 01:12:00 GMT,+8313.71,+3650.97,+4988.22,+0,+3000,-7.70772,+238.91,+20.0951,+24.3014,+0.421789
2019-04-21 01:13:00 GMT,+8313.71,+3650.97,+4988.22,+0,+3000,-7.70772,+238.91,+20.0951,+24.3014,+0.420703
2019-04-21 01:14:00 GMT,+8313.71,+3650.97,+4988.22,+0,+3000,-7.70772,+238.91,+20.0951,+24.3014,+0.419617
2019-04-21 01:15:00 GMT,+8254.87,+3603.89,+4952.92,+0,+3000,-7.68051,+238.895,+19.9578,+24.0992,+0.41853
2019-04-21 01:16:00 GMT,+8254.87,+3603.89,+4952.92,+0,+3000,-7.68051,+238.895,+19.9578,+24.0992,+0.417444
2019-04-21 01:17:00 GMT,+8254.87,+3603.89,+4952.92,+0,+3000,-7.68051,+238.895,+19.9578,+24.0992,+0.416358
2019-04-21 01:18:00 GMT,+8254.87,+3603.89,+4952.92,+0,+3000,-7.68051,+238.895,+19.9578,+24.0992,+0.415272
2019-04-21 01:19:00 GMT,+8254.87,+3603.89,+4952.92,+0,+3000,-7.68051,+238.895,+19.9578,+24.0992,+0.414185
2019-04-21 01:20:00 GMT,+8258.96,+3607.17,+4955.38,+0,+3000,-7.74417,+238.889,+19.9616,+24.119,+0.413099
2019-04-21 01:21:00 GMT,+8258.96,+3607.17,+4955.38,+0,+3000,-7.74417,+238.889,+19.9616,+24.119,+0.412013
2019-04-21 01:22:00 GMT,+8258.96,+3607.17,+4955.38,+0,+3000,-7.74417,+238.889,+19.9616,+24.119,+0.410927
2019-04-21 01:23:00 GMT,+8258.96,+3607.17,+4955.38,+0,+3000,-7.74417,+238.889,+19.9616,+24.119,+0.40984
2019-04-21 01:24:00 GMT,+8258.96,+3607.17,+4955.38,+0,+3000,-7.74417,+238.889,+19.9616,+24.119,+0.408754
2019-04-21 01:25:00 GMT,+8190.51,+3552.41,+4914.31,+0,+3000,-7.7331,+238.828,+19.8032,+23.8898,+0.407668
2019-04-21 01:26:00 GMT,+8190.51,+3552.41,+4914.31,+0,+3000,-7.7331,+238.828,+19.8032,+23.8898,+0.406582
2019-04-21 01:27:00 GMT,+8190.51,+3552.41,+4914.31,+0,+3000,-7.7331,+238.828,+19.8032,+23.8898,+0.405495
2019-04-21 01:28:00 GMT,+8190.51,+3552.41,+4914.31,+0,+3000,-7.7331,+238.828,+19.8032,+23.8898,+0.404409
2019-04-21 01:29:00 GMT,+8190.51,+3552.41,+4914.31,+0,+3000,-7.7331,+238.828,+19.8032,+23.8898,+0.403323
2019-04-21 01:30:00 GMT,+8136.17,+3508.93,+4881.7,+0,+3000,-7.76939,+238.701,+19.6791,+23.7194,+0.402237
2019-04-21 01:31:00 GMT,+8136.17,+3508.93,+4881.7,+0,+3000,-7.76939,+238.701,+19.6791,+23.7194,+0.40115
2019-04-21 01:32:00 GMT,+8136.17,+3508.93,+4881.7,+0,+3000,-7.76939,+238.701,+19.6791,+23.7194,+0.400064
2019-04-21 01:33:00 GMT,+8136.17,+3508.93,+4881.7,+0,+3000,-7.76939,+238.701,+19.6791,+23.7194,+0.398978
2019-04-21 01:34:00 GMT,+8136.17,+3508.93,+4881.7,+0,+3000,-7.76939,+238.701,+19.6791,+23.7194,+0.397892
2019-04-21 01:35:00 GMT,+8171.27,+3537.02,+4902.76,+0,+3000,-7.8837,+238.659,+19.755,+23.8532,+0.396805
2019-04-21 01:36:00 GMT,+8171.27,+3537.02,+4902.76,+0,+3000,-7.8837,+238.659,+19.755,+23.8532,+0.395719
2019-04-21 01:37:00 GMT,+8171.27,+3537.02,+4902.76,+0,+3000,-7.8837,+238.659,+19.755,+23.8532,+0.394633
2019-04-21 01:38:00 GMT,+8171.27,+3537.02,+4902.76,+0,+3000,-7.8837,+238.659,+19.755,+23.8532,+0.393546
2019-04-21 01:39:00 GMT,+8171.27,+3537.02,+4902.76,+0,+3000,-7.8837,+238.659,+19.755,+23.8532,+0.39246
2019-04-21 01:40:00 GMT,+8220.64,+3576.51,+4932.39,+0,+3000,-7.87507,+238.725,+19.8692,+24.015,+0.391374
2019-04-21 01:41:00 GMT,+8220.64,+3576.51,+4932.39,+0,+3000,-7.87507,+238.725,+19.8692,+24.015,+0.390288
2019-04-21 01:42:00 GMT,+8220.64,+3576.51,+4932.39,+0,+3000,-7.87507,+238.725,+19.8692,+24.015,+0.389201
2019-04-21 01:43:00 GMT,+8220.64,+3576.51,+4932.39,+0,+3000,-7.87507,+238.725,+19.8692,+24.015,+0.388115
2019-04-21 01:44:00 GMT,+8220.64,+3576.51,+4932.39,+0,+3000,-7.87507,+238.725,+19.8692,+24.015,+0.387029
2019-04-21 01:45:00 GMT,+8241.89,+3593.51,+4945.14,+0,+3000,-7.87131,+238.73,+19.9201,+24.0871,+0.385943
2019-04-21 01:46:00 GMT,+8241.89,+3593.51,+4945.14,+0,+3000,-7.87131,+238.73,+19.9201,+24.0871,+0.384856
2019-04-21 01:47:00 GMT,+8241.89,+3593.51,+4945.14,+0,+3000,-7.87131,+238.73,+19.9201,+24.0871,+0.38377
2019-04-21 01:48:00 GMT,+8241.89,+3593.51,+4945.14,+0,+3000,-7.87131,+238.73,+19.9201,+24.0871,+0.382684
2019-04-21 01:49:00 GMT,+8241.89,+3593.51,+4945.14,+0,+3000,-7.87131,+238.73,+19.9201,+24.0871,+0.381598
2019-04-21 01:50:00 GMT,+8334.69,+3667.75,+5000.81,+0,+3000,-7.85675,+238.884,+20.132,+24.3881,+0.380511
2019-04-21 01:51:00 GMT,+8334.69,+3667.75,+5000.81,+0,+3000,-7.85675,+238.884,+20.132,+24.3881,+0.379425
2019-04-21 01:52:00 GMT,+8334.69,+3667.75,+5000.81,+0,+3000,-7.85675,+238.884,+20.132,+24.3881,+0.378339
2019-04-21 01:53:00 GMT,+8334.69,+3667.75,+5000.81,+0,+3000,-7.85675,+238.884,+20.132,+24.3881,+0.377253
2019-04-21 01:54:00 GMT,+8334.69,+3667.75,+5000.81,+0,+3000,-7.85675,+238.884,+20.132,+24.3881,+0.376166
2019-04-21 01:55:00 GMT,+8287.36,+3629.89,+4972.42,+0,+3000,-7.78621,+239.1,+20.0084,+24.1977,+0.37508
2019-04-21 01:56:00 GMT,+8287.36,+3629.89,+4972.42,+0,+3000,-7.78621,+239.1,+20.0084,+24.1977,+0.373994
2019-04-21 01:57:00 GMT,+8287.36,+3629.89,+4972.42,+0,+3000,-7.78621,+239.1,+20.0084,+24.1977,+0.372908
2019-04-21 01:58:00 GMT,+8287.36,+3629.89,+4972.42,+0,+3000,-7.78621,+239.1,+20.0084,+24.1977,+0.371821
2019-04-21 01:59:00 GMT,+8287.36,+3629.89,+4972.42,+0,+3000,-7.78621,+239.1,+20.0084,+24.1977,+0.370735
2019-04-21 02:00:00 GMT,+8301.21,+3640.97,+4980.73,+0,+3000,-7.76836,+239.226,+20.0334,+24.2307,+0.369649
2019-04-21 02:01:00 GMT,+8301.21,+3640.97,+4980.73,+0,+3000,-7.76836,+239.226,+20.0334,+24.2307,+0.368562
2019-04-21 02:02:00 GMT,+8301.21,+3640.97,+4980.73,+0,+3000,-7.76836,+239.226,+20.0334,+24.2307,+0.367476
2019-04-21 02:03:00 GMT,+8301.21,+3640.97,+4980.73,+0,+3000,-7.76836,+239.226,+20.0334,+24.2307,+0.36639
2019-04-21 02:04:00 GMT,+8301.21,+3640.97,+4980.73,+0,+3000,-7.76836,+239.226,+20.0334,+24.2307,+0.365304
2019-04-21 02:05:00 GMT,+8272.87,+3618.3,+4963.72,+0,+3000,-7.73993,+239.336,+19.9595,+24.12,+0.364217
2019-04-21 02:06:00 GMT,+8272.87,+3618.3,+4963.72,+0,+3000,-7.73993,+239.336,+19.9595,+24.12,+0.363131
2019-04-21 02:07:00 GMT,+8272.87,+3618.3,+4963.72,+0,+3000,-7.73993,+239.336,+19.9595,+24.12,+0.362045
2019-04-21 02:08:00 GMT,+8272.87,+3618.3,+4963.72,+0,+3000,-7.73993,+239.336,+19.9595,+24.12,+0.360959
2019-04-21 02:09:00 GMT,+8272.87,+3618.3,+4963.72,+0,+3000,-7.73993,+239.336,+19.9595,+24.12,+0.359872
2019-04-21 02:10:00 GMT,+8242.91,+3594.33,+4945.75,+0,+3000,-7.72746,+239.422,+19.8822,+24.0077,+0.358786
2019-04-21 02:11:00 GMT,+8242.91,+3594.33,+4945.75,+0,+3000,-7.72746,+239.422,+19.8822,+24.0077,+0.3577
2019-04-21 02:12:00 GMT,+8242.91,+3594.33,+4945.75,+0,+3000,-7.72746,+239.422,+19.8822,+24.0077,+0.356614
2019-04-21 02:13:00 GMT,+8242.91,+3594.33,+4945.75,+0,+3000,-7.72746,+239.422,+19.8822,+24.0077,+0.355527
2019-04-21 02:14:00 GMT,+8242.91,+3594.33,+4945.75,+0,+3000,-7.72746,+239.422,+19.8822,+24.0077,+0.354441
2019-04-21 02:15:00 GMT,+8088.24,+3470.59,+4852.94,+0,+3000,-7.6348,+239.452,+19.5186,+23.4686,+0.353355
2019-04-21 02:16:00 GMT,+8088.24,+3470.59,+4852.94,+0,+3000,-7.6348,+239.452,+19.5186,+23.4686,+0.352269
2019-04-21 02:17:00 GMT,+8088.24,+3470.59,+4852.94,+0,+3000,-7.6348,+239.452,+19.5186,+23.4686,+0.351182
2019-04-21 02:18:00 GMT,+8088.24,+3470.59,+4852.94,+0,+3000,-7.6348,+239.452,+19.5186,+23.4686,+0.350096
2019-04-21 02:19:00 GMT,+8088.24,+3470.59,+4852.94,+0,+3000,-7.6348,+239.452,+19.5186,+23.4686,+0.34901
2019-04-21 02:20:00 GMT,+8042.15,+3433.72,+4825.29,+0,+3000,-7.6525,+239.435,+19.4077,+23.3142,+0.347924
2019-04-21 02:21:00 GMT,+8042.15,+3433.72,+4825.29,+0,+3000,-7.6525,+239.435,+19.4077,+23.3142,+0.346837
2019-04-21 02:22:00 GMT,+8042.15,+3433.72,+4825.29,+0,+3000,-7.6525,+239.435,+19.4077,+23.3142,+0.345751
2019-04-21 02:23:00 GMT,+8042.15,+3433.72,+4825.29,+0,+3000,-7.6525,+239.435,+19.4077,+23.3142,+0.344665
2019-04-21 02:24:00 GMT,+8042.15,+3433.72,+4825.29,+0,+3000,-7.6525,+239.435,+19.4077,+23.3142,+0.343578
2019-04-21 02:25:00 GMT,+8018.64,+3414.91,+4811.19,+0,+3000,-7.74519,+239.379,+19.3465,+23.2467,+0.342492
2019-04-21 02:26:00 GMT,+8018.64,+3414.91,+4811.19,+0,+3000,-7.74519,+239.379,+19.3465,+23.2467,+0.341406
2019-04-21 02:27:00 GMT,+8018.64,+3414.91,+4811.19,+0,+3000,-7.74519,+239.379,+19.3465,+23.2467,+0.34032
2019-04-21 02:28:00 GMT,+8018.64,+3414.91,+4811.19,+0,+3000,-7.74519,+239.379,+19.3465,+23.2467,+0.339233
2019-04-21 02:29:00 GMT,+8018.64,+3414.91,+4811.19,+0,+3000,-7.74519,+239.379,+19.3465,+23.2467,+0.338147
2019-04-21 02:30:00 GMT,+8036.02,+3428.82,+4821.61,+0,+3000,-7.6574,+239.516,+19.3862,+23.2855,+0.337061
2019-04-21 02:31:00 GMT,+8036.02,+3428.82,+4821.61,+0,+3000,-7.6574,+239.516,+19.3862,+23.2855,+0.335975
2019-04-21 02:32:00 GMT,+8036.02,+3428.82,+4821.61,+0,+3000,-7.6574,+239.516,+19.3862,+23.2855,+0.334888
2019-04-21 02:33:00 GMT,+8036.02,+3428.82,+4821.61,+0,+3000,-7.6574,+239.516,+19.3862,+23.2855,+0.333802
2019-04-21 02:34:00 GMT,+8036.02,+3428.82,+4821.61,+0,+3000,-7.6574,+239.516,+19.3862,+23.2855,+0.332716
2019-04-21 02:35:00 GMT,+7947.96,+3358.37,+4768.78,+0,+3000,-7.64683,+239.433,+19.1827,+22.9921,+0.33163
2019-04-21 02:36:00 GMT,+7947.96,+3358.37,+4768.78,+0,+3000,-7.64683,+239.433,+19.1827,+22.9921,+0.330543
2019-04-21 02:37:00 GMT,+7947.96,+3358.37,+4768.78,+0,+3000,-7.64683,+239.433,+19.1827,+22.9921,+0.329457
2019-04-21 02:38:00 GMT,+7947.96,+3358.37,+4768.78,+0,+3000,-7.64683,+239.433,+19.1827,+22.9921,+0.328371
2019-04-21 02:39:00 GMT,+7947.96,+3358.37,+4768.78,+0,+3000,-7.64683,+239.433,+19.1827,+22.9921,+0.327285
2019-04-21 02:40:00 GMT,+8022.36,+3417.89,+4813.41,+0,+3000,-7.62213,+239.456,+19.3616,+23.2421,+0.326198
2019-04-21 02:41:00 GMT,+8022.36,+3417.89,+4813.41,+0,+3000,-7.62213,+239.456,+19.3616,+23.2421,+0.325112
2019-04-21 02:42:00 GMT,+8022.36,+3417.89,+4813.41,+0,+3000,-7.62213,+239.456,+19.3616,+23.2421,+0.324026
2019-04-21 02:43:00 GMT,+8022.36,+3417.89,+4813.41,+0,+3000,-7.62213,+239.456,+19.3616,+23.2421,+0.32294
2019-04-21 02:44:00 GMT,+8022.36,+3417.89,+4813.41,+0,+3000,-7.62213,+239.456,+19.3616,+23.2421,+0.321853
2019-04-21 02:45:00 GMT,+7953.86,+3363.09,+4772.32,+0,+3000,-7.57163,+239.474,+19.201,+23.0023,+0.320767
2019-04-21 02:46:00 GMT,+7953.86,+3363.09,+4772.32,+0,+3000,-7.57163,+239.474,+19.201,+23.0023,+0.319681
2019-04-21 02:47:00 GMT,+7953.86,+3363.09,+4772.32,+0,+3000,-7.57163,+239.474,+19.201,+23.0023,+0.318594
2019-04-21 02:48:00 GMT,+7953.86,+3363.09,+4772.32,+0,+3000,-7.57163,+239.474,+19.201,+23.0023,+0.317508
2019-04-21 02:49:00 GMT,+7953.86,+3363.09,+4772.32,+0,+3000,-7.57163,+239.474,+19.201,+23.0023,+0.316422
2019-04-21 02:50:00 GMT,+8019.94,+3415.95,+4811.96,+0,+3000,-7.54181,+239.487,+19.3614,+23.2245,+0.315336
2019-04-21 02:51:00 GMT,+8019.94,+3415.95,+4811.96,+0,+3000,-7.54181,+239.487,+19.3614,+23.2245,+0.314249
2019-04-21 02:52:00 GMT,+8019.94,+3415.95,+4811.96,+0,+3000,-7.54181,+239.487,+19.3614,+23.2245,+0.313163
2019-04-21 02:53:00 GMT,+8019.94,+3415.95,+4811.96,+0,+3000,-7.54181,+239.487,+19.3614,+23.2245,+0.312077
2019-04-21 02:54:00 GMT,+8019.94,+3415.95,+4811.96,+0,+3000,-7.54181,+239.487,+19.3614,+23.2245,+0.310991
2019-04-21 02:55:00 GMT,+8023.99,+3419.19,+4814.39,+0,+3000,-7.49891,+239.507,+19.3739,+23.2331,+0.309904
2019-04-21 02:56:00 GMT,+8023.99,+3419.19,+4814.39,+0,+3000,-7.49891,+239.507,+19.3739,+23.2331,+0.308818
2019-04-21 02:57:00 GMT,+8023.99,+3419.19,+4814.39,+0,+3000,-7.49891,+239.507,+19.3739,+23.2331,+0.307732
2019-04-21 02:58:00 GMT,+8023.99,+3419.19,+4814.39,+0,+3000,-7.49891,+239.507,+19.3739,+23.2331,+0.306646
2019-04-21 02:59:00 GMT,+8023.99,+3419.19,+4814.39,+0,+3000,-7.49891,+239.507,+19.3739,+23.2331,+0.305559
2019-04-21 03:00:00 GMT,+8003.64,+3402.91,+4802.18,+0,+3000,-7.43525,+239.572,+19.3263,+23.1521,+0.304473
2019-04-21 03:01:00 GMT,+8003.64,+3402.91,+4802.18,+0,+3000,-7.43525,+239.572,+19.3263,+23.1521,+0.303387
2019-04-21 03:02:00 GMT,+8003.64,+3402.91,+4802.18,+0,+3000,-7.43525,+239.572,+19.3263,+23.1521,+0.302301
2019-04-21 03:03:00 GMT,+8003.64,+3402.91,+4802.18,+0,+3000,-7.43525,+239.572,+19.3263,+23.1521,+0.301214
2019-04-21 03:04:00 GMT,+8003.64,+3402.91,+4802.18,+0,+3000,-7.43525,+239.572,+19.3263,+23.1521,+0.300128
2019-04-21 03:05:00 GMT,+8019.3,+3415.44,+4811.58,+0,+3000,-7.40568,+239.581,+19.3661,+23.2024,+0.299042
2019-04-21 03:06:00 GMT,+8019.3,+3415.44,+4811.58,+0,+3000,-7.40568,+239.581,+19.3661,+23.2024,+0.297956
2019-04-21 03:07:00 GMT,+8019.3,+3415.44,+4811.58,+0,+3000,-7.40568,+239.581,+19.3661,+23.2024,+0.296869
2019-04-21 03:08:00 GMT,+8019.3,+3415.44,+4811.58,+0,+3000,-7.40568,+239.581,+19.3661,+23.2024,+0.295783
2019-04-21 03:09:00 GMT,+8019.3,+3415.44,+4811.58,+0,+3000,-7.40568,+239.581,+19.3661,+23.2024,+0.294697
