# file...... output/LOAD18_data.csv
# date...... Fri May  6 19:23:13 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD18:base_power_C, Bus337:measured_power.real, Bus337:measured_power.imag, inv_18_sol:VA_Out.real, inv_18_batt:VA_Out.real, Bus337:measured_voltage_C.real, Bus337:measured_voltage_C.imag, Bus337:measured_current_C.real, Bus337:measured_current_C.imag
2019-04-21 13:31:00 GMT,+1742.12,+1574.51,+1045.55,+874.87,-1054.99,-1.30553,+248.257,+4.1799,+5.87864
2019-04-21 13:32:00 GMT,+1742.12,+1603.65,+1045.41,+845.365,-1054.99,-1.26556,+248.164,+4.18202,+5.91935
2019-04-21 13:33:00 GMT,+1742.12,+1621.4,+1045.36,+827.488,-1054.99,-1.24134,+248.108,+4.18335,+5.94415
2019-04-21 13:34:00 GMT,+1742.12,+1589.85,+1045.13,+858.463,-1054.99,-1.28331,+248.208,+4.18058,+5.9001
2019-04-21 13:35:00 GMT,+1676.23,+1536.12,+1005.77,+859.901,-1054.99,-1.24691,+248.585,+4.01743,+5.67628
2019-04-21 13:36:00 GMT,+1676.23,+1500.52,+1005.77,+896.713,-1056.18,-1.28774,+248.685,+4.01513,+5.62693
2019-04-21 13:37:00 GMT,+1676.23,+1500.85,+1005.84,+931.922,-1091.54,-1.3095,+248.738,+4.01387,+5.6265
2019-04-21 13:38:00 GMT,+1676.23,+1500.83,+1005.84,+960.157,-1119.74,-1.32047,+248.764,+4.01321,+5.62606
2019-04-21 13:39:00 GMT,+1676.23,+1500.5,+1005.78,+970.359,-1129.78,-1.32455,+248.774,+4.01287,+5.62546
2019-04-21 13:40:00 GMT,+1661.24,+1504.83,+996.777,+971.789,-1147.58,-1.30211,+248.936,+3.9748,+5.59494
2019-04-21 13:41:00 GMT,+1661.24,+1500.44,+996.8,+992.395,-1163.7,-1.31604,+248.968,+3.97404,+5.58854
2019-04-21 13:42:00 GMT,+1661.24,+1500.29,+996.792,+1004.63,-1175.81,-1.3209,+248.98,+3.97373,+5.58816
2019-04-21 13:43:00 GMT,+1661.24,+1501.15,+996.749,+1003.66,-1175.81,-1.31959,+248.977,+3.97374,+5.58935
2019-04-21 13:44:00 GMT,+1661.24,+1500.16,+996.768,+1010.84,-1181.94,-1.32337,+248.986,+3.97355,+5.58789
2019-04-21 13:45:00 GMT,+1713.56,+1530.97,+1028.14,+1021.83,-1181.94,-1.35096,+249.126,+4.09586,+5.7391
2019-04-21 13:46:00 GMT,+1713.56,+1559.44,+1028.29,+993.74,-1181.94,-1.31275,+249.036,+4.09821,+5.77862
2019-04-21 13:47:00 GMT,+1713.56,+1529.9,+1028.14,+1022.91,-1181.94,-1.35196,+249.129,+4.09581,+5.73761
2019-04-21 13:48:00 GMT,+1713.56,+1533.36,+1028.16,+1019.48,-1181.94,-1.34731,+249.118,+4.09609,+5.74242
2019-04-21 13:49:00 GMT,+1713.56,+1531.16,+1028.13,+1021.61,-1181.94,-1.3502,+249.125,+4.09588,+5.73936
2019-04-21 13:50:00 GMT,+1820.69,+1626.43,+1092.5,+1012.3,-1181.94,-1.35834,+248.921,+4.3554,+6.10269
2019-04-21 13:51:00 GMT,+1820.69,+1534.07,+1091.86,+1103.03,-1181.94,-1.48193,+249.212,+4.34721,+5.97428
2019-04-21 13:52:00 GMT,+1820.69,+1557.15,+1092.54,+1081.69,-1181.94,-1.45274,+249.139,+4.34989,+6.00624
2019-04-21 13:53:00 GMT,+1820.69,+1528.31,+1092.24,+1109.75,-1181.94,-1.491,+249.23,+4.34723,+5.96621
2019-04-21 13:54:00 GMT,+1820.69,+1539.49,+1092.48,+1099.17,-1181.94,-1.47655,+249.195,+4.3484,+5.98172
2019-04-21 13:55:00 GMT,+1967.33,+1659.01,+1180.51,+1097.11,-1181.94,-1.48229,+248.837,+4.7053,+6.46694
2019-04-21 13:56:00 GMT,+1967.33,+1672.13,+1180.5,+1083.91,-1181.94,-1.49148,+248.865,+4.70441,+6.48397
2019-04-21 13:57:00 GMT,+1967.33,+1658.46,+1180.41,+1097.37,-1181.94,-1.50825,+248.904,+4.70322,+6.46498
2019-04-21 13:58:00 GMT,+1967.33,+1673.11,+1180.49,+1082.92,-1181.94,-1.48856,+248.858,+4.70459,+6.48541
2019-04-21 13:59:00 GMT,+1967.33,+1637.46,+1180.43,+1118.43,-1181.94,-1.53128,+248.956,+4.70185,+6.43592
2019-04-21 14:00:00 GMT,+2161.31,+1524.18,+1296.9,+1104.06,-898.953,-1.63152,+248.668,+5.17104,+6.71254
2019-04-21 14:01:00 GMT,+2161.31,+1501.38,+1296.65,+1126.26,-898.953,-1.66174,+248.74,+5.16862,+6.68072
2019-04-21 14:02:00 GMT,+2161.31,+1500.29,+1296.8,+1139.9,-911.085,-1.67645,+248.772,+5.16778,+6.67865
2019-04-21 14:03:00 GMT,+2161.31,+1514.96,+1296.88,+1125.4,-911.085,-1.65671,+248.726,+5.16922,+6.69913
2019-04-21 14:04:00 GMT,+2161.31,+1524.77,+1296.85,+1115.51,-911.085,-1.64326,+248.695,+5.1701,+6.71285
2019-04-21 14:05:00 GMT,+2349.61,+1645.84,+1409.8,+1145.04,-911.085,-1.86838,+248.582,+5.61648,+7.29026
2019-04-21 14:06:00 GMT,+2349.61,+1659.18,+1409.85,+1131.8,-911.085,-1.85038,+248.54,+5.61788,+7.30898
2019-04-21 14:07:00 GMT,+2349.61,+1654.61,+1409.74,+1136.09,-911.085,-1.85624,+248.555,+5.61729,+7.30259
2019-04-21 14:08:00 GMT,+2349.61,+1623.79,+1409.8,+1167.1,-911.085,-1.89074,+248.633,+5.61493,+7.25972
2019-04-21 14:09:00 GMT,+2349.61,+1635.02,+1409.84,+1155.94,-911.085,-1.87557,+248.597,+5.61609,+7.27546
2019-04-21 14:10:00 GMT,+2478.34,+1500.67,+1487,+1160.36,-678.354,-2.13428,+248.469,+5.92125,+7.3838
2019-04-21 14:11:00 GMT,+2478.34,+1500.13,+1487.01,+1166.63,-684.063,-2.14118,+248.484,+5.92069,+7.38276
2019-04-21 14:12:00 GMT,+2478.34,+1504.05,+1487.03,+1162.75,-684.063,-2.13591,+248.472,+5.92112,+7.38827
2019-04-21 14:13:00 GMT,+2478.34,+1510.89,+1487.05,+1155.95,-684.063,-2.12668,+248.45,+5.92185,+7.39787
2019-04-21 14:14:00 GMT,+2478.34,+1502.54,+1486.95,+1164.06,-684.063,-2.13771,+248.477,+5.92087,+7.38616
2019-04-21 14:15:00 GMT,+2582.27,+1570.29,+1549.37,+1179.63,-684.063,-2.29048,+248.418,+6.16586,+7.70782
2019-04-21 14:16:00 GMT,+2582.27,+1583.25,+1549.44,+1166.84,-684.063,-2.27312,+248.377,+6.16734,+7.72605
2019-04-21 14:17:00 GMT,+2582.27,+1575.17,+1549.31,+1174.57,-684.063,-2.28365,+248.402,+6.16631,+7.71471
2019-04-21 14:18:00 GMT,+2582.27,+1588.05,+1549.44,+1162.04,-684.063,-2.26661,+248.362,+6.16785,+7.73279
2019-04-21 14:19:00 GMT,+2582.27,+1601.08,+1549.51,+1149.23,-684.063,-2.26149,+248.353,+6.16817,+7.75042
2019-04-21 14:20:00 GMT,+2625.7,+1631.9,+1575.42,+1152.72,-684.063,-2.37608,+248.382,+6.26726,+7.88796
2019-04-21 14:21:00 GMT,+2625.7,+1632.1,+1575.42,+1152.52,-684.063,-2.37581,+248.382,+6.26728,+7.88824
2019-04-21 14:22:00 GMT,+2625.7,+1609.37,+1575.43,+1175.3,-684.063,-2.40324,+248.445,+6.26515,+7.85642
2019-04-21 14:23:00 GMT,+2625.7,+1617.28,+1575.47,+1167.47,-684.063,-2.39263,+248.42,+6.26605,+7.86754
2019-04-21 14:24:00 GMT,+2625.7,+1609.09,+1575.37,+1175.39,-684.063,-2.40339,+248.445,+6.26504,+7.85604
2019-04-21 14:25:00 GMT,+2568.89,+1580.07,+1541.42,+1159.32,-684.063,-2.31566,+248.488,+6.13129,+7.69033
2019-04-21 14:26:00 GMT,+2568.89,+1595.98,+1541.43,+1143.45,-684.063,-2.29413,+248.438,+6.13301,+7.71271
2019-04-21 14:27:00 GMT,+2568.89,+1583.96,+1541.26,+1155.02,-684.063,-2.30987,+248.476,+6.13152,+7.69585
2019-04-21 14:28:00 GMT,+2568.89,+1593.4,+1541.39,+1145.93,-684.063,-2.29749,+248.446,+6.13268,+7.70908
2019-04-21 14:29:00 GMT,+2568.89,+1587.89,+1541.3,+1151.2,-684.063,-2.30467,+248.464,+6.13198,+7.70136
2019-04-21 14:30:00 GMT,+2572.33,+1596.92,+1543.41,+1145.03,-684.063,-2.2717,+248.534,+6.13949,+7.71792
2019-04-21 14:31:00 GMT,+2572.33,+1610.8,+1543.49,+1131.35,-684.063,-2.25313,+248.49,+6.14106,+7.73741
2019-04-21 14:32:00 GMT,+2572.33,+1622.63,+1543.4,+1119.29,-684.063,-2.23694,+248.454,+6.14221,+7.75408
2019-04-21 14:33:00 GMT,+2572.33,+1619.45,+1543.38,+1122.42,-684.063,-2.24119,+248.464,+6.14185,+7.74961
2019-04-21 14:34:00 GMT,+2572.33,+1617.64,+1543.39,+1124.26,-684.063,-2.24367,+248.469,+6.14166,+7.74706
2019-04-21 14:35:00 GMT,+2557,+1599.46,+1534.2,+1130.2,-684.063,-2.20204,+248.569,+6.10404,+7.6853
2019-04-21 14:36:00 GMT,+2557,+1506.45,+1534.74,+798.944,-258.204,-2.11039,+248.413,+6.11245,+7.5629
2019-04-21 14:37:00 GMT,+2557,+1503.47,+1534.19,+800.293,-258.204,-2.11253,+248.422,+6.11148,+7.55891
2019-04-21 14:38:00 GMT,+2557,+1519.23,+1534.19,+784.537,-258.204,-2.09502,+248.382,+6.11281,+7.58086
2019-04-21 14:39:00 GMT,+2557,+1500.63,+1534.24,+824.974,-279.869,-2.13567,+248.473,+6.10965,+7.55409
2019-04-21 14:40:00 GMT,+2551.81,+1501.36,+1531.25,+905.884,-365.324,-2.1515,+248.593,+6.09395,+7.54048
2019-04-21 14:41:00 GMT,+2551.81,+1539,+1531.26,+868.232,-365.324,-2.10044,+248.475,+6.09797,+7.59334
2019-04-21 14:42:00 GMT,+2551.81,+1501.02,+1531.15,+930.269,-389.654,-2.16855,+248.63,+6.09241,+7.53935
2019-04-21 14:43:00 GMT,+2551.81,+1553.98,+1531.34,+877.775,-389.654,-2.09728,+248.464,+6.09826,+7.61368
2019-04-21 14:44:00 GMT,+2551.81,+1558.67,+1531.11,+872.485,-389.654,-2.09017,+248.449,+6.09849,+7.62034
2019-04-21 14:45:00 GMT,+2566.09,+1558.91,+1539.65,+883.616,-389.654,-2.09691,+248.455,+6.13232,+7.65158
2019-04-21 14:46:00 GMT,+2566.09,+1552.65,+1539.62,+889.793,-389.654,-2.1053,+248.475,+6.13161,+7.64279
2019-04-21 14:47:00 GMT,+2566.09,+1551.52,+1539.65,+890.989,-389.654,-2.10692,+248.479,+6.13152,+7.64119
2019-04-21 14:48:00 GMT,+2566.09,+1557.18,+1539.68,+885.413,-389.654,-2.09934,+248.461,+6.13217,+7.64914
2019-04-21 14:49:00 GMT,+2566.09,+1536.15,+1539.65,+906.387,-389.654,-2.12757,+248.526,+6.12991,+7.6196
2019-04-21 14:50:00 GMT,+2594.23,+1558.09,+1556.59,+907.078,-389.654,-2.10104,+248.515,+6.19824,+7.70968
2019-04-21 14:51:00 GMT,+2594.23,+1544.07,+1556.54,+920.988,-389.654,-2.11865,+248.556,+6.19679,+7.69005
2019-04-21 14:52:00 GMT,+2594.23,+1501.72,+1556.74,+1001.76,-427.528,-2.18,+248.687,+6.1924,+7.63066
2019-04-21 14:53:00 GMT,+2594.23,+1502.68,+1556.55,+1000.24,-427.528,-2.17806,+248.684,+6.19228,+7.63208
2019-04-21 14:54:00 GMT,+2594.23,+1500.29,+1556.57,+1014.19,-439.003,-2.18941,+248.708,+6.19139,+7.62838
2019-04-21 14:55:00 GMT,+2586.83,+1519.25,+1552.2,+1004,-453.52,-2.15471,+248.609,+6.17706,+7.63996
2019-04-21 14:56:00 GMT,+2586.83,+1509.99,+1552.05,+1012.86,-453.52,-2.16679,+248.638,+6.17588,+7.627
2019-04-21 14:57:00 GMT,+2586.83,+1500.16,+1552.1,+1023.03,-453.724,-2.18052,+248.669,+6.17487,+7.61317
2019-04-21 14:58:00 GMT,+2586.83,+1500.59,+1552.13,+1036.2,-467.236,-2.19138,+248.692,+6.174,+7.61329
2019-04-21 14:59:00 GMT,+2586.83,+1500.71,+1552.18,+1064.13,-495.14,-2.21083,+248.733,+6.17246,+7.61265
2019-04-21 15:00:00 GMT,+2546.97,+1512.41,+1528.26,+1059.29,-533.938,-2.17536,+248.689,+6.07906,+7.5425
2019-04-21 15:01:00 GMT,+2546.97,+1514.78,+1528.2,+1056.77,-533.938,-2.17196,+248.682,+6.07924,+7.54583
2019-04-21 15:02:00 GMT,+2546.97,+1500.31,+1528.19,+1075.73,-538.436,-2.19544,+248.736,+6.07739,+7.52538
2019-04-21 15:03:00 GMT,+2546.97,+1500.29,+1528.22,+1088.15,-550.773,-2.20498,+248.756,+6.07664,+7.52496
2019-04-21 15:04:00 GMT,+2546.97,+1503.73,+1528.2,+1084.67,-550.773,-2.20027,+248.745,+6.07699,+7.52978
2019-04-21 15:05:00 GMT,+2540.13,+1499.83,+1524.08,+1091.87,-559.593,-2.1979,+248.745,+6.06073,+7.50972
2019-04-21 15:06:00 GMT,+2540.13,+1506.46,+1524.12,+1085.34,-559.593,-2.18902,+248.724,+6.06147,+7.519
2019-04-21 15:07:00 GMT,+2540.13,+1500.57,+1524.11,+1104.77,-573.15,-2.20916,+248.769,+6.05983,+7.51023
2019-04-21 15:08:00 GMT,+2540.13,+1500.42,+1524.15,+1131.54,-599.63,-2.22861,+248.81,+6.05831,+7.50922
2019-04-21 15:09:00 GMT,+2540.13,+1507.55,+1524.12,+1124.29,-599.63,-2.2188,+248.788,+6.05902,+7.51924
2019-04-21 15:10:00 GMT,+2608.68,+1548.84,+1565.14,+1137.58,-599.63,-2.27832,+248.614,+6.22482,+7.72993
2019-04-21 15:11:00 GMT,+2608.68,+1552.72,+1565.23,+1133.92,-599.63,-2.27329,+248.602,+6.22534,+7.73533
2019-04-21 15:12:00 GMT,+2608.68,+1569.79,+1565.31,+1117.06,-599.63,-2.25036,+248.549,+6.22728,+7.7593
2019-04-21 15:13:00 GMT,+2608.68,+1573.47,+1565.23,+1113.17,-599.63,-2.2451,+248.537,+6.22758,+7.7645
2019-04-21 15:14:00 GMT,+2608.68,+1579.31,+1565.25,+1107.36,-599.63,-2.2372,+248.519,+6.22823,+7.77271
2019-04-21 15:15:00 GMT,+2601.68,+1560.53,+1560.96,+1120.31,-599.63,-2.22241,+248.612,+6.20972,+7.72907
2019-04-21 15:16:00 GMT,+2601.68,+1547.2,+1560.92,+1133.56,-599.63,-2.24041,+248.654,+6.20825,+7.71036
2019-04-21 15:17:00 GMT,+2601.68,+1518.07,+1561.01,+1162.94,-599.63,-2.27858,+248.741,+6.20539,+7.66952
2019-04-21 15:18:00 GMT,+2601.68,+1523.97,+1561.04,+1157.1,-599.63,-2.27065,+248.722,+6.20606,+7.67781
2019-04-21 15:19:00 GMT,+2601.68,+1528.2,+1561.03,+1152.84,-599.63,-2.26486,+248.709,+6.2065,+7.68375
2019-04-21 15:20:00 GMT,+2525.84,+1500.04,+1515.5,+1156.71,-636.083,-2.14566,+248.865,+6.02523,+7.47417
2019-04-21 15:21:00 GMT,+2525.84,+1517.99,+1515.61,+1139.05,-636.083,-2.12161,+248.809,+6.02724,+7.49929
2019-04-21 15:22:00 GMT,+2525.84,+1527.8,+1515.57,+1129.11,-636.083,-2.10812,+248.778,+6.02821,+7.51306
2019-04-21 15:23:00 GMT,+2525.84,+1511.66,+1515.41,+1144.83,-636.083,-2.12954,+248.828,+6.02632,+7.49048
2019-04-21 15:24:00 GMT,+2525.84,+1501.1,+1515.44,+1155.48,-636.083,-2.144,+248.861,+6.02526,+7.47567
2019-04-21 15:25:00 GMT,+2387.32,+1500.36,+1432.4,+1161.41,-751.874,-1.88717,+248.964,+5.6991,+7.16612
2019-04-21 15:26:00 GMT,+2387.32,+1514.49,+1432.39,+1147.23,-751.874,-1.86802,+248.92,+5.70049,+7.1859
2019-04-21 15:27:00 GMT,+2387.32,+1519.28,+1432.39,+1142.44,-751.874,-1.86168,+248.906,+5.70096,+7.1926
2019-04-21 15:28:00 GMT,+2387.32,+1510.54,+1432.34,+1151.05,-751.874,-1.87342,+248.933,+5.70002,+7.18038
2019-04-21 15:29:00 GMT,+2387.32,+1520.65,+1432.39,+1141.07,-751.874,-1.85989,+248.901,+5.70109,+7.19451
2019-04-21 15:30:00 GMT,+2241.68,+1500.22,+1345.02,+1147.28,-854.116,-1.68908,+249.056,+5.35403,+6.84456
2019-04-21 15:31:00 GMT,+2241.68,+1501.87,+1345.02,+1145.62,-854.116,-1.68683,+249.051,+5.35418,+6.84687
2019-04-21 15:32:00 GMT,+2241.68,+1508.11,+1345.05,+1139.45,-854.116,-1.67842,+249.031,+5.35481,+6.85557
2019-04-21 15:33:00 GMT,+2241.68,+1512.22,+1345.04,+1135.31,-854.116,-1.67278,+249.018,+5.35519,+6.86131
2019-04-21 15:34:00 GMT,+2241.68,+1519.11,+1345.05,+1128.46,-854.116,-1.66344,+248.997,+5.35587,+6.87092
2019-04-21 15:35:00 GMT,+2084.14,+1500.15,+1250.49,+1129.29,-962.127,-1.4497,+248.936,+4.98545,+6.50295
2019-04-21 15:36:00 GMT,+2084.14,+1511.28,+1250.55,+1118.33,-962.127,-1.43475,+248.901,+4.98654,+6.51846
2019-04-21 15:37:00 GMT,+2084.14,+1514.21,+1250.5,+1115.28,-962.127,-1.43061,+248.892,+4.98674,+6.52255
2019-04-21 15:38:00 GMT,+2084.14,+1518.94,+1250.51,+1110.57,-962.127,-1.42418,+248.877,+4.98718,+6.52915
2019-04-21 15:39:00 GMT,+2084.14,+1525.53,+1250.52,+1104.01,-962.127,-1.41524,+248.856,+4.9878,+6.53834
2019-04-21 15:40:00 GMT,+1929.54,+1506.22,+1157.74,+1097.03,-1059.61,-1.37654,+249.112,+4.61332,+6.17199
2019-04-21 15:41:00 GMT,+1929.54,+1507.53,+1157.73,+1095.73,-1059.61,-1.37476,+249.108,+4.61343,+6.1738
2019-04-21 15:42:00 GMT,+1929.54,+1500.18,+1157.73,+1103.24,-1059.78,-1.38491,+249.131,+4.61279,+6.16357
2019-04-21 15:43:00 GMT,+1929.54,+1515.79,+1157.82,+1087.86,-1059.78,-1.36394,+249.082,+4.61422,+6.18527
2019-04-21 15:44:00 GMT,+1929.54,+1531.51,+1157.82,+1072.14,-1059.78,-1.34252,+249.033,+4.61555,+6.20716
2019-04-21 15:45:00 GMT,+1767.78,+1506.56,+1060.68,+1062.37,-1154.68,-1.35527,+249.27,+4.22346,+5.81988
2019-04-21 15:46:00 GMT,+1767.78,+1510.53,+1060.69,+1058.43,-1154.68,-1.3499,+249.258,+4.22378,+5.8254
2019-04-21 15:47:00 GMT,+1767.78,+1515.96,+1060.7,+1053.02,-1154.68,-1.34253,+249.241,+4.22421,+5.83293
2019-04-21 15:48:00 GMT,+1767.78,+1535.85,+1060.78,+1033.33,-1154.68,-1.3157,+249.178,+4.22586,+5.86054
2019-04-21 15:49:00 GMT,+1767.78,+1543.88,+1060.71,+1025.13,-1154.68,-1.30456,+249.153,+4.22641,+5.87171
2019-04-21 15:50:00 GMT,+1659.8,+1500.12,+995.886,+1020.85,-1193.11,-1.2733,+249.198,+3.96783,+5.57915
2019-04-21 15:51:00 GMT,+1659.8,+1505.51,+995.907,+1015.5,-1193.11,-1.26603,+249.181,+3.96825,+5.58663
2019-04-21 15:52:00 GMT,+1659.8,+1509.65,+995.9,+1011.35,-1193.11,-1.26038,+249.168,+3.96855,+5.59238
2019-04-21 15:53:00 GMT,+1659.8,+1518.65,+995.926,+1002.41,-1193.11,-1.24822,+249.14,+3.96925,+5.60486
2019-04-21 15:54:00 GMT,+1659.8,+1527.41,+995.925,+993.653,-1193.11,-1.2363,+249.112,+3.96989,+5.61701
2019-04-21 15:55:00 GMT,+1651.4,+1527.89,+990.846,+986.35,-1193.11,-1.26739,+248.945,+3.95164,+5.60385
2019-04-21 15:56:00 GMT,+1651.4,+1546.09,+990.938,+968.376,-1193.11,-1.24296,+248.888,+3.9531,+5.62913
2019-04-21 15:57:00 GMT,+1651.4,+1560.94,+990.921,+953.48,-1193.11,-1.22273,+248.841,+3.95418,+5.64978
2019-04-21 15:58:00 GMT,+1651.4,+1572.59,+990.903,+941.793,-1193.11,-1.20686,+248.804,+3.95502,+5.66597
2019-04-21 15:59:00 GMT,+1651.4,+1590.93,+990.935,+923.525,-1193.11,-1.18204,+248.746,+3.95643,+5.69149
2019-04-21 16:00:00 GMT,+1736.16,+1666.94,+1041.7,+915.105,-1193.11,-1.27197,+248.421,+4.16262,+5.98536
2019-04-21 16:01:00 GMT,+1736.16,+1673.13,+1041.72,+908.974,-1193.11,-1.26366,+248.402,+4.16314,+5.99401
2019-04-21 16:02:00 GMT,+1736.16,+1682.63,+1041.74,+899.513,-1193.11,-1.25082,+248.371,+4.16391,+6.00727
2019-04-21 16:03:00 GMT,+1736.16,+1693.28,+1041.87,+889.226,-1193.11,-1.24691,+248.362,+4.16426,+6.02169
2019-04-21 16:04:00 GMT,+1736.16,+1501.28,+1041.79,+881.609,-993.717,-1.25836,+248.397,+4.16458,+5.76339
2019-04-21 16:05:00 GMT,+1740.43,+1517.14,+1044.26,+868.928,-993.717,-1.32546,+248.368,+4.17354,+5.79572
2019-04-21 16:06:00 GMT,+1740.43,+1528.96,+1044.54,+857.878,-993.717,-1.32676,+248.373,+4.17371,+5.81144
2019-04-21 16:07:00 GMT,+1740.43,+1541.83,+1044.43,+844.685,-993.717,-1.34093,+248.413,+4.17249,+5.82805
2019-04-21 16:08:00 GMT,+1740.43,+1558.57,+1044.53,+828.252,-993.717,-1.33559,+248.404,+4.17276,+5.85059
2019-04-21 16:09:00 GMT,+1740.43,+1572.03,+1044.32,+814.181,-993.717,-1.31662,+248.361,+4.17356,+5.8694
2019-04-21 16:10:00 GMT,+1710.41,+1563,+1026.25,+799.044,-993.717,-1.31086,+248.352,+4.10164,+5.79256
2019-04-21 16:11:00 GMT,+1710.41,+1582.84,+1026.33,+779.409,-993.717,-1.28426,+248.289,+4.10327,+5.82022
2019-04-21 16:12:00 GMT,+1710.41,+1597.55,+1026.31,+764.644,-993.717,-1.26427,+248.242,+4.10438,+5.84075
2019-04-21 16:13:00 GMT,+1710.41,+1615.35,+1026.32,+746.875,-993.717,-1.2402,+248.185,+4.10577,+5.8656
2019-04-21 16:14:00 GMT,+1710.41,+1636.01,+1026.33,+726.236,-993.717,-1.21225,+248.119,+4.1074,+5.89446
2019-04-21 16:15:00 GMT,+1707.44,+1641.89,+1024.47,+717.799,-993.717,-1.20024,+248.225,+4.09868,+5.89325
2019-04-21 16:16:00 GMT,+1707.44,+1660.41,+1024.54,+699.438,-993.717,-1.17535,+248.166,+4.10021,+5.91911
2019-04-21 16:17:00 GMT,+1707.44,+1677.72,+1024.53,+682.108,-993.717,-1.15186,+248.111,+4.10156,+5.94331
2019-04-21 16:18:00 GMT,+1707.44,+1693.85,+1024.58,+666.138,-993.717,-1.14101,+248.087,+4.10218,+5.96536
2019-04-21 16:19:00 GMT,+1707.44,+1504.22,+1024.69,+855.983,-993.717,-1.33228,+248.554,+4.09144,+5.70292
2019-04-21 16:20:00 GMT,+1711.51,+1517,+1026.91,+845.932,-993.717,-1.34631,+248.476,+4.10177,+5.73091
2019-04-21 16:21:00 GMT,+1711.51,+1533.94,+1026.98,+829.17,-993.717,-1.32359,+248.422,+4.10315,+5.75451
2019-04-21 16:22:00 GMT,+1711.51,+1546.48,+1026.96,+816.578,-993.717,-1.30653,+248.382,+4.10409,+5.77199
2019-04-21 16:23:00 GMT,+1711.51,+1567.74,+1027,+795.415,-993.717,-1.27785,+248.314,+4.10577,+5.80162
2019-04-21 16:24:00 GMT,+1711.51,+1580.88,+1026.96,+782.183,-993.717,-1.25993,+248.272,+4.10674,+5.81996
2019-04-21 16:25:00 GMT,+1686.75,+1577.85,+1012.05,+765.267,-993.717,-1.23422,+248.264,+4.04787,+5.7622
2019-04-21 16:26:00 GMT,+1686.75,+1595.18,+1012.12,+748.113,-993.717,-1.21098,+248.208,+4.04929,+5.78638
2019-04-21 16:27:00 GMT,+1686.75,+1615.9,+1012.13,+727.426,-993.717,-1.18295,+248.142,+4.0509,+5.8153
2019-04-21 16:28:00 GMT,+1686.75,+1629.44,+1012.1,+713.812,-993.717,-1.1645,+248.099,+4.05191,+5.83421
2019-04-21 16:29:00 GMT,+1686.75,+1647.11,+1012.12,+696.175,-993.717,-1.1406,+248.043,+4.0533,+5.8589
2019-04-21 16:30:00 GMT,+1699.44,+1677.02,+1019.67,+676.252,-993.717,-1.24913,+248.144,+4.07933,+5.92587
2019-04-21 16:31:00 GMT,+1699.44,+1698.47,+1019.88,+655.353,-993.717,-1.24177,+248.127,+4.07992,+5.95494
2019-04-21 16:32:00 GMT,+1699.44,+1501.1,+1019.83,+628.809,-769.875,-1.22419,+248.094,+4.08212,+5.69027
2019-04-21 16:33:00 GMT,+1699.44,+1522.08,+1019.74,+607.523,-769.875,-1.19538,+248.027,+4.08362,+5.71955
2019-04-21 16:34:00 GMT,+1699.44,+1534.93,+1019.71,+594.603,-769.875,-1.17787,+247.986,+4.08458,+5.73749
2019-04-21 16:35:00 GMT,+1778.22,+1618.97,+1066.93,+573.466,-769.875,-1.31468,+247.893,+4.27205,+6.02542
2019-04-21 16:36:00 GMT,+1778.22,+1645.57,+1067.53,+548.379,-769.875,-1.35985,+248,+4.2697,+6.05922
2019-04-21 16:37:00 GMT,+1778.22,+1671.02,+1067.03,+521.675,-769.875,-1.34003,+247.959,+4.27005,+6.09419
2019-04-21 16:38:00 GMT,+1778.22,+1694.15,+1067,+498.455,-769.875,-1.3086,+247.885,+4.27189,+6.12659
2019-04-21 16:39:00 GMT,+1778.22,+1500.45,+1066.99,+474.924,-552.612,-1.28918,+247.847,+4.27437,+5.8667
2019-04-21 16:40:00 GMT,+1983.45,+1687.19,+1190.07,+452.187,-552.612,-1.57412,+247.743,+4.76192,+6.57026
2019-04-21 16:41:00 GMT,+1983.45,+1501.22,+1190.32,+430.737,-344.658,-1.58254,+247.755,+4.76339,+6.31987
2019-04-21 16:42:00 GMT,+1983.45,+1516.82,+1190.24,+414.925,-344.658,-1.58233,+247.744,+4.76337,+6.34116
2019-04-21 16:43:00 GMT,+1983.45,+1538.66,+1190.12,+392.875,-344.658,-1.5524,+247.674,+4.76512,+6.37178
2019-04-21 16:44:00 GMT,+1983.45,+1558.71,+1190.11,+372.811,-344.658,-1.52526,+247.61,+4.76687,+6.39991
2019-04-21 16:45:00 GMT,+2201.41,+1500.08,+1320.85,+355.628,-94.5549,-1.93948,+247.709,+5.27902,+6.79971
2019-04-21 16:46:00 GMT,+2201.41,+1523.69,+1320.84,+331.973,-94.5549,-1.91194,+247.644,+5.28088,+6.8327
2019-04-21 16:47:00 GMT,+2201.41,+1543.24,+1320.91,+312.568,-94.5549,-1.90606,+247.624,+5.28136,+6.85944
2019-04-21 16:48:00 GMT,+2201.41,+1559.98,+1320.94,+295.876,-94.5549,-1.91073,+247.622,+5.28113,+6.88212
2019-04-21 16:49:00 GMT,+2201.41,+1584.46,+1320.95,+271.446,-94.5549,-1.91452,+247.622,+5.2808,+6.91517
2019-04-21 16:50:00 GMT,+2411.74,+1678.61,+1447.05,+250.785,-0,-2.23876,+247.538,+5.77783,+7.50888
