# file...... output/LOAD46_data.csv
# date...... Sat May  7 09:16:15 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD46:base_power_A, Bus817:measured_power.real, Bus817:measured_power.imag, inv_46_sol:VA_Out.real, inv_46_batt:VA_Out.real, Bus817:measured_voltage_A.real, Bus817:measured_voltage_A.imag, Bus817:measured_current_A.real, Bus817:measured_current_A.imag, batt_46:state_of_charge
2019-04-21 00:55:00 GMT,+4092.61,+2906.24,+2455.57,+8.18774,+359.65,+205.555,-105.51,+7.28133,-15.6835,+0.495262
2019-04-21 00:56:00 GMT,+4092.61,+2910.7,+2455.57,+3.74313,+359.65,+205.536,-105.506,+7.28725,-15.6878,+0.495136
2019-04-21 00:57:00 GMT,+4092.61,+2914.44,+2455.57,+0,+359.65,+205.52,-105.503,+7.29222,-15.6915,+0.495009
2019-04-21 00:58:00 GMT,+4092.61,+2914.44,+2455.57,+0,+359.65,+205.52,-105.503,+7.29222,-15.6915,+0.494882
2019-04-21 00:59:00 GMT,+4092.61,+2911.83,+2455.57,+2.60582,+359.65,+205.531,-105.505,+7.28876,-15.689,+0.494756
2019-04-21 01:00:00 GMT,+4111.44,+2926.93,+2466.86,+2.57009,+359.65,+205.688,-105.564,+7.32056,-15.7503,+0.494629
2019-04-21 01:01:00 GMT,+4111.44,+2928.04,+2466.86,+1.4599,+359.65,+205.684,-105.563,+7.32204,-15.7514,+0.494502
2019-04-21 01:02:00 GMT,+4111.44,+2929.49,+2466.86,+0.0116787,+359.65,+205.678,-105.562,+7.32396,-15.7528,+0.494376
2019-04-21 01:03:00 GMT,+4111.44,+2929.5,+2466.86,+0,+359.65,+205.677,-105.562,+7.32398,-15.7528,+0.494249
2019-04-21 01:04:00 GMT,+4111.44,+2929.5,+2466.86,+0,+359.65,+205.677,-105.562,+7.32398,-15.7528,+0.494122
2019-04-21 01:05:00 GMT,+4131.26,+2945.35,+2478.75,+0,+359.65,+205.743,-105.567,+7.36127,-15.8249,+0.493996
2019-04-21 01:06:00 GMT,+4131.26,+2945.35,+2478.75,+0,+359.65,+205.743,-105.567,+7.36127,-15.8249,+0.493869
2019-04-21 01:07:00 GMT,+4131.26,+2945.35,+2478.75,+0,+359.65,+205.743,-105.567,+7.36127,-15.8249,+0.493742
2019-04-21 01:08:00 GMT,+4131.26,+2945.35,+2478.75,+0,+359.65,+205.743,-105.567,+7.36127,-15.8249,+0.493616
2019-04-21 01:09:00 GMT,+4131.26,+2945.35,+2478.75,+0,+359.65,+205.743,-105.567,+7.36127,-15.8249,+0.493489
2019-04-21 01:10:00 GMT,+4101,+2921.15,+2460.6,+0,+359.65,+205.559,-105.466,+7.31104,-15.7213,+0.493362
2019-04-21 01:11:00 GMT,+4101,+2921.15,+2460.6,+0,+359.65,+205.559,-105.466,+7.31104,-15.7213,+0.493236
2019-04-21 01:12:00 GMT,+4101,+2921.15,+2460.6,+0,+359.65,+205.559,-105.466,+7.31104,-15.7213,+0.493109
2019-04-21 01:13:00 GMT,+4101,+2921.15,+2460.6,+0,+359.65,+205.559,-105.466,+7.31104,-15.7213,+0.492982
2019-04-21 01:14:00 GMT,+4101,+2921.15,+2460.6,+0,+359.65,+205.559,-105.466,+7.31104,-15.7213,+0.492856
2019-04-21 01:15:00 GMT,+4122.8,+2938.59,+2473.68,+0,+359.65,+205.652,-105.542,+7.34689,-15.799,+0.492729
2019-04-21 01:16:00 GMT,+4122.8,+2938.59,+2473.68,+0,+359.65,+205.652,-105.542,+7.34689,-15.799,+0.492603
2019-04-21 01:17:00 GMT,+4122.8,+2938.59,+2473.68,+0,+359.65,+205.652,-105.542,+7.34689,-15.799,+0.492476
2019-04-21 01:18:00 GMT,+4122.8,+2938.59,+2473.68,+0,+359.65,+205.652,-105.542,+7.34689,-15.799,+0.492349
2019-04-21 01:19:00 GMT,+4122.8,+2938.59,+2473.68,+0,+359.65,+205.652,-105.542,+7.34689,-15.799,+0.492223
2019-04-21 01:20:00 GMT,+4151.42,+2961.49,+2490.85,+0,+359.65,+205.574,-105.516,+7.40288,-15.9163,+0.492096
2019-04-21 01:21:00 GMT,+4151.42,+2961.49,+2490.85,+0,+359.65,+205.574,-105.516,+7.40288,-15.9163,+0.491969
2019-04-21 01:22:00 GMT,+4151.42,+2961.49,+2490.85,+0,+359.65,+205.574,-105.516,+7.40288,-15.9163,+0.491843
2019-04-21 01:23:00 GMT,+4151.42,+2961.49,+2490.85,+0,+359.65,+205.574,-105.516,+7.40288,-15.9163,+0.491716
2019-04-21 01:24:00 GMT,+4151.42,+2961.49,+2490.85,+0,+359.65,+205.574,-105.516,+7.40288,-15.9163,+0.491589
2019-04-21 01:25:00 GMT,+4118.34,+2935.02,+2471,+0,+359.65,+205.674,-105.67,+7.32889,-15.7796,+0.491463
2019-04-21 01:26:00 GMT,+4118.34,+2935.02,+2471,+0,+359.65,+205.674,-105.67,+7.32889,-15.7796,+0.491336
2019-04-21 01:27:00 GMT,+4118.34,+2935.02,+2471,+0,+359.65,+205.674,-105.67,+7.32889,-15.7796,+0.491209
2019-04-21 01:28:00 GMT,+4118.34,+2935.02,+2471,+0,+359.65,+205.674,-105.67,+7.32889,-15.7796,+0.491083
2019-04-21 01:29:00 GMT,+4118.34,+2935.02,+2471,+0,+359.65,+205.674,-105.67,+7.32889,-15.7796,+0.490956
2019-04-21 01:30:00 GMT,+4038.55,+2871.19,+2423.13,+0,+359.65,+205.701,-105.803,+7.16821,-15.4669,+0.490829
2019-04-21 01:31:00 GMT,+4038.55,+2871.19,+2423.13,+0,+359.65,+205.701,-105.803,+7.16821,-15.4669,+0.490703
2019-04-21 01:32:00 GMT,+4038.55,+2871.19,+2423.13,+0,+359.65,+205.701,-105.803,+7.16821,-15.4669,+0.490576
2019-04-21 01:33:00 GMT,+4038.55,+2871.19,+2423.13,+0,+359.65,+205.701,-105.803,+7.16821,-15.4669,+0.490449
2019-04-21 01:34:00 GMT,+4038.55,+2871.19,+2423.13,+0,+359.65,+205.701,-105.803,+7.16821,-15.4669,+0.490323
2019-04-21 01:35:00 GMT,+3957.45,+2806.31,+2374.47,+0,+359.65,+205.574,-105.815,+7.01381,-15.1606,+0.490196
2019-04-21 01:36:00 GMT,+3957.45,+2806.31,+2374.47,+0,+359.65,+205.574,-105.815,+7.01381,-15.1606,+0.49007
2019-04-21 01:37:00 GMT,+3957.45,+2806.31,+2374.47,+0,+359.65,+205.574,-105.815,+7.01381,-15.1606,+0.489943
2019-04-21 01:38:00 GMT,+3957.45,+2806.31,+2374.47,+0,+359.65,+205.574,-105.815,+7.01381,-15.1606,+0.489816
2019-04-21 01:39:00 GMT,+3957.45,+2806.31,+2374.47,+0,+359.65,+205.574,-105.815,+7.01381,-15.1606,+0.48969
2019-04-21 01:40:00 GMT,+3913.02,+2770.77,+2347.81,+0,+359.65,+205.625,-105.868,+6.92624,-14.984,+0.489563
2019-04-21 01:41:00 GMT,+3913.02,+2770.77,+2347.81,+0,+359.65,+205.625,-105.868,+6.92624,-14.984,+0.489436
2019-04-21 01:42:00 GMT,+3913.02,+2770.77,+2347.81,+0,+359.65,+205.625,-105.868,+6.92624,-14.984,+0.48931
2019-04-21 01:43:00 GMT,+3913.02,+2770.77,+2347.81,+0,+359.65,+205.625,-105.868,+6.92624,-14.984,+0.489183
2019-04-21 01:44:00 GMT,+3913.02,+2770.77,+2347.81,+0,+359.65,+205.625,-105.868,+6.92624,-14.984,+0.489056
2019-04-21 01:45:00 GMT,+3892.78,+2754.57,+2335.67,+0,+359.65,+205.642,-105.9,+6.88581,-14.904,+0.48893
2019-04-21 01:46:00 GMT,+3892.78,+2754.57,+2335.67,+0,+359.65,+205.642,-105.9,+6.88581,-14.904,+0.488803
2019-04-21 01:47:00 GMT,+3892.78,+2754.57,+2335.67,+0,+359.65,+205.642,-105.9,+6.88581,-14.904,+0.488676
2019-04-21 01:48:00 GMT,+3892.78,+2754.57,+2335.67,+0,+359.65,+205.642,-105.9,+6.88581,-14.904,+0.48855
2019-04-21 01:49:00 GMT,+3892.78,+2754.57,+2335.67,+0,+359.65,+205.642,-105.9,+6.88581,-14.904,+0.488423
2019-04-21 01:50:00 GMT,+3868.62,+2735.24,+2321.17,+0,+359.65,+205.655,-105.863,+6.84287,-14.8091,+0.488296
2019-04-21 01:51:00 GMT,+3868.62,+2735.24,+2321.17,+0,+359.65,+205.655,-105.863,+6.84287,-14.8091,+0.48817
2019-04-21 01:52:00 GMT,+3868.62,+2735.24,+2321.17,+0,+359.65,+205.655,-105.863,+6.84287,-14.8091,+0.488043
2019-04-21 01:53:00 GMT,+3868.62,+2735.24,+2321.17,+0,+359.65,+205.655,-105.863,+6.84287,-14.8091,+0.487916
2019-04-21 01:54:00 GMT,+3868.62,+2735.24,+2321.17,+0,+359.65,+205.655,-105.863,+6.84287,-14.8091,+0.48779
2019-04-21 01:55:00 GMT,+3849.72,+2720.13,+2309.83,+0,+359.65,+205.707,-105.808,+6.81122,-14.7322,+0.487663
2019-04-21 01:56:00 GMT,+3849.72,+2720.13,+2309.83,+0,+359.65,+205.707,-105.808,+6.81122,-14.7322,+0.487537
2019-04-21 01:57:00 GMT,+3849.72,+2720.13,+2309.83,+0,+359.65,+205.707,-105.808,+6.81122,-14.7322,+0.48741
2019-04-21 01:58:00 GMT,+3849.72,+2720.13,+2309.83,+0,+359.65,+205.707,-105.808,+6.81122,-14.7322,+0.487283
2019-04-21 01:59:00 GMT,+3849.72,+2720.13,+2309.83,+0,+359.65,+205.707,-105.808,+6.81122,-14.7322,+0.487157
2019-04-21 02:00:00 GMT,+3859.03,+2727.57,+2315.42,+0,+359.65,+205.757,-105.83,+6.82741,-14.7648,+0.48703
2019-04-21 02:01:00 GMT,+3859.03,+2727.57,+2315.42,+0,+359.65,+205.757,-105.83,+6.82741,-14.7648,+0.486903
2019-04-21 02:02:00 GMT,+3859.03,+2727.57,+2315.42,+0,+359.65,+205.757,-105.83,+6.82741,-14.7648,+0.486777
2019-04-21 02:03:00 GMT,+3859.03,+2727.57,+2315.42,+0,+359.65,+205.757,-105.83,+6.82741,-14.7648,+0.48665
2019-04-21 02:04:00 GMT,+3859.03,+2727.57,+2315.42,+0,+359.65,+205.757,-105.83,+6.82741,-14.7648,+0.486523
2019-04-21 02:05:00 GMT,+3926.39,+2781.46,+2355.83,+0,+359.65,+205.839,-105.878,+6.95142,-15.0207,+0.486397
2019-04-21 02:06:00 GMT,+3926.39,+2781.46,+2355.83,+0,+359.65,+205.839,-105.878,+6.95142,-15.0207,+0.48627
2019-04-21 02:07:00 GMT,+3926.39,+2781.46,+2355.83,+0,+359.65,+205.839,-105.878,+6.95142,-15.0207,+0.486143
2019-04-21 02:08:00 GMT,+3926.39,+2781.46,+2355.83,+0,+359.65,+205.839,-105.878,+6.95142,-15.0207,+0.486017
2019-04-21 02:09:00 GMT,+3926.39,+2781.46,+2355.83,+0,+359.65,+205.839,-105.878,+6.95142,-15.0207,+0.48589
2019-04-21 02:10:00 GMT,+3964.81,+2812.2,+2378.89,+0,+359.65,+205.918,-105.955,+7.01865,-15.164,+0.485763
2019-04-21 02:11:00 GMT,+3964.81,+2812.2,+2378.89,+0,+359.65,+205.918,-105.955,+7.01865,-15.164,+0.485637
2019-04-21 02:12:00 GMT,+3964.81,+2812.2,+2378.89,+0,+359.65,+205.918,-105.955,+7.01865,-15.164,+0.48551
2019-04-21 02:13:00 GMT,+3964.81,+2812.2,+2378.89,+0,+359.65,+205.918,-105.955,+7.01865,-15.164,+0.485383
2019-04-21 02:14:00 GMT,+3964.81,+2812.2,+2378.89,+0,+359.65,+205.918,-105.955,+7.01865,-15.164,+0.485257
2019-04-21 02:15:00 GMT,+3966.53,+2813.58,+2379.92,+0,+359.65,+206.13,-106.14,+7.00923,-15.1548,+0.48513
2019-04-21 02:16:00 GMT,+3966.53,+2813.58,+2379.92,+0,+359.65,+206.13,-106.14,+7.00923,-15.1548,+0.485004
2019-04-21 02:17:00 GMT,+3966.53,+2813.58,+2379.92,+0,+359.65,+206.13,-106.14,+7.00923,-15.1548,+0.484877
2019-04-21 02:18:00 GMT,+3966.53,+2813.58,+2379.92,+0,+359.65,+206.13,-106.14,+7.00923,-15.1548,+0.48475
2019-04-21 02:19:00 GMT,+3966.53,+2813.58,+2379.92,+0,+359.65,+206.13,-106.14,+7.00923,-15.1548,+0.484624
2019-04-21 02:20:00 GMT,+3970.48,+2816.73,+2382.29,+0,+359.65,+206.131,-106.18,+7.01373,-15.17,+0.484497
2019-04-21 02:21:00 GMT,+3970.48,+2816.73,+2382.29,+0,+359.65,+206.131,-106.18,+7.01373,-15.17,+0.48437
2019-04-21 02:22:00 GMT,+3970.48,+2816.73,+2382.29,+0,+359.65,+206.131,-106.18,+7.01373,-15.17,+0.484244
2019-04-21 02:23:00 GMT,+3970.48,+2816.73,+2382.29,+0,+359.65,+206.131,-106.18,+7.01373,-15.17,+0.484117
2019-04-21 02:24:00 GMT,+3970.48,+2816.73,+2382.29,+0,+359.65,+206.131,-106.18,+7.01373,-15.17,+0.48399
2019-04-21 02:25:00 GMT,+3954.16,+2803.68,+2372.49,+0,+359.65,+206.065,-106.233,+6.97901,-15.1112,+0.483864
2019-04-21 02:26:00 GMT,+3954.16,+2803.68,+2372.49,+0,+359.65,+206.065,-106.233,+6.97901,-15.1112,+0.483737
2019-04-21 02:27:00 GMT,+3954.16,+2803.68,+2372.49,+0,+359.65,+206.065,-106.233,+6.97901,-15.1112,+0.48361
2019-04-21 02:28:00 GMT,+3954.16,+2803.68,+2372.49,+0,+359.65,+206.065,-106.233,+6.97901,-15.1112,+0.483484
2019-04-21 02:29:00 GMT,+3954.16,+2803.68,+2372.49,+0,+359.65,+206.065,-106.233,+6.97901,-15.1112,+0.483357
2019-04-21 02:30:00 GMT,+3944.7,+2796.11,+2366.82,+0,+359.65,+206.161,-106.214,+6.96284,-15.0677,+0.48323
2019-04-21 02:31:00 GMT,+3944.7,+2796.11,+2366.82,+0,+359.65,+206.161,-106.214,+6.96284,-15.0677,+0.483104
2019-04-21 02:32:00 GMT,+3944.7,+2796.11,+2366.82,+0,+359.65,+206.161,-106.214,+6.96284,-15.0677,+0.482977
2019-04-21 02:33:00 GMT,+3944.7,+2796.11,+2366.82,+0,+359.65,+206.161,-106.214,+6.96284,-15.0677,+0.48285
2019-04-21 02:34:00 GMT,+3944.7,+2796.11,+2366.82,+0,+359.65,+206.161,-106.214,+6.96284,-15.0677,+0.482724
2019-04-21 02:35:00 GMT,+3910.88,+2769.05,+2346.53,+0,+359.65,+206.179,-106.242,+6.89728,-14.9352,+0.482597
2019-04-21 02:36:00 GMT,+3910.88,+2769.05,+2346.53,+0,+359.65,+206.179,-106.242,+6.89728,-14.9352,+0.482471
2019-04-21 02:37:00 GMT,+3910.88,+2769.05,+2346.53,+0,+359.65,+206.179,-106.242,+6.89728,-14.9352,+0.482344
2019-04-21 02:38:00 GMT,+3910.88,+2769.05,+2346.53,+0,+359.65,+206.179,-106.242,+6.89728,-14.9352,+0.482217
2019-04-21 02:39:00 GMT,+3910.88,+2769.05,+2346.53,+0,+359.65,+206.179,-106.242,+6.89728,-14.9352,+0.482091
2019-04-21 02:40:00 GMT,+3886.87,+2749.85,+2332.12,+0,+359.65,+206.198,-106.225,+6.85342,-14.8407,+0.481964
2019-04-21 02:41:00 GMT,+3886.87,+2749.85,+2332.12,+0,+359.65,+206.198,-106.225,+6.85342,-14.8407,+0.481837
2019-04-21 02:42:00 GMT,+3886.87,+2749.85,+2332.12,+0,+359.65,+206.198,-106.225,+6.85342,-14.8407,+0.481711
2019-04-21 02:43:00 GMT,+3886.87,+2749.85,+2332.12,+0,+359.65,+206.198,-106.225,+6.85342,-14.8407,+0.481584
2019-04-21 02:44:00 GMT,+3886.87,+2749.85,+2332.12,+0,+359.65,+206.198,-106.225,+6.85342,-14.8407,+0.481457
2019-04-21 02:45:00 GMT,+3891.15,+2753.27,+2334.69,+0,+359.65,+206.288,-106.272,+6.85843,-14.8508,+0.481331
2019-04-21 02:46:00 GMT,+3891.15,+2753.27,+2334.69,+0,+359.65,+206.288,-106.272,+6.85843,-14.8508,+0.481204
2019-04-21 02:47:00 GMT,+3891.15,+2753.27,+2334.69,+0,+359.65,+206.288,-106.272,+6.85843,-14.8508,+0.481077
2019-04-21 02:48:00 GMT,+3891.15,+2753.27,+2334.69,+0,+359.65,+206.288,-106.272,+6.85843,-14.8508,+0.480951
2019-04-21 02:49:00 GMT,+3891.15,+2753.27,+2334.69,+0,+359.65,+206.288,-106.272,+6.85843,-14.8508,+0.480824
2019-04-21 02:50:00 GMT,+3874.91,+2740.28,+2324.95,+0,+359.65,+206.379,-106.353,+6.82251,-14.7813,+0.480697
2019-04-21 02:51:00 GMT,+3874.91,+2740.28,+2324.95,+0,+359.65,+206.379,-106.353,+6.82251,-14.7813,+0.480571
2019-04-21 02:52:00 GMT,+3874.91,+2740.28,+2324.95,+0,+359.65,+206.379,-106.353,+6.82251,-14.7813,+0.480444
2019-04-21 02:53:00 GMT,+3874.91,+2740.28,+2324.95,+0,+359.65,+206.379,-106.353,+6.82251,-14.7813,+0.480317
2019-04-21 02:54:00 GMT,+3874.91,+2740.28,+2324.95,+0,+359.65,+206.379,-106.353,+6.82251,-14.7813,+0.480191
2019-04-21 02:55:00 GMT,+3877.88,+2742.65,+2326.73,+0,+359.65,+206.464,-106.401,+6.82495,-14.7866,+0.480064
2019-04-21 02:56:00 GMT,+3877.88,+2742.65,+2326.73,+0,+359.65,+206.464,-106.401,+6.82495,-14.7866,+0.479938
2019-04-21 02:57:00 GMT,+3877.88,+2742.65,+2326.73,+0,+359.65,+206.464,-106.401,+6.82495,-14.7866,+0.479811
2019-04-21 02:58:00 GMT,+3877.88,+2742.65,+2326.73,+0,+359.65,+206.464,-106.401,+6.82495,-14.7866,+0.479684
2019-04-21 02:59:00 GMT,+3877.88,+2742.65,+2326.73,+0,+359.65,+206.464,-106.401,+6.82495,-14.7866,+0.479558
2019-04-21 03:00:00 GMT,+3901.71,+2761.72,+2341.03,+0,+359.65,+206.529,-106.394,+6.87042,-14.8744,+0.479431
2019-04-21 03:01:00 GMT,+3901.71,+2761.72,+2341.03,+0,+359.65,+206.529,-106.394,+6.87042,-14.8744,+0.479304
2019-04-21 03:02:00 GMT,+3901.71,+2761.72,+2341.03,+0,+359.65,+206.529,-106.394,+6.87042,-14.8744,+0.479178
2019-04-21 03:03:00 GMT,+3901.71,+2761.72,+2341.03,+0,+359.65,+206.529,-106.394,+6.87042,-14.8744,+0.479051
2019-04-21 03:04:00 GMT,+3901.71,+2761.72,+2341.03,+0,+359.65,+206.529,-106.394,+6.87042,-14.8744,+0.478924
2019-04-21 03:05:00 GMT,+3910.62,+2768.84,+2346.37,+0,+359.65,+206.562,-106.392,+6.88737,-14.9066,+0.478798
2019-04-21 03:06:00 GMT,+3910.62,+2768.84,+2346.37,+0,+359.65,+206.562,-106.392,+6.88737,-14.9066,+0.478671
2019-04-21 03:07:00 GMT,+3910.62,+2768.84,+2346.37,+0,+359.65,+206.562,-106.392,+6.88737,-14.9066,+0.478544
2019-04-21 03:08:00 GMT,+3910.62,+2768.84,+2346.37,+0,+359.65,+206.562,-106.392,+6.88737,-14.9066,+0.478418
2019-04-21 03:09:00 GMT,+3910.62,+2768.84,+2346.37,+0,+359.65,+206.562,-106.392,+6.88737,-14.9066,+0.478291
2019-04-21 03:10:00 GMT,+3959.96,+2808.32,+2375.98,+0,+359.65,+206.458,-106.315,+6.98528,-15.1053,+0.478164
2019-04-21 03:11:00 GMT,+3959.96,+2808.32,+2375.98,+0,+359.65,+206.458,-106.315,+6.98528,-15.1053,+0.478038
