# file...... output/LOAD53_data.csv
# date...... Sat May  7 09:16:15 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD53:base_power_B, Bus899:measured_power.real, Bus899:measured_power.imag, inv_53_sol:VA_Out.real, inv_53_batt:VA_Out.real, Bus899:measured_voltage_B.real, Bus899:measured_voltage_B.imag, Bus899:measured_current_B.real, Bus899:measured_current_B.imag, batt_53:state_of_charge
2019-04-21 00:46:00 GMT,+4054.25,+2820.66,+2432.55,+0,+422.739,-191.482,-121.554,-17.2967,+1.72373,+0.495614
2019-04-21 00:47:00 GMT,+4054.25,+2820.66,+2432.55,+0,+422.739,-191.482,-121.554,-17.2967,+1.72373,+0.495465
2019-04-21 00:48:00 GMT,+4054.25,+2820.66,+2432.55,+0,+422.739,-191.482,-121.554,-17.2967,+1.72373,+0.495316
2019-04-21 00:49:00 GMT,+4054.25,+2820.66,+2432.55,+0,+422.739,-191.482,-121.554,-17.2967,+1.72373,+0.495167
2019-04-21 00:50:00 GMT,+4063.77,+2828.28,+2438.26,+0,+422.739,-191.829,-121.718,-17.3091,+1.7277,+0.495018
2019-04-21 00:51:00 GMT,+4063.77,+2828.28,+2438.26,+0,+422.739,-191.829,-121.718,-17.3091,+1.7277,+0.494869
2019-04-21 00:52:00 GMT,+4063.77,+2828.28,+2438.26,+0,+422.739,-191.829,-121.718,-17.3091,+1.7277,+0.49472
2019-04-21 00:53:00 GMT,+4063.77,+2827.12,+2438.26,+1.16067,+422.739,-191.833,-121.723,-17.3073,+1.72845,+0.494571
2019-04-21 00:54:00 GMT,+4063.77,+2821.37,+2438.26,+6.90232,+422.739,-191.851,-121.743,-17.2982,+1.73216,+0.494422
2019-04-21 00:55:00 GMT,+4097.33,+2846.93,+2458.4,+8.18774,+422.739,-191.937,-121.735,-17.4382,+1.74824,+0.494273
2019-04-21 00:56:00 GMT,+4097.33,+2851.38,+2458.4,+3.74313,+422.739,-191.924,-121.719,-17.4452,+1.74537,+0.494125
2019-04-21 00:57:00 GMT,+4097.33,+2855.13,+2458.4,+0,+422.739,-191.912,-121.706,-17.4511,+1.74296,+0.493976
2019-04-21 00:58:00 GMT,+4097.33,+2855.13,+2458.4,+0,+422.739,-191.912,-121.706,-17.4511,+1.74296,+0.493827
2019-04-21 00:59:00 GMT,+4097.33,+2852.52,+2458.4,+2.60582,+422.739,-191.92,-121.715,-17.447,+1.74464,+0.493678
2019-04-21 01:00:00 GMT,+4126.44,+2875.84,+2475.86,+2.57009,+422.739,-192.015,-121.704,-17.5686,+1.75872,+0.493529
2019-04-21 01:01:00 GMT,+4126.44,+2876.95,+2475.86,+1.4599,+422.739,-192.011,-121.7,-17.5703,+1.758,+0.49338
2019-04-21 01:02:00 GMT,+4126.44,+2878.4,+2475.86,+0.0116787,+422.739,-192.007,-121.695,-17.5726,+1.75707,+0.493231
2019-04-21 01:03:00 GMT,+4126.44,+2878.41,+2475.86,+0,+422.739,-192.007,-121.695,-17.5726,+1.75706,+0.493082
2019-04-21 01:04:00 GMT,+4126.44,+2878.41,+2475.86,+0,+422.739,-192.007,-121.695,-17.5726,+1.75706,+0.492933
2019-04-21 01:05:00 GMT,+4140.13,+2889.36,+2484.08,+0,+422.739,-191.96,-121.67,-17.6368,+1.76189,+0.492784
2019-04-21 01:06:00 GMT,+4140.13,+2889.36,+2484.08,+0,+422.739,-191.96,-121.67,-17.6368,+1.76189,+0.492635
2019-04-21 01:07:00 GMT,+4140.13,+2889.36,+2484.08,+0,+422.739,-191.96,-121.67,-17.6368,+1.76189,+0.492486
2019-04-21 01:08:00 GMT,+4140.13,+2889.36,+2484.08,+0,+422.739,-191.96,-121.67,-17.6368,+1.76189,+0.492337
2019-04-21 01:09:00 GMT,+4140.13,+2889.36,+2484.08,+0,+422.739,-191.96,-121.67,-17.6368,+1.76189,+0.492188
2019-04-21 01:10:00 GMT,+4128.31,+2879.91,+2476.99,+0,+422.739,-191.925,-121.647,-17.5882,+1.75819,+0.492039
2019-04-21 01:11:00 GMT,+4128.31,+2879.91,+2476.99,+0,+422.739,-191.925,-121.647,-17.5882,+1.75819,+0.49189
2019-04-21 01:12:00 GMT,+4128.31,+2879.91,+2476.99,+0,+422.739,-191.925,-121.647,-17.5882,+1.75819,+0.491741
2019-04-21 01:13:00 GMT,+4128.31,+2879.91,+2476.99,+0,+422.739,-191.925,-121.647,-17.5882,+1.75819,+0.491592
2019-04-21 01:14:00 GMT,+4128.31,+2879.91,+2476.99,+0,+422.739,-191.925,-121.647,-17.5882,+1.75819,+0.491443
2019-04-21 01:15:00 GMT,+4144.89,+2893.17,+2486.93,+0,+422.739,-191.876,-121.682,-17.6631,+1.75971,+0.491294
2019-04-21 01:16:00 GMT,+4144.89,+2893.17,+2486.93,+0,+422.739,-191.876,-121.682,-17.6631,+1.75971,+0.491145
2019-04-21 01:17:00 GMT,+4144.89,+2893.17,+2486.93,+0,+422.739,-191.876,-121.682,-17.6631,+1.75971,+0.490996
2019-04-21 01:18:00 GMT,+4144.89,+2893.17,+2486.93,+0,+422.739,-191.876,-121.682,-17.6631,+1.75971,+0.490847
2019-04-21 01:19:00 GMT,+4144.89,+2893.17,+2486.93,+0,+422.739,-191.876,-121.682,-17.6631,+1.75971,+0.490698
2019-04-21 01:20:00 GMT,+4141.49,+2890.45,+2484.89,+0,+422.739,-192.045,-121.701,-17.6357,+1.76314,+0.490549
2019-04-21 01:21:00 GMT,+4141.49,+2890.45,+2484.89,+0,+422.739,-192.045,-121.701,-17.6357,+1.76314,+0.4904
2019-04-21 01:22:00 GMT,+4141.49,+2890.45,+2484.89,+0,+422.739,-192.045,-121.701,-17.6357,+1.76314,+0.490252
2019-04-21 01:23:00 GMT,+4141.49,+2890.45,+2484.89,+0,+422.739,-192.045,-121.701,-17.6357,+1.76314,+0.490103
2019-04-21 01:24:00 GMT,+4141.49,+2890.45,+2484.89,+0,+422.739,-192.045,-121.701,-17.6357,+1.76314,+0.489954
2019-04-21 01:25:00 GMT,+4130.73,+2881.84,+2478.44,+0,+422.739,-192.082,-121.79,-17.5829,+1.75459,+0.489805
2019-04-21 01:26:00 GMT,+4130.73,+2881.84,+2478.44,+0,+422.739,-192.082,-121.79,-17.5829,+1.75459,+0.489656
2019-04-21 01:27:00 GMT,+4130.73,+2881.84,+2478.44,+0,+422.739,-192.082,-121.79,-17.5829,+1.75459,+0.489507
2019-04-21 01:28:00 GMT,+4130.73,+2881.84,+2478.44,+0,+422.739,-192.082,-121.79,-17.5829,+1.75459,+0.489358
2019-04-21 01:29:00 GMT,+4130.73,+2881.84,+2478.44,+0,+422.739,-192.082,-121.79,-17.5829,+1.75459,+0.489209
2019-04-21 01:30:00 GMT,+4112.59,+2867.33,+2467.55,+0,+422.739,-192.191,-121.888,-17.4924,+1.74527,+0.48906
2019-04-21 01:31:00 GMT,+4112.59,+2867.33,+2467.55,+0,+422.739,-192.191,-121.888,-17.4924,+1.74527,+0.488911
2019-04-21 01:32:00 GMT,+4112.59,+2867.33,+2467.55,+0,+422.739,-192.191,-121.888,-17.4924,+1.74527,+0.488762
2019-04-21 01:33:00 GMT,+4112.59,+2867.33,+2467.55,+0,+422.739,-192.191,-121.888,-17.4924,+1.74527,+0.488613
2019-04-21 01:34:00 GMT,+4112.59,+2867.33,+2467.55,+0,+422.739,-192.191,-121.888,-17.4924,+1.74527,+0.488464
2019-04-21 01:35:00 GMT,+4046.49,+2814.45,+2427.89,+0,+422.739,-192.538,-121.955,-17.1771,+1.72985,+0.488315
2019-04-21 01:36:00 GMT,+4046.49,+2814.45,+2427.89,+0,+422.739,-192.538,-121.955,-17.1771,+1.72985,+0.488166
2019-04-21 01:37:00 GMT,+4046.49,+2814.45,+2427.89,+0,+422.739,-192.538,-121.955,-17.1771,+1.72985,+0.488017
2019-04-21 01:38:00 GMT,+4046.49,+2814.45,+2427.89,+0,+422.739,-192.538,-121.955,-17.1771,+1.72985,+0.487868
2019-04-21 01:39:00 GMT,+4046.49,+2814.45,+2427.89,+0,+422.739,-192.538,-121.955,-17.1771,+1.72985,+0.487719
2019-04-21 01:40:00 GMT,+3982.34,+2763.13,+2389.4,+0,+422.739,-192.648,-121.986,-16.8881,+1.7093,+0.48757
2019-04-21 01:41:00 GMT,+3982.34,+2763.13,+2389.4,+0,+422.739,-192.648,-121.986,-16.8881,+1.7093,+0.487421
2019-04-21 01:42:00 GMT,+3982.34,+2763.13,+2389.4,+0,+422.739,-192.648,-121.986,-16.8881,+1.7093,+0.487272
2019-04-21 01:43:00 GMT,+3982.34,+2763.13,+2389.4,+0,+422.739,-192.648,-121.986,-16.8881,+1.7093,+0.487123
2019-04-21 01:44:00 GMT,+3982.34,+2763.13,+2389.4,+0,+422.739,-192.648,-121.986,-16.8881,+1.7093,+0.486974
2019-04-21 01:45:00 GMT,+3942,+2730.86,+2365.2,+0,+422.739,-192.688,-122.003,-16.7086,+1.69552,+0.486825
2019-04-21 01:46:00 GMT,+3942,+2730.86,+2365.2,+0,+422.739,-192.688,-122.003,-16.7086,+1.69552,+0.486676
2019-04-21 01:47:00 GMT,+3942,+2730.86,+2365.2,+0,+422.739,-192.688,-122.003,-16.7086,+1.69552,+0.486527
2019-04-21 01:48:00 GMT,+3942,+2730.86,+2365.2,+0,+422.739,-192.688,-122.003,-16.7086,+1.69552,+0.486379
2019-04-21 01:49:00 GMT,+3942,+2730.86,+2365.2,+0,+422.739,-192.688,-122.003,-16.7086,+1.69552,+0.48623
2019-04-21 01:50:00 GMT,+3928.26,+2719.87,+2356.96,+0,+422.739,-192.804,-121.976,-16.6418,+1.69631,+0.486081
2019-04-21 01:51:00 GMT,+3928.26,+2719.87,+2356.96,+0,+422.739,-192.804,-121.976,-16.6418,+1.69631,+0.485932
2019-04-21 01:52:00 GMT,+3928.26,+2719.87,+2356.96,+0,+422.739,-192.804,-121.976,-16.6418,+1.69631,+0.485783
2019-04-21 01:53:00 GMT,+3928.26,+2719.87,+2356.96,+0,+422.739,-192.804,-121.976,-16.6418,+1.69631,+0.485634
2019-04-21 01:54:00 GMT,+3928.26,+2719.87,+2356.96,+0,+422.739,-192.804,-121.976,-16.6418,+1.69631,+0.485485
2019-04-21 01:55:00 GMT,+3921.67,+2714.6,+2353,+0,+422.739,-192.764,-121.917,-16.6176,+1.69658,+0.485336
2019-04-21 01:56:00 GMT,+3921.67,+2714.6,+2353,+0,+422.739,-192.764,-121.917,-16.6176,+1.69658,+0.485187
2019-04-21 01:57:00 GMT,+3921.67,+2714.6,+2353,+0,+422.739,-192.764,-121.917,-16.6176,+1.69658,+0.485038
2019-04-21 01:58:00 GMT,+3921.67,+2714.6,+2353,+0,+422.739,-192.764,-121.917,-16.6176,+1.69658,+0.484889
2019-04-21 01:59:00 GMT,+3921.67,+2714.6,+2353,+0,+422.739,-192.764,-121.917,-16.6176,+1.69658,+0.48474
2019-04-21 02:00:00 GMT,+3945.04,+2733.29,+2367.02,+0,+422.739,-192.851,-121.925,-16.7137,+1.70703,+0.484591
2019-04-21 02:01:00 GMT,+3945.04,+2733.29,+2367.02,+0,+422.739,-192.851,-121.925,-16.7137,+1.70703,+0.484442
2019-04-21 02:02:00 GMT,+3945.04,+2733.29,+2367.02,+0,+422.739,-192.851,-121.925,-16.7137,+1.70703,+0.484293
2019-04-21 02:03:00 GMT,+3945.04,+2733.29,+2367.02,+0,+422.739,-192.851,-121.925,-16.7137,+1.70703,+0.484144
2019-04-21 02:04:00 GMT,+3945.04,+2733.29,+2367.02,+0,+422.739,-192.851,-121.925,-16.7137,+1.70703,+0.483995
2019-04-21 02:05:00 GMT,+4003.47,+2780.04,+2402.08,+0,+422.739,-192.933,-121.952,-16.9625,+1.72837,+0.483846
2019-04-21 02:06:00 GMT,+4003.47,+2780.04,+2402.08,+0,+422.739,-192.933,-121.952,-16.9625,+1.72837,+0.483697
2019-04-21 02:07:00 GMT,+4003.47,+2780.04,+2402.08,+0,+422.739,-192.933,-121.952,-16.9625,+1.72837,+0.483548
2019-04-21 02:08:00 GMT,+4003.47,+2780.04,+2402.08,+0,+422.739,-192.933,-121.952,-16.9625,+1.72837,+0.483399
2019-04-21 02:09:00 GMT,+4003.47,+2780.04,+2402.08,+0,+422.739,-192.933,-121.952,-16.9625,+1.72837,+0.48325
2019-04-21 02:10:00 GMT,+3990.51,+2769.67,+2394.3,+0,+422.739,-193.118,-121.993,-16.8923,+1.72726,+0.483101
2019-04-21 02:11:00 GMT,+3990.51,+2769.67,+2394.3,+0,+422.739,-193.118,-121.993,-16.8923,+1.72726,+0.482952
2019-04-21 02:12:00 GMT,+3990.51,+2769.67,+2394.3,+0,+422.739,-193.118,-121.993,-16.8923,+1.72726,+0.482803
2019-04-21 02:13:00 GMT,+3990.51,+2769.67,+2394.3,+0,+422.739,-193.118,-121.993,-16.8923,+1.72726,+0.482654
2019-04-21 02:14:00 GMT,+3990.51,+2769.67,+2394.3,+0,+422.739,-193.118,-121.993,-16.8923,+1.72726,+0.482506
2019-04-21 02:15:00 GMT,+4023.03,+2795.68,+2413.82,+0,+422.739,-193.058,-122.059,-17.036,+1.73217,+0.482357
2019-04-21 02:16:00 GMT,+4023.03,+2795.68,+2413.82,+0,+422.739,-193.058,-122.059,-17.036,+1.73217,+0.482208
2019-04-21 02:17:00 GMT,+4023.03,+2795.68,+2413.82,+0,+422.739,-193.058,-122.059,-17.036,+1.73217,+0.482059
2019-04-21 02:18:00 GMT,+4023.03,+2795.68,+2413.82,+0,+422.739,-193.058,-122.059,-17.036,+1.73217,+0.48191
2019-04-21 02:19:00 GMT,+4023.03,+2795.68,+2413.82,+0,+422.739,-193.058,-122.059,-17.036,+1.73217,+0.481761
2019-04-21 02:20:00 GMT,+3966.32,+2750.32,+2379.79,+0,+422.739,-193.21,-122.1,-16.7772,+1.7147,+0.481612
2019-04-21 02:21:00 GMT,+3966.32,+2750.32,+2379.79,+0,+422.739,-193.21,-122.1,-16.7772,+1.7147,+0.481463
2019-04-21 02:22:00 GMT,+3966.32,+2750.32,+2379.79,+0,+422.739,-193.21,-122.1,-16.7772,+1.7147,+0.481314
2019-04-21 02:23:00 GMT,+3966.32,+2750.32,+2379.79,+0,+422.739,-193.21,-122.1,-16.7772,+1.7147,+0.481165
2019-04-21 02:24:00 GMT,+3966.32,+2750.32,+2379.79,+0,+422.739,-193.21,-122.1,-16.7772,+1.7147,+0.481016
2019-04-21 02:25:00 GMT,+3904.27,+2700.68,+2342.56,+0,+422.739,-193.527,-122.187,-16.4831,+1.69763,+0.480867
2019-04-21 02:26:00 GMT,+3904.27,+2700.68,+2342.56,+0,+422.739,-193.527,-122.187,-16.4831,+1.69763,+0.480718
2019-04-21 02:27:00 GMT,+3904.27,+2700.68,+2342.56,+0,+422.739,-193.527,-122.187,-16.4831,+1.69763,+0.480569
2019-04-21 02:28:00 GMT,+3904.27,+2700.68,+2342.56,+0,+422.739,-193.527,-122.187,-16.4831,+1.69763,+0.48042
2019-04-21 02:29:00 GMT,+3904.27,+2700.68,+2342.56,+0,+422.739,-193.527,-122.187,-16.4831,+1.69763,+0.480271
2019-04-21 02:30:00 GMT,+3900.96,+2698.03,+2340.58,+0,+422.739,-193.412,-122.129,-16.478,+1.69654,+0.480122
2019-04-21 02:31:00 GMT,+3900.96,+2698.03,+2340.58,+0,+422.739,-193.412,-122.129,-16.478,+1.69654,+0.479973
2019-04-21 02:32:00 GMT,+3900.96,+2698.03,+2340.58,+0,+422.739,-193.412,-122.129,-16.478,+1.69654,+0.479824
2019-04-21 02:33:00 GMT,+3900.96,+2698.03,+2340.58,+0,+422.739,-193.412,-122.129,-16.478,+1.69654,+0.479675
2019-04-21 02:34:00 GMT,+3900.96,+2698.03,+2340.58,+0,+422.739,-193.412,-122.129,-16.478,+1.69654,+0.479526
2019-04-21 02:35:00 GMT,+3901.04,+2698.1,+2340.63,+0,+422.739,-193.322,-122.124,-16.4844,+1.69401,+0.479377
2019-04-21 02:36:00 GMT,+3901.04,+2698.1,+2340.63,+0,+422.739,-193.322,-122.124,-16.4844,+1.69401,+0.479228
2019-04-21 02:37:00 GMT,+3901.04,+2698.1,+2340.63,+0,+422.739,-193.322,-122.124,-16.4844,+1.69401,+0.479079
2019-04-21 02:38:00 GMT,+3901.04,+2698.1,+2340.63,+0,+422.739,-193.322,-122.124,-16.4844,+1.69401,+0.47893
2019-04-21 02:39:00 GMT,+3901.04,+2698.1,+2340.63,+0,+422.739,-193.322,-122.124,-16.4844,+1.69401,+0.478781
2019-04-21 02:40:00 GMT,+3905.36,+2701.55,+2343.22,+0,+422.739,-193.29,-122.096,-16.5062,+1.69625,+0.478633
2019-04-21 02:41:00 GMT,+3905.36,+2701.55,+2343.22,+0,+422.739,-193.29,-122.096,-16.5062,+1.69625,+0.478484
2019-04-21 02:42:00 GMT,+3905.36,+2701.55,+2343.22,+0,+422.739,-193.29,-122.096,-16.5062,+1.69625,+0.478335
2019-04-21 02:43:00 GMT,+3905.36,+2701.55,+2343.22,+0,+422.739,-193.29,-122.096,-16.5062,+1.69625,+0.478186
2019-04-21 02:44:00 GMT,+3905.36,+2701.55,+2343.22,+0,+422.739,-193.29,-122.096,-16.5062,+1.69625,+0.478037
2019-04-21 02:45:00 GMT,+3950.75,+2737.86,+2370.45,+0,+422.739,-193.15,-122.094,-16.7134,+1.70776,+0.477888
2019-04-21 02:46:00 GMT,+3950.75,+2737.86,+2370.45,+0,+422.739,-193.15,-122.094,-16.7134,+1.70776,+0.477739
2019-04-21 02:47:00 GMT,+3950.75,+2737.86,+2370.45,+0,+422.739,-193.15,-122.094,-16.7134,+1.70776,+0.47759
2019-04-21 02:48:00 GMT,+3950.75,+2737.86,+2370.45,+0,+422.739,-193.15,-122.094,-16.7134,+1.70776,+0.477441
2019-04-21 02:49:00 GMT,+3950.75,+2737.86,+2370.45,+0,+422.739,-193.15,-122.094,-16.7134,+1.70776,+0.477292
2019-04-21 02:50:00 GMT,+3993.32,+2771.91,+2395.99,+0,+422.739,-193.103,-122.126,-16.9012,+1.7189,+0.477143
2019-04-21 02:51:00 GMT,+3993.32,+2771.91,+2395.99,+0,+422.739,-193.103,-122.126,-16.9012,+1.7189,+0.476994
2019-04-21 02:52:00 GMT,+3993.32,+2771.91,+2395.99,+0,+422.739,-193.103,-122.126,-16.9012,+1.7189,+0.476845
2019-04-21 02:53:00 GMT,+3993.32,+2771.91,+2395.99,+0,+422.739,-193.103,-122.126,-16.9012,+1.7189,+0.476696
2019-04-21 02:54:00 GMT,+3993.32,+2771.91,+2395.99,+0,+422.739,-193.103,-122.126,-16.9012,+1.7189,+0.476547
2019-04-21 02:55:00 GMT,+4033.76,+2804.27,+2420.25,+0,+422.739,-192.983,-122.124,-17.0858,+1.72907,+0.476398
2019-04-21 02:56:00 GMT,+4033.76,+2804.27,+2420.25,+0,+422.739,-192.983,-122.124,-17.0858,+1.72907,+0.476249
2019-04-21 02:57:00 GMT,+4033.76,+2804.27,+2420.25,+0,+422.739,-192.983,-122.124,-17.0858,+1.72907,+0.4761
2019-04-21 02:58:00 GMT,+4033.76,+2804.27,+2420.25,+0,+422.739,-192.983,-122.124,-17.0858,+1.72907,+0.475951
2019-04-21 02:59:00 GMT,+4033.76,+2804.27,+2420.25,+0,+422.739,-192.983,-122.124,-17.0858,+1.72907,+0.475802
2019-04-21 03:00:00 GMT,+4012.97,+2787.64,+2407.78,+0,+422.739,-192.872,-122.084,-17.0038,+1.72082,+0.475653
2019-04-21 03:01:00 GMT,+4012.97,+2787.64,+2407.78,+0,+422.739,-192.872,-122.084,-17.0038,+1.72082,+0.475504
2019-04-21 03:02:00 GMT,+4012.97,+2787.64,+2407.78,+0,+422.739,-192.872,-122.084,-17.0038,+1.72082,+0.475355
2019-04-21 03:03:00 GMT,+4012.97,+2787.64,+2407.78,+0,+422.739,-192.872,-122.084,-17.0038,+1.72082,+0.475206
2019-04-21 03:04:00 GMT,+4012.97,+2787.64,+2407.78,+0,+422.739,-192.872,-122.084,-17.0038,+1.72082,+0.475057
2019-04-21 03:05:00 GMT,+4032.91,+2803.59,+2419.75,+0,+422.739,-192.762,-122.073,-17.0986,+1.72474,+0.474908
2019-04-21 03:06:00 GMT,+4032.91,+2803.59,+2419.75,+0,+422.739,-192.762,-122.073,-17.0986,+1.72474,+0.47476
2019-04-21 03:07:00 GMT,+4032.91,+2803.59,+2419.75,+0,+422.739,-192.762,-122.073,-17.0986,+1.72474,+0.474611
2019-04-21 03:08:00 GMT,+4032.91,+2803.59,+2419.75,+0,+422.739,-192.762,-122.073,-17.0986,+1.72474,+0.474462
2019-04-21 03:09:00 GMT,+4032.91,+2803.59,+2419.75,+0,+422.739,-192.762,-122.073,-17.0986,+1.72474,+0.474313
2019-04-21 03:10:00 GMT,+3988.95,+2768.42,+2393.37,+0,+422.739,-192.678,-122.055,-16.9127,+1.70795,+0.474164
