# file...... output/LOAD50_data.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD50:base_power_B, Bus886:measured_power.real, Bus886:measured_power.imag, Bus886:measured_voltage_B.real, Bus886:measured_voltage_B.imag, Bus886:measured_current_B.real, Bus886:measured_current_B.imag
2019-04-21 00:00:00 GMT,+3291.58,+2633.27,+1974.95,-193.463,-122.396,-14.3328,+1.14061
2019-04-21 00:01:00 GMT,+3291.58,+2633.27,+1974.95,-193.463,-122.396,-14.3328,+1.14061
2019-04-21 00:02:00 GMT,+3291.58,+2633.27,+1974.95,-193.463,-122.396,-14.3328,+1.14061
2019-04-21 00:03:00 GMT,+3291.58,+2633.27,+1974.95,-193.463,-122.396,-14.3328,+1.14061
2019-04-21 00:04:00 GMT,+3291.58,+2633.27,+1974.95,-193.463,-122.396,-14.3328,+1.14061
2019-04-21 00:05:00 GMT,+3572.64,+2858.11,+2143.58,-191.942,-121.785,-15.6686,+1.22632
2019-04-21 00:06:00 GMT,+3572.64,+2858.11,+2143.58,-191.942,-121.785,-15.6686,+1.22632
2019-04-21 00:07:00 GMT,+3572.64,+2858.11,+2143.58,-191.942,-121.785,-15.6686,+1.22632
2019-04-21 00:08:00 GMT,+3572.64,+2858.11,+2143.58,-191.942,-121.785,-15.6686,+1.22632
2019-04-21 00:09:00 GMT,+3572.64,+2858.11,+2143.58,-191.942,-121.785,-15.6686,+1.22632
2019-04-21 00:10:00 GMT,+3807.9,+3000,+2284.74,-190.785,-121.339,-16.734,+1.33269
2019-04-21 00:11:00 GMT,+3807.9,+3000,+2284.74,-190.785,-121.339,-16.734,+1.33269
2019-04-21 00:12:00 GMT,+3807.9,+3000,+2284.74,-190.785,-121.339,-16.734,+1.33269
2019-04-21 00:13:00 GMT,+3807.9,+3000,+2284.74,-190.785,-121.339,-16.734,+1.33269
2019-04-21 00:14:00 GMT,+3807.9,+3000,+2284.74,-190.785,-121.339,-16.734,+1.33269
2019-04-21 00:15:00 GMT,+3997.36,+3000,+2398.42,-190.069,-121.149,-17.4368,+1.50454
2019-04-21 00:16:00 GMT,+3997.36,+3000,+2398.42,-190.069,-121.149,-17.4368,+1.50454
2019-04-21 00:17:00 GMT,+3997.36,+3000,+2398.42,-190.069,-121.149,-17.4368,+1.50454
2019-04-21 00:18:00 GMT,+3997.36,+3000,+2398.42,-190.069,-121.149,-17.4368,+1.50454
2019-04-21 00:19:00 GMT,+3997.36,+3000,+2398.42,-190.069,-121.149,-17.4368,+1.50454
2019-04-21 00:20:00 GMT,+4141.04,+3000,+2484.62,-189.618,-121.021,-17.9659,+1.63686
2019-04-21 00:21:00 GMT,+4141.04,+3000,+2484.62,-189.618,-121.021,-17.9659,+1.63686
2019-04-21 00:22:00 GMT,+4141.04,+3000,+2484.62,-189.618,-121.021,-17.9659,+1.63686
2019-04-21 00:23:00 GMT,+4141.04,+3000,+2484.62,-189.618,-121.021,-17.9659,+1.63686
2019-04-21 00:24:00 GMT,+4141.04,+3000,+2484.62,-189.618,-121.021,-17.9659,+1.63686
2019-04-21 00:25:00 GMT,+4238.92,+3000,+2543.35,-189.432,-120.957,-18.3178,+1.72984
2019-04-21 00:26:00 GMT,+4238.92,+3000,+2543.35,-189.432,-120.957,-18.3178,+1.72984
2019-04-21 00:27:00 GMT,+4238.92,+3000,+2543.35,-189.432,-120.957,-18.3178,+1.72984
2019-04-21 00:28:00 GMT,+4238.92,+3000,+2543.35,-189.432,-120.957,-18.3178,+1.72984
2019-04-21 00:29:00 GMT,+4238.92,+3000,+2543.35,-189.432,-120.957,-18.3178,+1.72984
2019-04-21 00:30:00 GMT,+4159.23,+2936.25,+2495.54,-190.06,-121.205,-17.9105,+1.70837
2019-04-21 00:31:00 GMT,+4159.23,+2936.25,+2495.54,-190.06,-121.205,-17.9105,+1.70837
2019-04-21 00:32:00 GMT,+4159.23,+2936.25,+2495.54,-190.06,-121.205,-17.9105,+1.70837
2019-04-21 00:33:00 GMT,+4159.23,+2936.25,+2495.54,-190.06,-121.205,-17.9105,+1.70837
