# file...... output/LOAD12_data.csv
# date...... Fri May  6 19:23:13 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD12:base_power_C, Bus264:measured_power.real, Bus264:measured_power.imag, inv_12_sol:VA_Out.real, inv_12_batt:VA_Out.real, Bus264:measured_voltage_C.real, Bus264:measured_voltage_C.imag, Bus264:measured_current_C.real, Bus264:measured_current_C.imag
2019-04-21 00:59:00 GMT,+7299.62,+2837.09,+4379.77,+2.60582,+3000,-5.20323,+241.316,+17.7089,+20.4336
2019-04-21 01:00:00 GMT,+7364.58,+2889.09,+4418.75,+2.57009,+3000,-5.13999,+241.502,+17.8578,+20.6317
2019-04-21 01:01:00 GMT,+7364.58,+2890.2,+4418.75,+1.4599,+3000,-5.13866,+241.499,+17.8581,+20.6334
2019-04-21 01:02:00 GMT,+7364.58,+2891.65,+4418.75,+0.0116787,+3000,-5.13693,+241.496,+17.8585,+20.6355
2019-04-21 01:03:00 GMT,+7364.58,+2891.66,+4418.75,+0,+3000,-5.13691,+241.496,+17.8585,+20.6356
2019-04-21 01:04:00 GMT,+7364.58,+2891.66,+4418.75,+0,+3000,-5.13691,+241.496,+17.8585,+20.6356
2019-04-21 01:05:00 GMT,+7353.85,+2883.08,+4412.31,+0,+3000,-5.09849,+241.575,+17.8302,+20.5898
2019-04-21 01:06:00 GMT,+7353.85,+2883.08,+4412.31,+0,+3000,-5.09849,+241.575,+17.8302,+20.5898
2019-04-21 01:07:00 GMT,+7353.85,+2883.08,+4412.31,+0,+3000,-5.09849,+241.575,+17.8302,+20.5898
2019-04-21 01:08:00 GMT,+7353.85,+2883.08,+4412.31,+0,+3000,-5.09849,+241.575,+17.8302,+20.5898
2019-04-21 01:09:00 GMT,+7353.85,+2883.08,+4412.31,+0,+3000,-5.09849,+241.575,+17.8302,+20.5898
2019-04-21 01:10:00 GMT,+7315.5,+2852.4,+4389.3,+0,+3000,-5.15635,+241.462,+17.7408,+20.4748
2019-04-21 01:11:00 GMT,+7315.5,+2852.4,+4389.3,+0,+3000,-5.15635,+241.462,+17.7408,+20.4748
2019-04-21 01:12:00 GMT,+7315.5,+2852.4,+4389.3,+0,+3000,-5.15635,+241.462,+17.7408,+20.4748
2019-04-21 01:13:00 GMT,+7315.5,+2852.4,+4389.3,+0,+3000,-5.15635,+241.462,+17.7408,+20.4748
2019-04-21 01:14:00 GMT,+7315.5,+2852.4,+4389.3,+0,+3000,-5.15635,+241.462,+17.7408,+20.4748
2019-04-21 01:15:00 GMT,+7371.18,+2896.94,+4422.71,+0,+3000,-5.139,+241.445,+17.8778,+20.6623
2019-04-21 01:16:00 GMT,+7371.18,+2896.94,+4422.71,+0,+3000,-5.139,+241.445,+17.8778,+20.6623
2019-04-21 01:17:00 GMT,+7371.18,+2896.94,+4422.71,+0,+3000,-5.139,+241.445,+17.8778,+20.6623
2019-04-21 01:18:00 GMT,+7371.18,+2896.94,+4422.71,+0,+3000,-5.139,+241.445,+17.8778,+20.6623
2019-04-21 01:19:00 GMT,+7371.18,+2896.94,+4422.71,+0,+3000,-5.139,+241.445,+17.8778,+20.6623
2019-04-21 01:20:00 GMT,+7354.39,+2883.51,+4412.64,+0,+3000,-5.18276,+241.44,+17.8339,+20.6094
2019-04-21 01:21:00 GMT,+7354.39,+2883.51,+4412.64,+0,+3000,-5.18276,+241.44,+17.8339,+20.6094
2019-04-21 01:22:00 GMT,+7354.39,+2883.51,+4412.64,+0,+3000,-5.18276,+241.44,+17.8339,+20.6094
2019-04-21 01:23:00 GMT,+7354.39,+2883.51,+4412.64,+0,+3000,-5.18276,+241.44,+17.8339,+20.6094
2019-04-21 01:24:00 GMT,+7354.39,+2883.51,+4412.64,+0,+3000,-5.18276,+241.44,+17.8339,+20.6094
2019-04-21 01:25:00 GMT,+7383.27,+2906.62,+4429.96,+0,+3000,-5.19079,+241.383,+17.907,+20.7122
2019-04-21 01:26:00 GMT,+7383.27,+2906.62,+4429.96,+0,+3000,-5.19079,+241.383,+17.907,+20.7122
2019-04-21 01:27:00 GMT,+7383.27,+2906.62,+4429.96,+0,+3000,-5.19079,+241.383,+17.907,+20.7122
2019-04-21 01:28:00 GMT,+7383.27,+2906.62,+4429.96,+0,+3000,-5.19079,+241.383,+17.907,+20.7122
2019-04-21 01:29:00 GMT,+7383.27,+2906.62,+4429.96,+0,+3000,-5.19079,+241.383,+17.907,+20.7122
2019-04-21 01:30:00 GMT,+7341.97,+2873.57,+4405.18,+0,+3000,-5.21412,+241.294,+17.8117,+20.5826
2019-04-21 01:31:00 GMT,+7341.97,+2873.57,+4405.18,+0,+3000,-5.21412,+241.294,+17.8117,+20.5826
2019-04-21 01:32:00 GMT,+7341.97,+2873.57,+4405.18,+0,+3000,-5.21412,+241.294,+17.8117,+20.5826
2019-04-21 01:33:00 GMT,+7341.97,+2873.57,+4405.18,+0,+3000,-5.21412,+241.294,+17.8117,+20.5826
2019-04-21 01:34:00 GMT,+7341.97,+2873.57,+4405.18,+0,+3000,-5.21412,+241.294,+17.8117,+20.5826
2019-04-21 01:35:00 GMT,+7338.72,+2870.98,+4403.23,+0,+3000,-5.30277,+241.257,+17.7989,+20.5812
2019-04-21 01:36:00 GMT,+7338.72,+2870.98,+4403.23,+0,+3000,-5.30277,+241.257,+17.7989,+20.5812
2019-04-21 01:37:00 GMT,+7338.72,+2870.98,+4403.23,+0,+3000,-5.30277,+241.257,+17.7989,+20.5812
2019-04-21 01:38:00 GMT,+7338.72,+2870.98,+4403.23,+0,+3000,-5.30277,+241.257,+17.7989,+20.5812
2019-04-21 01:39:00 GMT,+7338.72,+2870.98,+4403.23,+0,+3000,-5.30277,+241.257,+17.7989,+20.5812
2019-04-21 01:40:00 GMT,+7245.18,+2796.14,+4347.11,+0,+3000,-5.29708,+241.316,+17.5695,+20.2606
2019-04-21 01:41:00 GMT,+7245.18,+2796.14,+4347.11,+0,+3000,-5.29708,+241.316,+17.5695,+20.2606
2019-04-21 01:42:00 GMT,+7245.18,+2796.14,+4347.11,+0,+3000,-5.29708,+241.316,+17.5695,+20.2606
2019-04-21 01:43:00 GMT,+7245.18,+2796.14,+4347.11,+0,+3000,-5.29708,+241.316,+17.5695,+20.2606
2019-04-21 01:44:00 GMT,+7245.18,+2796.14,+4347.11,+0,+3000,-5.29708,+241.316,+17.5695,+20.2606
2019-04-21 01:45:00 GMT,+7236.96,+2789.56,+4342.17,+0,+3000,-5.29089,+241.328,+17.5492,+20.2314
2019-04-21 01:46:00 GMT,+7236.96,+2789.56,+4342.17,+0,+3000,-5.29089,+241.328,+17.5492,+20.2314
2019-04-21 01:47:00 GMT,+7236.96,+2789.56,+4342.17,+0,+3000,-5.29089,+241.328,+17.5492,+20.2314
2019-04-21 01:48:00 GMT,+7236.96,+2789.56,+4342.17,+0,+3000,-5.29089,+241.328,+17.5492,+20.2314
2019-04-21 01:49:00 GMT,+7236.96,+2789.56,+4342.17,+0,+3000,-5.29089,+241.328,+17.5492,+20.2314
2019-04-21 01:50:00 GMT,+7280.57,+2824.46,+4368.34,+0,+3000,-5.28111,+241.45,+17.6467,+20.3672
2019-04-21 01:51:00 GMT,+7280.57,+2824.46,+4368.34,+0,+3000,-5.28111,+241.45,+17.6467,+20.3672
2019-04-21 01:52:00 GMT,+7280.57,+2824.46,+4368.34,+0,+3000,-5.28111,+241.45,+17.6467,+20.3672
2019-04-21 01:53:00 GMT,+7280.57,+2824.46,+4368.34,+0,+3000,-5.28111,+241.45,+17.6467,+20.3672
2019-04-21 01:54:00 GMT,+7280.57,+2824.46,+4368.34,+0,+3000,-5.28111,+241.45,+17.6467,+20.3672
2019-04-21 01:55:00 GMT,+7237.66,+2790.13,+4342.6,+0,+3000,-5.23799,+241.606,+17.5358,+20.2064
2019-04-21 01:56:00 GMT,+7237.66,+2790.13,+4342.6,+0,+3000,-5.23799,+241.606,+17.5358,+20.2064
2019-04-21 01:57:00 GMT,+7237.66,+2790.13,+4342.6,+0,+3000,-5.23799,+241.606,+17.5358,+20.2064
2019-04-21 01:58:00 GMT,+7237.66,+2790.13,+4342.6,+0,+3000,-5.23799,+241.606,+17.5358,+20.2064
2019-04-21 01:59:00 GMT,+7237.66,+2790.13,+4342.6,+0,+3000,-5.23799,+241.606,+17.5358,+20.2064
2019-04-21 02:00:00 GMT,+7205.32,+2764.26,+4323.19,+0,+3000,-5.22158,+241.715,+17.4516,+20.0872
2019-04-21 02:01:00 GMT,+7205.32,+2764.26,+4323.19,+0,+3000,-5.22158,+241.715,+17.4516,+20.0872
2019-04-21 02:02:00 GMT,+7205.32,+2764.26,+4323.19,+0,+3000,-5.22158,+241.715,+17.4516,+20.0872
2019-04-21 02:03:00 GMT,+7205.32,+2764.26,+4323.19,+0,+3000,-5.22158,+241.715,+17.4516,+20.0872
2019-04-21 02:04:00 GMT,+7205.32,+2764.26,+4323.19,+0,+3000,-5.22158,+241.715,+17.4516,+20.0872
2019-04-21 02:05:00 GMT,+7221.76,+2777.41,+4333.06,+0,+3000,-5.20888,+241.795,+17.4866,+20.1348
2019-04-21 02:06:00 GMT,+7221.76,+2777.41,+4333.06,+0,+3000,-5.20888,+241.795,+17.4866,+20.1348
2019-04-21 02:07:00 GMT,+7221.76,+2777.41,+4333.06,+0,+3000,-5.20888,+241.795,+17.4866,+20.1348
2019-04-21 02:08:00 GMT,+7221.76,+2777.41,+4333.06,+0,+3000,-5.20888,+241.795,+17.4866,+20.1348
2019-04-21 02:09:00 GMT,+7221.76,+2777.41,+4333.06,+0,+3000,-5.20888,+241.795,+17.4866,+20.1348
2019-04-21 02:10:00 GMT,+7245.36,+2796.29,+4347.21,+0,+3000,-5.21038,+241.849,+17.5395,+20.2096
2019-04-21 02:11:00 GMT,+7245.36,+2796.29,+4347.21,+0,+3000,-5.21038,+241.849,+17.5395,+20.2096
2019-04-21 02:12:00 GMT,+7245.36,+2796.29,+4347.21,+0,+3000,-5.21038,+241.849,+17.5395,+20.2096
2019-04-21 02:13:00 GMT,+7245.36,+2796.29,+4347.21,+0,+3000,-5.21038,+241.849,+17.5395,+20.2096
2019-04-21 02:14:00 GMT,+7245.36,+2796.29,+4347.21,+0,+3000,-5.21038,+241.849,+17.5395,+20.2096
2019-04-21 02:15:00 GMT,+7347.14,+2877.71,+4408.29,+0,+3000,-5.16123,+241.839,+17.7896,+20.5489
2019-04-21 02:16:00 GMT,+7347.14,+2877.71,+4408.29,+0,+3000,-5.16123,+241.839,+17.7896,+20.5489
2019-04-21 02:17:00 GMT,+7347.14,+2877.71,+4408.29,+0,+3000,-5.16123,+241.839,+17.7896,+20.5489
2019-04-21 02:18:00 GMT,+7347.14,+2877.71,+4408.29,+0,+3000,-5.16123,+241.839,+17.7896,+20.5489
2019-04-21 02:19:00 GMT,+7347.14,+2877.71,+4408.29,+0,+3000,-5.16123,+241.839,+17.7896,+20.5489
2019-04-21 02:20:00 GMT,+7354.14,+2883.31,+4412.49,+0,+3000,-5.16542,+241.812,+17.8081,+20.5751
2019-04-21 02:21:00 GMT,+7354.14,+2883.31,+4412.49,+0,+3000,-5.16542,+241.812,+17.8081,+20.5751
2019-04-21 02:22:00 GMT,+7354.14,+2883.31,+4412.49,+0,+3000,-5.16542,+241.812,+17.8081,+20.5751
2019-04-21 02:23:00 GMT,+7354.14,+2883.31,+4412.49,+0,+3000,-5.16542,+241.812,+17.8081,+20.5751
2019-04-21 02:24:00 GMT,+7354.14,+2883.31,+4412.49,+0,+3000,-5.16542,+241.812,+17.8081,+20.5751
2019-04-21 02:25:00 GMT,+7353.52,+2882.82,+4412.11,+0,+3000,-5.23165,+241.752,+17.8051,+20.5829
2019-04-21 02:26:00 GMT,+7353.52,+2882.82,+4412.11,+0,+3000,-5.23165,+241.752,+17.8051,+20.5829
2019-04-21 02:27:00 GMT,+7353.52,+2882.82,+4412.11,+0,+3000,-5.23165,+241.752,+17.8051,+20.5829
2019-04-21 02:28:00 GMT,+7353.52,+2882.82,+4412.11,+0,+3000,-5.23165,+241.752,+17.8051,+20.5829
2019-04-21 02:29:00 GMT,+7353.52,+2882.82,+4412.11,+0,+3000,-5.23165,+241.752,+17.8051,+20.5829
2019-04-21 02:30:00 GMT,+7301.42,+2841.14,+4380.85,+0,+3000,-5.16311,+241.858,+17.678,+20.3939
2019-04-21 02:31:00 GMT,+7301.42,+2841.14,+4380.85,+0,+3000,-5.16311,+241.858,+17.678,+20.3939
2019-04-21 02:32:00 GMT,+7301.42,+2841.14,+4380.85,+0,+3000,-5.16311,+241.858,+17.678,+20.3939
2019-04-21 02:33:00 GMT,+7301.42,+2841.14,+4380.85,+0,+3000,-5.16311,+241.858,+17.678,+20.3939
2019-04-21 02:34:00 GMT,+7301.42,+2841.14,+4380.85,+0,+3000,-5.16311,+241.858,+17.678,+20.3939
2019-04-21 02:35:00 GMT,+7342.68,+2874.14,+4405.61,+0,+3000,-5.15589,+241.788,+17.783,+20.5379
2019-04-21 02:36:00 GMT,+7342.68,+2874.14,+4405.61,+0,+3000,-5.15589,+241.788,+17.783,+20.5379
2019-04-21 02:37:00 GMT,+7342.68,+2874.14,+4405.61,+0,+3000,-5.15589,+241.788,+17.783,+20.5379
2019-04-21 02:38:00 GMT,+7342.68,+2874.14,+4405.61,+0,+3000,-5.15589,+241.788,+17.783,+20.5379
2019-04-21 02:39:00 GMT,+7342.68,+2874.14,+4405.61,+0,+3000,-5.15589,+241.788,+17.783,+20.5379
2019-04-21 02:40:00 GMT,+7454.67,+2963.73,+4472.8,+0,+3000,-5.14229,+241.799,+18.0533,+20.9123
2019-04-21 02:41:00 GMT,+7454.67,+2963.73,+4472.8,+0,+3000,-5.14229,+241.799,+18.0533,+20.9123
2019-04-21 02:42:00 GMT,+7454.67,+2963.73,+4472.8,+0,+3000,-5.14229,+241.799,+18.0533,+20.9123
2019-04-21 02:43:00 GMT,+7454.67,+2963.73,+4472.8,+0,+3000,-5.14229,+241.799,+18.0533,+20.9123
2019-04-21 02:44:00 GMT,+7454.67,+2963.73,+4472.8,+0,+3000,-5.14229,+241.799,+18.0533,+20.9123
2019-04-21 02:45:00 GMT,+7410.87,+2928.69,+4446.52,+0,+3000,-5.1116,+241.823,+17.9487,+20.7608
2019-04-21 02:46:00 GMT,+7410.87,+2928.69,+4446.52,+0,+3000,-5.1116,+241.823,+17.9487,+20.7608
2019-04-21 02:47:00 GMT,+7410.87,+2928.69,+4446.52,+0,+3000,-5.1116,+241.823,+17.9487,+20.7608
2019-04-21 02:48:00 GMT,+7410.87,+2928.69,+4446.52,+0,+3000,-5.1116,+241.823,+17.9487,+20.7608
2019-04-21 02:49:00 GMT,+7410.87,+2928.69,+4446.52,+0,+3000,-5.1116,+241.823,+17.9487,+20.7608
2019-04-21 02:50:00 GMT,+7369.93,+2895.94,+4421.96,+0,+3000,-5.08281,+241.865,+17.8495,+20.6176
2019-04-21 02:51:00 GMT,+7369.93,+2895.94,+4421.96,+0,+3000,-5.08281,+241.865,+17.8495,+20.6176
2019-04-21 02:52:00 GMT,+7369.93,+2895.94,+4421.96,+0,+3000,-5.08281,+241.865,+17.8495,+20.6176
2019-04-21 02:53:00 GMT,+7369.93,+2895.94,+4421.96,+0,+3000,-5.08281,+241.865,+17.8495,+20.6176
2019-04-21 02:54:00 GMT,+7369.93,+2895.94,+4421.96,+0,+3000,-5.08281,+241.865,+17.8495,+20.6176
2019-04-21 02:55:00 GMT,+7348.73,+2878.99,+4409.24,+0,+3000,-5.05677,+241.886,+17.7992,+20.5427
2019-04-21 02:56:00 GMT,+7348.73,+2878.99,+4409.24,+0,+3000,-5.05677,+241.886,+17.7992,+20.5427
2019-04-21 02:57:00 GMT,+7348.73,+2878.99,+4409.24,+0,+3000,-5.05677,+241.886,+17.7992,+20.5427
2019-04-21 02:58:00 GMT,+7348.73,+2878.99,+4409.24,+0,+3000,-5.05677,+241.886,+17.7992,+20.5427
2019-04-21 02:59:00 GMT,+7348.73,+2878.99,+4409.24,+0,+3000,-5.05677,+241.886,+17.7992,+20.5427
2019-04-21 03:00:00 GMT,+7388.4,+2910.72,+4433.04,+0,+3000,-5.01382,+241.936,+17.8949,+20.6684
2019-04-21 03:01:00 GMT,+7388.4,+2910.72,+4433.04,+0,+3000,-5.01382,+241.936,+17.8949,+20.6684
2019-04-21 03:02:00 GMT,+7388.4,+2910.72,+4433.04,+0,+3000,-5.01382,+241.936,+17.8949,+20.6684
2019-04-21 03:03:00 GMT,+7388.4,+2910.72,+4433.04,+0,+3000,-5.01382,+241.936,+17.8949,+20.6684
2019-04-21 03:04:00 GMT,+7388.4,+2910.72,+4433.04,+0,+3000,-5.01382,+241.936,+17.8949,+20.6684
2019-04-21 03:05:00 GMT,+7377.26,+2901.81,+4426.36,+0,+3000,-4.97879,+241.951,+17.87,+20.6272
2019-04-21 03:06:00 GMT,+7377.26,+2901.81,+4426.36,+0,+3000,-4.97879,+241.951,+17.87,+20.6272
2019-04-21 03:07:00 GMT,+7377.26,+2901.81,+4426.36,+0,+3000,-4.97879,+241.951,+17.87,+20.6272
2019-04-21 03:08:00 GMT,+7377.26,+2901.81,+4426.36,+0,+3000,-4.97879,+241.951,+17.87,+20.6272
2019-04-21 03:09:00 GMT,+7377.26,+2901.81,+4426.36,+0,+3000,-4.97879,+241.951,+17.87,+20.6272
2019-04-21 03:10:00 GMT,+7322.66,+2858.13,+4393.59,+0,+3000,-5.00604,+241.87,+17.7418,+20.4529
2019-04-21 03:11:00 GMT,+7322.66,+2858.13,+4393.59,+0,+3000,-5.00604,+241.87,+17.7418,+20.4529
2019-04-21 03:12:00 GMT,+7322.66,+2858.13,+4393.59,+0,+3000,-5.00604,+241.87,+17.7418,+20.4529
2019-04-21 03:13:00 GMT,+7322.66,+2858.13,+4393.59,+0,+3000,-5.00604,+241.87,+17.7418,+20.4529
2019-04-21 03:14:00 GMT,+7322.66,+2858.13,+4393.59,+0,+3000,-5.00604,+241.87,+17.7418,+20.4529
2019-04-21 03:15:00 GMT,+7360.3,+2888.24,+4416.18,+0,+3000,-5.03257,+241.968,+17.8232,+20.5727
2019-04-21 03:16:00 GMT,+7360.3,+2888.24,+4416.18,+0,+3000,-5.03257,+241.968,+17.8232,+20.5727
2019-04-21 03:17:00 GMT,+7360.3,+2888.24,+4416.18,+0,+3000,-5.03257,+241.968,+17.8232,+20.5727
2019-04-21 03:18:00 GMT,+7360.3,+2888.24,+4416.18,+0,+3000,-5.03257,+241.968,+17.8232,+20.5727
2019-04-21 03:19:00 GMT,+7360.3,+2888.24,+4416.18,+0,+3000,-5.03257,+241.968,+17.8232,+20.5727
2019-04-21 03:20:00 GMT,+7323.23,+2858.58,+4393.94,+0,+3000,-5.02381,+242.041,+17.7294,+20.4414
2019-04-21 03:21:00 GMT,+7323.23,+2858.58,+4393.94,+0,+3000,-5.02381,+242.041,+17.7294,+20.4414
2019-04-21 03:22:00 GMT,+7323.23,+2858.58,+4393.94,+0,+3000,-5.02381,+242.041,+17.7294,+20.4414
2019-04-21 03:23:00 GMT,+7323.23,+2858.58,+4393.94,+0,+3000,-5.02381,+242.041,+17.7294,+20.4414
2019-04-21 03:24:00 GMT,+7323.23,+2858.58,+4393.94,+0,+3000,-5.02381,+242.041,+17.7294,+20.4414
2019-04-21 03:25:00 GMT,+7353.79,+2883.03,+4412.28,+0,+3000,-5.05016,+242.076,+17.7982,+20.5428
2019-04-21 03:26:00 GMT,+7353.79,+2883.03,+4412.28,+0,+3000,-5.05016,+242.076,+17.7982,+20.5428
2019-04-21 03:27:00 GMT,+7353.79,+2883.03,+4412.28,+0,+3000,-5.05016,+242.076,+17.7982,+20.5428
