# file...... Gen_1_Speed.csv
# date...... Sun May  8 01:55:15 2022
# user...... void
# host...... (null)
# target.... diesel_dg 1833
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,rotor_speed,rotor_angle,flux1d,flux2q,EpRotated,VintRotated,Eint_A,Eint_B,Eint_C,Irotated,pwr_electric.real,pwr_electric.imag,pwr_mech
2019-04-21 00:00:48 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:49 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:50 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:51 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:52 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:53 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:54 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:55 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:56 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:57 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:58 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:00:59 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:00 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:01 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:02 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:03 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:04 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:05 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:06 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:07 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:08 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:09 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:10 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:11 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:12 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:13 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:14 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:15 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:16 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:17 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:18 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
