# file...... output/compare.csv
# date...... Sat May  7 20:34:07 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,Bus249:measured_real_energy,Bus556:measured_real_energy,Bus886:measured_real_energy
2019-04-21 00:52:00 GMT,+5326.81,+6178.78,+2748   ,+2725.46,+3577.43,+2524.22
2019-04-21 00:53:00 GMT,+5423.46,+6291.72,+2802.66,+2772.11,+3640.37,+2572.36
2019-04-21 00:54:00 GMT,+5520.1,+6404.66,+2857.32 ,+2818.73,+3703.29,+2620.48
2019-04-21 00:55:00 GMT,+5616.75,+6517.6,+2911.98 ,+2865.26,+3766.12,+2668.51
2019-04-21 00:56:00 GMT,+5712.92,+6628.86,+2966.97,+2911.3,+3827.24,+2716.84
2019-04-21 00:57:00 GMT,+5809.1,+6740.13,+3021.95 ,+2957.41,+3888.44,+2765.24
2019-04-21 00:58:00 GMT,+5905.27,+6851.39,+3076.94,+3003.59,+3949.7,+2813.71
2019-04-21 00:59:00 GMT,+6001.45,+6962.65,+3131.93,+3049.76,+4010.97,+2862.18
2019-04-21 01:00:00 GMT,+6097.62,+7073.91,+3186.91,+3095.9,+4072.19,+2910.6
2019-04-21 01:01:00 GMT,+6193.35,+7183.62,+3241.4 ,+3141.58,+4131.85,+2958.53
2019-04-21 01:02:00 GMT,+6289.08,+7293.32,+3295.89,+3187.29,+4191.53,+3006.48
2019-04-21 01:03:00 GMT,+6384.81,+7403.03,+3350.39,+3233.01,+4251.24,+3054.45
2019-04-21 01:04:00 GMT,+6480.54,+7512.74,+3404.88,+3278.74,+4310.94,+3102.43
2019-04-21 01:05:00 GMT,+6576.26,+7622.44,+3459.37,+3324.47,+4370.65,+3150.4
2019-04-21 01:06:00 GMT,+6672.56,+7732.51,+3513.68,+3370.77,+4430.71,+3198.19
2019-04-21 01:07:00 GMT,+6768.86,+7842.57,+3568   ,+3417.07,+4490.78,+3245.99
2019-04-21 01:08:00 GMT,+6865.16,+7952.64,+3622.31,+3463.36,+4550.84,+3293.78
2019-04-21 01:09:00 GMT,+6961.46,+8062.7,+3676.63 ,+3509.66,+4610.91,+3341.58
2019-04-21 01:10:00 GMT,+7057.75,+8172.77,+3730.94,+3555.96,+4670.97,+3389.38
2019-04-21 01:11:00 GMT,+7155.03,+8284.34,+3785.15,+3603.24,+4732.55,+3437.06
2019-04-21 01:12:00 GMT,+7252.31,+8395.92,+3839.35,+3650.51,+4794.13,+3484.75
2019-04-21 01:13:00 GMT,+7349.58,+8507.5,+3893.56 ,+3697.79,+4855.7,+3532.44
2019-04-21 01:14:00 GMT,+7446.86,+8619.08,+3947.77,+3745.07,+4917.28,+3580.13
2019-04-21 01:15:00 GMT,+7544.14,+8730.65,+4001.97,+3792.34,+4978.86,+3627.81
2019-04-21 01:16:00 GMT,+7642.88,+8841.96,+4056.27,+3841.09,+5040.17,+3675.6
2019-04-21 01:17:00 GMT,+7741.63,+8953.27,+4110.57,+3889.84,+5101.47,+3723.38
2019-04-21 01:18:00 GMT,+7840.38,+9064.58,+4164.87,+3938.58,+5162.78,+3771.16
2019-04-21 01:19:00 GMT,+7939.12,+9175.88,+4219.17,+3987.33,+5224.09,+3818.94
2019-04-21 01:20:00 GMT,+8037.87,+9287.19,+4273.47,+4036.07,+5285.4,+3866.72
2019-04-21 01:21:00 GMT,+8137.09,+9398.86,+4327.81,+4085.29,+5347.06,+3914.54
2019-04-21 01:22:00 GMT,+8236.31,+9510.52,+4382.14,+4134.51,+5408.73,+3962.35
2019-04-21 01:23:00 GMT,+8335.53,+9622.19,+4436.48,+4183.73,+5470.39,+4010.17
2019-04-21 01:24:00 GMT,+8434.75,+9733.86,+4490.81,+4232.95,+5532.06,+4057.98
2019-04-21 01:25:00 GMT,+8533.97,+9845.52,+4545.15,+4282.17,+5593.73,+4105.8
2019-04-21 01:26:00 GMT,+8632.44,+9957.07,+4599.34,+4330.65,+5655.28,+4153.47
2019-04-21 01:27:00 GMT,+8730.91,+10068.6,+4653.53,+4379.12,+5716.83,+4201.14
2019-04-21 01:28:00 GMT,+8829.39,+10180.2,+4707.71,+4427.59,+5778.39,+4248.81
2019-04-21 01:29:00 GMT,+8927.86,+10291.7,+4761.9 ,+4476.07,+5839.94,+4296.48
2019-04-21 01:30:00 GMT,+9026.33,+10403.3,+4816.09,+4524.54,+5901.51,+4344.15
2019-04-21 01:31:00 GMT,+9124.78,+10516,+4870.35  ,+4572.98,+5964.21,+4391.88
2019-04-21 01:32:00 GMT,+9223.22,+10628.7,+4924.6 ,+4621.42,+6026.9,+4439.62
2019-04-21 01:33:00 GMT,+9321.66,+10741.4,+4978.85,+4669.86,+6089.59,+4487.36
2019-04-21 01:34:00 GMT,+9420.1,+10854.1,+5033.11 ,+4718.3,+6152.28,+4535.09
2019-04-21 01:35:00 GMT,+9518.53,+10966.8,+5087.35,+4766.73,+6214.96,+4582.81
2019-04-21 01:36:00 GMT,+9616.28,+11078.8,+5140.88,+4814.48,+6277.04,+4629.82
2019-04-21 01:37:00 GMT,+9714.03,+11190.9,+5194.4 ,+4862.23,+6339.12,+4676.83
2019-04-21 01:38:00 GMT,+9811.78,+11303,+5247.93  ,+4909.98,+6401.19,+4723.83
2019-04-21 01:39:00 GMT,+9909.52,+11415.1,+5301.45,+4957.73,+6463.27,+4770.84
2019-04-21 01:40:00 GMT,+10007.3,+11527.1,+5354.98,+5005.47,+6525.33,+4817.85
2019-04-21 01:41:00 GMT,+10104.2,+11638.3,+5408.52,+5052.41,+6586.53,+4864.87
2019-04-21 01:42:00 GMT,+10201.1,+11749.5,+5462.07,+5099.36,+6647.73,+4911.9
2019-04-21 01:43:00 GMT,+10298.1,+11860.7,+5515.61,+5146.3,+6708.94,+4958.93
